year,Council,Committee,Session,Agenda item,Agenda detail,cosponsored countries,body title number,body title detail,body text,date,file,filecountry,footnote,scanned
1992,General Assembly,N/A,Forty-sixth session,20,ADMISSION OF NEW MEMBERS TO THE UNITED NATIONS,Tous A/46/L.58/Add.1 English Page 2,N/A,the Grenadines and §a0 Tome aud Principe,cent and ~~,03/02/1992,1992_139294,Mali,N/A,no
1992,General Assembly,N/A,Forty-sixth session,20,ADMISSION OF NEW MEMBERS TO THE UNITED NATIONS,"States of Amorica, Uruguay, Vanuatu, Venezuela, Viet Nam and Yugoslavia",N/A,Admission of the Republic of Kazakhstan to membership in the United Nations,"Laas Add the following countries to the list of sponsors of the resolution Bongladesh, Congu, enya, Mali, Saint Kitts and Nevis, Saint Vincent and the Grenadines and Syo Tome and Principe Coo & : 24 ? fT , nen eae epee ARR < RE TETE E Rt eed",03/02/1992,1992_139295,Mali,N/A,no
1992,Convention On The Rights Of The Child,N/A,Forty-sixth session,20,ADMISSION OF NEW MEMBERS TO THE UNITED NATIONS,Lease 92-09585 41692 (E) 030392 030392 A/46/L.60/Add.1 English Page 2,N/A,N/A,N/A,N/A,1992_139343,Mali,N/A,no
1992,General Assembly,N/A,Forty-sizth session,20,ADMISSION OF HEW MEMBERS TO THE UNITED NATIONS,Jeae 030392 92-09591 41672 (E) A/46/L.61/h0d.2 English Page 2 ',N/A,N/A,| ee ee ey porn Be ia i. er SEA MORN Cree ear ee eee,03/02/1992,1992_139360,Mali,N/A,no
1992,General Assembly,N/A,Forty-sizth session,20,ADMISSION OF NEW MEMBERS TO THE UNITED NATIONS,N/A,N/A,N/A,eae,03/03/1992,1992_139361,Mali,N/A,no
1992,General Assembly,N/A,Forty-sixth session,20,ADMISSION OF NEW MEMBERS TO THE UNITED NATIONS 92-09603 41702 (E),Jace 630392 A/46/L.63/Add.1 English Page 2,N/A,N/A,N/A,03/02/1992,1992_139661,Mali,N/A,no
1992,General Assembly,N/A,Forty-sixth session,20,ADMISSION OF NEW MEMBERS TO THE UNITED NATIONS,N/A,N/A,"Bangladesh, Congo, RKeny: She Grenadines and Sao Tome and Principo",ae,03/02/1992,1992_139662,Mali,N/A,no
1992,Convention On The Rights Of The Child,N/A,Forty-sixth session,20,ADMISSION OF NEW MEMBERS TO THE UNITED NATIONS,rshi 630392 92-09615 4173Z (E) fees 030392 A/46/L.65/Add.1 English Page 2,N/A,N/A,N/A,03/02/1992,1992_139663,Mali,N/A,no
1992,General Assembly,N/A,sixth session,20,ADMISSION OF NEW MEMBERS TO THE UNITED NATIONS,"Albania, Argentina, Armenia, Australia, Austria, Azerbaijan, Bangladesh, Barbados, Belarus, Belgium, Brazil, Bulgaria, Canada, Cape Verde, Chile, China, Colombia, Costa Rica, Croatia, Cyprus, Czechoslovakia, Denmark, Djibouti, Dominican Republic, Fcuador, El Salvador, Estonia, Finland, France, Gabon, Germany, Greece, Guatemala, Guinea, Honduras, Hungary, India, Ireland, Israel, Italy, Jamaica, Japan, Jordan, Kuwait, Kyrgyzstan, Lao People's Democratic Republic, Latvia, Lebanon, Lesotho, Liechtenstein, Luxembourg, Madagascar, Malaysia, Maldives, Malta, Marshall Islands, Mauritius, Mexico, Mongolia, Morocco, Nepal, Netherlands, New Zealand, Nicaragua, Nigeria, Norway, Pakistan, Paraguay, Philippines, Poland, Portugal, Republic of Korea, Republic of Moldova, Romania, Russian Federation, San Marino, Sao Tome and Principe, Spain, Suriname, Sweden, Thailand, Trinidad and Tobago, Turkey, Ukraine, United Kingdom of Great- Britain and Northern Ireland, United States of America, Uruguay, Venezuela, Viet Nam, Yemen, Yugoslavia and Zimbabwe",N/A,Admission of the Republic of Georgia to membership i in the United Nations,"Addendum Add the following countries to the list of sponsors of the resolution Afghanistan, Angola, Bahamas, Congo, Mali, Oman, Panama, Saint Vincent and the Grenadines, Saudi Arabia, Slovenia and Sri Lanka | a | Distr. LIMITED A/46/L.75/Aad. 1 31 July 1992 coo, ORIGINAL: ENGLISH we mame ot de ADMISSION OF NEW MEMBERS TO THE UNITED NATIONS Albania, Argentina, Armenia, Australia, Austria, Azerbaijan, Bangladesh, Barbados, Belarus, Belgium, Brazil, Bulgaria, Canada, Cape Verde, Chile, China lombia ta Rica, Croatia ru Czechoslovakia, Denmark, Diibouti Domini Republic, Ecuador, El Salvador, Estonia, Finland France, Gabon, Germany, Greece, Guatemala, Guinea, Honduras, Hungary, India, Ireland, Israel, Italy, Jamaica, Japan, Jordan, Kuwait, Kyrgyzstan, Lao People's Democratic Republic, Latvia, Lebanon, Lesotho, Liechtenstein, Luxembourg, Madagascar, Malaysia, Maldives, Malta, Marshall Isiands, Mauritius, Mexico, Mongolia, Morocco, Nepal, Netherlands, New Zealand, Nicaragua, Nigeria, Norway, Pakistan, Paraguay, Philippines, Poland, Portugal, Republic of Korea, Republic of Moldova, Romania, Russian Federation, San Marino, Sao Tome and Principe, Spain, Suriname, Sweden, Thailand, Trinidad and Tobago, Turkey, Ukraine, United Kingdom of Great- Britain and Northern Ireland, United tates of Ameri Urugua Venezuela, Viet Nam, Yemen Yugoslavia and Zimbabwe resolution Admission of the Republic of Georgia to membership in the United Nations Addendum ' sponsors of the Oman, Panama, Saint Vincent . and Sri Lanka Addendum Add the following countries to the list off sponsors of the resolution Afghanistan, Angola, Bahamas, Congo, Mali,| Oman, Panama, Saint Vincent and the Grenadines, Saudi Arabia, Slovenia and Sri Lanka",07/31/1992,1992_147706,Mali,N/A,no
1992,General Assembly,N/A,N/A,93 (a),"_ Ut L__J SOCIAL DEVELOPMENT: QUESTIONS RELATING TO THE WORIDGOCIAL SITUATION AND TO YOUTH, AGEING, DISABLED PERSONS AND THE FAMILY","Angola, Argentina, Azorbaijan, Bahamas, China, Costa Rica, Dominican Republic, Ecuador, Gambia, Grenada, Jamaica, Mali, Malta, Mongolia, Morocco, Paraguay, Senegal, Turkey and Uruguay",N/A,N/A,"UL Proclamation on Ageing Expressing Hope in Humanity's Coming of Age ———— The General Assembly, Having convened an international conference on ageing on 15 and 16 October 1992 on the occasion of the tenth anniversary of the adoption of the International Plan of Action on Ageing, — J Adopts the Proclamation on Ageing Expressing Hope in Humanity's Coming of Age, annexed to the present resolution. ANNEX Proclamation on Ageing Expressing Hope in Humanity's Coming of Age ANNEX The General Assembly, 21S. nie St. Avs Sit ye | Noting the unprecedented ageing of populations taking place throughout the world, 92-49242 43942 (E) Joee 1 by | A/47/L.5 English s Page <2 | Conscious that the ageing of the world's population represents an unparalleled, but urgent, policy and programme challenge to Governments, non-governmental organizations and private groups to ensure that the needs of the aged and their human resource potential are adequately addressed, Conscious also that population ageing in developing regions is proceeding much more rapidly than it occurred in the developed world, Aware that a revolutionary change in the demographic structure of societies requires a fundamental change in the way in which societies organize their affairs, Optimistic that the coming decade will see an increase in partnerships, practical initiatives and resources devoted to ageing, Welcoming the increasing contributions of older persons to economic, social and cultural development, Welcoming also broad participation in the United Nations programme on ageing, Age ee Recognizing that ageing is a life-long process and that preparation for old age must begin in childhood and continue throughout the life cycle, Recognizing also that older persons are entitled to aspire to and attain the highest possible level of health, Recognizing further that with increasing age some individuals will need comprehensive community and family care, Reaffirming the International Plan of Action on Ageing 1/ endorsed by the General Assembly in its resolution 37/51 of 3 December 1982 and the United Nations Principles for Older Persons adopted by the Assembly in its resolution 46/91 of 16 December 1991, Noting the many United Nations activities that address ageing in the context of development, human rights, population, employment, education, health, housing, family, disability and the advancement of women, Having considered the challenges inherent in implementing the Plan of Action, } LJ Recognizing the need for a practical strategy on ageing for the decade 1992 to 2001, L'— L_] i/ See Report of the World Assembly on Aging, Vienna, 26 July to 6_August 1982 (United Nations publication, Sales No. E.82.1I.16},-chap. VI. Joes aa H | by [ yitize i. (a) Ageing; (b) Persons; Lo} ee a — | Urges the international community: To »romote implementation of the International Plan of Action on To disseminate widely the United Nations Principles for Older tl (c) To support the practical strategies for reaching the global targets on ageing for the year 2001; 2/ (a) fo support continuing efforts of the United Nations Secretariat to clarify policy options by improving data collection, research, training, technical cooperation and information exchange on ageing; (e) To ensure that the ageing of populations is adequately addressed in the regular programmes ‘of competent United Nations organizations and bodies, and that adequate resources are assigned throvgh redeployment; (£) To support broad and practical partnerships within the United Nations programme on ageing, including partnerships between Governments, specialized agencies and United Nations bodies, non-governmental organizations and the private sector; (g) To strengthen the United Nations Trust Fund for Ageing as a means of supporting developing countries in adjusting to the ageing of their populations; (h) To encourage donor and recipient countries to include older persons in their development programmes; (i) To highlight ageing at major forthcoming events, including, in the near future, events in the areas of human rights, the family, population, the advancement of women, crime prevention, youth and the proposed world summit for social development; (j) To encourage the press and the media to play a central role in the creation of awareness of population ageing and related issues, including the celebration of the International Day for the Elderly on 1 October and the dissemination of the United Nations Prirciples for Older Persons; (k) To promote intraregional and interregional cooperation and exchange of resources for programmes and projects on ageing, including those for life-long healthy ageing, income generation and new forms of productive ageing; —~_| See A/47/339. Leas 1 Libr 1g Hi (1) To intensify efforts to advance disarmament programmes and to provide the immense human and material resources now urgently needed for adjustments to humanity's coming of age, which can be understood as a demographic phenomenon but also as a secial, economic and cultural one of great promise; ° ‘ 2. Also urges the support of national initiatives on ageing in the context of national cultures and conditions, so thats (a) Appropriate national policies and programmes for the elderly are considered as part of overall development strategies; (b) Policies which enhance the role of Government, the voluntary sector and private groups are expanded and supported; (c) Governmental and non-governmental organizations collaborate in the development of primary health care, health promotion, and self-help programmes for the elderly; (ad) Older persons are viewed as contributors to their societies and not as a burden; (e) The entire population is engaged in preparing for the later stages of life; (£) Old and young generations cooperate in creating a balance between tradition and innovation in economic, social and cultural development; (g) Policies and programmes are developed which respond to the special characteristics, needs and abilities of older women; (h) Older women are given adequate support for their largely unrecognized contributions to the economy and the well-being of society; (i) Older men are encouraged to develop social, cultural and emotional capabilities which they may have been prevented from developing during breadwinnng years; (j) Community awareness and participation is encouraged in the Lawemnuilatktiann awn semminmnameanki nn nf nenrweerammemne anh eaeninanmrke eet eh khan tft wceemiecwmmnnem be y sector in the ‘ogrammes and not stages ‘tween jpecial v3 tional ers are civic ration Jaee (c) Governmental and non-governmental organizations collaborate |in the development of primary health care, health promotion, and self-help programmes for the elderly; (ad) Older persons are viewed as contributors to their societies |and not as a burden; (e) The entire population is engaged in preparing for the later |stages of life; (£) Old and young generations cooperate in creating a balance between tradition and innovation in economic, social and cultural development (g) Policies and programmes are developed which respond to the dpecial characteristics, needs and abilities of older women; (h) Older women are given adequate support for their largely unrecognized contributions to the economy and the well-being of society; (i) .Qlder men are encouraged to develop social, cultural and emdtional capabilities which they may have been prevented from developing during breadwinnng years; (3) Commantty awareness and participation as encouraged in the of older persons; (k) Families are supported in providing care and all family members are encouraged to cooperate in caregiving; (1) Local authorities cooperate with older persons, businesses, civic associations and others in exploring new ways of maintaining age integration in family and community; by Dag (m) Decision makers and researchers cooperate in undertaking action-oriented studies; (n) Policy makers focus attention and resources on tangible opportunities rather than on desirable but unobtainable goals; (o) International cooperation is expanded to the extent feasible in the context of the strategies for reaching the global targets on ageing for the year 2001; 3. Decides to observe the year 1999 as the International Year of Older Persons in recognition of humanity's demographic coming of age and the promise it holds for maturing attitudes and capabilities in social, economic, cultural and spiritual undertakings, not least for global peace and development in the next century. Lott | — LJ ——— Le | | (m) Decision makers and researchers cooperate in undertaking action-oriented studies; (n) Policy makers focus attention and resources on tangible opportunities rather than on desirable but unobtainable goals; (o) International cooperation is expanded to the extent feasible in the context of the strategies for reaching the global targets on ageing for the year 2001; 3. Decides to observe the year 1999 as the International Year of Older Persons in recognition of humanity's demographic coming of age and the promise it holds for maturing attitudes and capabilities in social, economic, cultural and spiritual undertakings, not least for global peace and development in the next century. Digitized by D",10/09/1992,1992_151882,Mali,2 Ree,no
1992,Economic And Social Council,N/A,Forty-seventh session,93 (a),N/A,N/A,input,is,n o n e,10/12/1992,1992_152254,Mali,N/A,no
1992,General Assembly,N/A,Forty-seventh session,146,L_ _ Lt ——_ {|__|EMERGENCY ASSISTANCE TO PAKISTAN,"Afqhani n, Algeri A ntin ngl h, Benin, Boliv2 Brazil e Ver ni i. i Cc r Rica, Djibouti, Eqypt. Equatorial Guinea, Gabon, Grenada, Honduras, Indonesia, Iran (Tslamic Republic of). Lebanon, Malaysia, Maldi Marshall Isl Mor. Myanmar, N 1, New Zealan an, Paki n, P Per Philippin Arabi n i i ri_Lank we n, Tt , Trini nd T Tunisi Turk nj 2 m_of Gr Britain and Northern Ir n nm ru raft r luti",N/A,"Baham Bh: n,._ Brunei Dar 1 r,_ Ethi a ene aeine cae ordans fowie, iibean Arai Jananiziva, Madagascar, Mali, K ‘ussian Federation, Sudan, Uganda, United Arab","Emirates and Yemen Peo Lae an Md apeeree sag, Rr Te z an , * Fae Bees) eo tng ‘ atys fade Pssst L_ ed by igitiz bran",10/07/1992,1992_152550,Mali,N/A,no
1992,General Assembly,N/A,Forty-seventh session,138,OBSERVER STATUS FOR THE INTERNATIONAL ORGANIZATION FOR MIGRATION IN THE GENERAL ASSEMBLY,Austri,N/A,N/A,"Albania, Bolivia, Bulgaria, Cape Verde, Chile, Costa Rica, El Salvador, Guatemala, Guinea-Bissau, Honduras, Jordan, Mali, Pakistan, Paraquay, Philippines an Marino and Sao Tome and Principe ey oe ro my ® * 4 ber ‘2 Bec anaecie add 4 Lt TSt",10/16/1992,1992_152552,Mali,N/A,no
