year,Council,Committee,Session,Agenda item,Agenda detail,cosponsored countries,body title number,body title detail,body text,date,file,filecountry,footnote,scanned
1993,General Assembly,N/A,Forty-eighth session,157,OBSERVER STATUS FOR THE LATIN AMERICAN PARLIAMENT IN THE GENERAL ASSEMBLY,"Bolivia, Brazil, Colombia, Costa Rica, Cuba, Dominican Republic, Ecuador, El Salvador, Guatemala, Mexico, Nicaragua, Panama, Paraguay, Peru, Portugal, Spain and Venezuela",N/A,N/A,"The General Assembly, Noting the desire of the Latin American Parliament for increased cooperation between the United Nations and the Parliament, 1. Decides to invite the Latin American Parliament to participate as an observer in the sessions and the work of the General Assembly; 2. Requests the Secretary-General to take the necessary action to implement the present resolution. 081093 081093",10/08/1993,1993_174243,Dominican Republic,N/A,no
1993,General Assembly,N/A,Forty-eighth session,153,OBSERVER STATUS FOR THE PERMANENT COURT OF ARBITRATION IN THE GENERAL ASSEMBLY,"Argentina, Australia, Austria, Belarus, Belgium, Bulgaria, Cambodia, Canada, China, Czech Republic, Denmark, Dominican Republic, Egypt, Finland, France, Germany, Greece, Hungary, Iceland, Iran (Islamic Republic of), Irag, Israel, Italy, Jordan, Luxembourg, Malta, Mauritius, Netherlands, New Zealand, Nigeria, Norway, Panama, Paraguay, Poland, Portugal, Romania, Russian Federation, Spain, Sri Lanka, Sudan, Swaziland, Sweden, Thailand, Turkey, Uganda, United Kingdom of Great Britain and Northern Ireland and United States of America",N/A,N/A,"The General Assembly, Noting the desire of the Permanent Court of Arbitration to intensify its cooperation with the United Nations, 1. Decides to invite the Permanent Court of Arbitration to participate in the sessions and the work of the General Assembly in the capacity of observer; 2. Requests the Secretary-General to take the necessary action to implement the present resolution. 081093",10/08/1993,1993_174276,Dominican Republic,N/A,no
1993,Convention On The Rights Of The Child,N/A,Substantive session,4 (c),COORDINATION QUESTIONS: INTERNATIONAL COOPERATION IN THE FIELD OF INFORMATICS,"Afghanistan*, Algeria*, Angola, Argentina, Australia, Austria, Bahamas, Bangladesh, Belarus, Bhutan, Brazil, Cameroon*, Canada, Chile, China, Colombia, Cuba, Cyprus*, Czech Republic*, Democratic People’s Republic of Korea*, Dominican Republic*, Egypt*, Estonia*, Ethiopia, Finland*, France, Gabon, Ghana*, Greece*, Guinea, Indonesia*, Iran (Islamic Republic of)*, Italy, Kenya*, Kuwait, Madagascar, Malawi*, Malaysia, Mauritius*, Mexico, Morocco, Myanmar*, Nepal*, Netherlands*, Nigeria, Pakistan*, Peru, Philippines, Poland, Republic of Korea, Romania, Russian Federation, Senegal*, Singapore*, Slovakia*, Sri Lanka, Sudan*, Suriname, Swaziland, Switzerland*, Syrian Arab Republic, Thailand*, Togo, Trinidad and Tobago, Tunisia*, Turkey, Ukraine, United Republic of Tanzania*, Uruguay*, Venezuela*, Viet Nam*, Yemen* and Zaire",N/A,The need to harmonize and improve United Nations informatics systems,"for optimal utilization and accessibility by all States The Economic and Social Council, Recalling its resolutions 1991/70 of 26 July 1991 and 1992/60 of 31 July 1992 on the need to harmonize and improve United Nations informatics systems for optimal utilization and accessibility by all States, Taking note of the report of the Secretary-General concerning the follow-up action taken, in particular the examination of the Advisory Committee for the Coordination of Information Systems and the International Computing Centre initiated by the Administrative Committee on Coordination in the context of the review of their functioning, as well as other measures taken so far, 1/ 1. Reiterates the high priority that it attaches to easy, economical, uncomplicated and unhindered access for States Members of the United Nations and for observers, inter alia, through their permanent missions, to the growing computerized databases and information systems and services of the United Nations; 2. Expresses concern at the limited progress achieved thus far and reiterates its call for the urgent implementation of measures in order to achieve these objectives; 3. Stresses once again the urgent need for representatives of States to be closely consulted and actively associated with the respective executive and governing bodies of the concerned United Nations institutions dealing with informatics within the United Nations system, so that the specific needs of States as internal end-users can be given due priority; 4. Calls _ on Member States to pursue similar action in the governing bodies of the specialized agencies within which they are represented; 5. Urges the Administrative Committee on Coordination to ensure full and effective consultations between the senior-level task force that it has established and the representatives of States, so that their views and requirements are duly incorporated in the report of the senior-level task force; 6. Requests that the initial phases of the action programme to harmonize and improve United Nations informatics systems for optimal utilization and accessibility by all States be implemented from within existing resources, and in full consultation with the representatives of States; 7. Requests the Secretary-General to report on the follow-up action 7. Requests the Secretary-General to report on the follow-up action taken on the present resolution to the Economic and Social Council at its substantive session of 1994. 1/ E/1993/86.",07/20/1993,1993_174704,Dominican Republic,* In accordance with rule 72 of the rules of procedure of the Economic and Social Council.,no
1993,General Assembly,N/A,Forty-eighth session,167,BUILDING A PEACEFUL AND BETTER WORLD THROUGH SPORT,"Algeria, Andorra, Antigua _ and Barbuda, Australia, Austria, Bahamas, Barbados, Belgium, Benin, Bolivia, Bosnia and Herzegovina, Botswana, Burkina Faso, Burundi, Cameroon, Cape Verde, Chad, Colombia, Comoros, Congo, Céte d’Ivoire, Croatia, Cuba, Cyprus, Djibouti, Dominica, Dominican Republic, Egypt, Ethiopia, Fiji, France, Gabon, Gambia, Greece, Grenada, Guinea, Guinea-Bissau, Guyana, Honduras, Indonesia, Kenya, Kyrgyzstan, Lesotho, Libyan Arab Jamahiriya, Liechtenstein, Luxembourg, Madagascar, Mali, Malta, Mauritania, Mauritius, Micronesia (Federated States of), Monaco, Mongolia, Morocco, Mozambique, Namibia, Niger, Nigeria, Norway, Pakistan, Paraguay, Peru, Poland, Romania, Russian Federation, Rwanda, Saint Kitts and Nevis, Saint Vincent and the Grenadines, Samoa, San Marino, Sao Tome and Principe, Senegal, Sierra Leone, Slovakia, Slovenia, Spain, Sudan, Suriname, Swaziland, Togo, Tunisia, Turkey, Uganda, United Republic of Tanzania, United States of America, Uruguay, Vanuatu, Yemen, Zaire, Zambia and Zimbabwe:",N/A,International Year of Sport and the Olympic Ideal,"The General Assembly, Recalling that the International Olympic Committee, founded on the initiative of a Frenchman, Pierre de Coubertin, will be celebrating the centenary of its founding in 1994, Taking into account its decision 35/424 of 5 December 1980 regarding guidelines for international years and anniversaries, Noting that the organization of the celebration for the International Year of Sport and the Olympic Ideal at the national and international level will be coordinated by the International Olympic Committee, with the collaboration of the International Sports Federations and the National Olympic Committees, 221093 Recognizing that the goal of the Olympic Movement is to build a better and peaceful world by educating the youth of the world through sport and culture, Recognizing also that the Olympic ideal is to promote international understanding among the youth of the world through sport and culture and is therefore relevant to the International Year of the Family, which will be commemorated in 1994, in accordance with General Assembly resolution 44/82 of 8 December 1989, Noting that the preparation for the International Year of Sport and the Olympic Ideal will not involve any financial implications for the United Nations or its Member States, nor will it require the setting up of any administrative structure, Proclaims 1994 as International Year of Sport and the Olympic Ideal; 2. Commends the Olympic Movement for its ideal to promote international understanding among the youth of the world through sport and culture; 3. Endorses the appeal launched by the International Olympic Committee to build a peaceful and better world through sport, contained in resolution CM/Res.1472 (LVIII), adopted by the Council of Ministers of the Organization of African Unity at its fifty-eighth ordinary session, held at Cairo from 21 to 26 June 1993; 4. Invites all States, organizations of the United Nations system and interested non-governmental organizations to participate in the observance of the Year and to cooperate with the Secretary-General in achieving the objectives of the Year; 5. Requests the Secretary-General to cooperate with the International Olympic Committee in its endeavours to promote the observance of the Year.",10/22/1993,1993_174981,Dominican Republic,N/A,no
1993,N/A,N/A,Substantive session,19,ADVANCEMENT OF WOMEN,"Angola, Argentina, Australia, Bahamas, Brazil, Chile, Dominican Republic, Norway, Peru, Romania, Spain, Uruguay and Venezuela",N/A,International Research and Training Institute,"for the Advancement of Women The Economic and Social Council, Recalling its resolution 1992/21 of 30 July 1992, in which it took note of the report of the Board of Trustees of the International Research and Training Institute for the Advancement of Women on its twelfth session, 1/ Having considered the report of the Board of Trustees of the Institute on its thirteenth session, 2/ Recognizing the important role that the Institute could play in the substantive preparations for the Fourth World Conference on Women, Also recognizing the equally important contributions that the Institute could make in its area of expertise to activities related to the International Year of the Family, the International Conference on Population and Development and the World Summit for Social Development, 1/ E/1992/18. 2/ E/1993/44. GE.93-70157 (E) Reaffirming the continuing need for independent research and related training activities for the advancement of women and the role of the Institute therein, 1. Takes note with satisfaction of the report of the Board of Trustees of the International Research and Training Institute for the Advancement of Women on its thirteenth session and the decisions contained therein; 2/ 2. Commends the Institute for activities carried out that contribute to mainstreaming gender in development strategies and the appraisal of the contribution of women to social and economic development, particularly in relation to the informal sector; 3. Expresses its appreciation of the fact that the Institute maintains and seeks ways to strengthen its mode of operation, for example, networking, particularly with the regional commissions and the focal points of the Institute, thereby ensuring effective outreach and coordination in order to empower and strengthen the position of women at the national and regional levels; 4. Requests the Institute to assist in the substantive preparations for the Fourth World Conference on Women, given its essential role in research, training and statistical expertise; 5. Further requests the Institute to contribute, within its area of expertise, to the activities relevant to the International Year of the Family, the International Conference on Population and Development and the World Summit for Social Development; 6. Reiterates the importance of maintaining the level of resources devoted to independent research and related training activities which are crucial for the situation of women; 7. Calls upon States and intergovernmental and non-governmental organizations to contribute through voluntary contributions and pledges to the United Nations Trust Fund for the International Research and Training Institute for the Advancement of Women, thus enabling the Institute to continue to respond effectively to its mandate.",07/09/1993,1993_175091,Dominican Republic,N/A,no
1993,General Assembly,N/A,Forty-eighth session,22,UNIVERSITY FOR PEACE,"Afghanistan, Antigua and Barbuda, Argentina, Barbados, Belarus, Bolivia, Cambodia, Cape Verde, Chile, Colombia, Congo, Costa Rica, Cyprus, Dominican Republic, Ecuador, El Salvador, Guatemala, Honduras, Italy, Kyrgyzstan, Mongolia, Morocco, Myanmar, Nicaragua, Pakistan, Panama, Paraguay, Peru, Saint Lucia, Singapore, Suriname, Spain, Togo, Ukraine, Uruguay and Venezuela",N/A,N/A,"The General Assembly, Recalling that in its resolution 34/111 of 14 December 1979 it approved the idea of establishing a University for Peace as a specialized international institute for post-graduate studies, research and the dissemination of knowledge specifically aimed at training for peace within the system of the United Nations University, Recalling also that by its resolution 35/55 of 5 December 1980 the General Assembly approved the establishment of the University for Peace in conformity with the International Agreement for the Establishment of the University for Peace, 1/ Recalling further its resolutions 45/8 of 24 October 1990 and 46/11 of 24 October 1991 on the tenth anniversary of the University as well as the report of the Secretary-General on the tenth anniversary of the University for Peace, 2/ Recognizing that the University for Peace has suffered from financial limitations which have impeded the development of the activities and programmes necessary for carrying out its important mandate, 1/ See resolution 35/55, annex. A/46/580. Recognizing the various activities carried out by the University for Peace during the period 1991-1993 largely thanks to the financial contributions made by Costa Rica, Italy and Spain and by the Commission of the European Community as well as other contributions by foundations and non-governmental organizations, Noting that in 1991 the Secretary-General, with the assistance of the United Nations Development Programme, established a Trust Fund for Peace consisting of voluntary contributions in order to provide the University with the means necessary to extend its sphere of activity to the rest of the world and to take full advantage of its potential capacity for education, research and support of the United Nations, and to carry out its mandate of working to promote peace in the world, with emphasis on specific research and training activities in the context of the Secretary-General’s ""Agenda for Peace"" 3/ in the areas of the prevention of conflict, the maintenance and consolidation of peace and the peaceful settlement of disputes, Recalling that Slovenia acceded to the International Agreement for the Establishment of the University for Peace on 6 June 1992, Recalling also that the General Assembly, in its resolution 46/11, decided to include in the agenda of its forty-eighth session and biennially thereafter an item entitled ""University for Peace"", 1. Reiterates establishment of the which is intended to for the promotion of its appreciation to the Secretary-General for the Trust Fund for Peace consisting assist the University for Peace peace and to ensure that it has essential resources to pursue its future activities; of voluntary contributions to develop its activities the increasing and 2. Invites Member States, non-governmental organizations and intergovernmental bodies as well as interested individuals and organizations to contribute directly to the Trust Fund for Peace and to the budget of the University for Peace; 3. Also invites Member States to accede to the International Agreement for the Establishment of the University for Peace, thus demonstrating their support of a global institution for peace studies whose mandate is the promotion of world peace; 4. Decides to include in the agenda of its fiftieth session the item entitled ""University for Peace"". 3/ A/47/277-S/24111.",10/21/1993,1993_175194,Dominican Republic,211093 211093,no
1993,General Assembly,Third Committee,Forty-eighth session,109,"SOCIAL DEVELOPMENT, INCLUDING QUESTIONS RELATING TO THE WORLD SOCIAL SITUATION AND TO YOUTH, AGEING, DISABLED PERSONS AND THE FAMILY","Dominican Republic, Malta and Austria",N/A,Implementation of the International,"Plan of Action on Ageing The General Assembly, Mindful of the growing concern of the international community with the issues related to population and individual ageing, Noting with satisfaction the clear conceptful framework of the United Nations programme on ageing, revealed in the United Nations Principles for Older Persons, 1/ the global targets on ageing for the year 2001 2/ and the Proclamation on Ageing, 3/ to further the implementation of the International Plan of Action on Ageing, 4/ Recalling General Assembly resolution 47/5 of 16 October 1992, by which it decided to observe the year 1999 as the International Year of Older Persons, 1/ See resolution 46/91, annex. 2/ See A/47/339, sect. III. 3/ See resolution 47/5, annex. 4/ See Report of the World Assembly on Ageing, Vienna, 26 July-6 August 1982 (United Nations publication, Sales No. E.82.1.16), chap. VI. Recalling also Economic and Social Council resolution 1993/22, of 27 July 1993, which invited Member States to strengthen their national mechanisms on ageing, inter alia, to enable them to serve as national focal points for the preparation and observance of the International Year of Older Persons, Noting the recent measures aimed at consolidating the social and economic activities of the United Nations, 1. Takes note with appreciation of the report of the Secretary-—General on the third review and appraisal of the implementation of the International Plan of Action on Ageing; 5/ 2. Endorses the recommendations contained in the report of the Secretary-— General on the third review and appraisal of the Implementation of the International Plan of Action on Ageing, in the form of global and national targets on ageing for the year 2001, aimed at streamlining the implementation of the International Plan of Action on Ageing in its second decade; 3. Calls upon the Secretary-General to maintain the integrity and the identity of the United Nations programme on ageing; 4. Commends the International Institute on Ageing on its training programme and related activities, and invites national, regional and international organizations to cooperate closely with the Institute; 5. Urges the United Nations, Member States and non-governmental organizations to support the African Society of Gerontology in developing and implementing a regional programme of activities on ageing; 6. Invites interested Member States, non-governmental organizations and research centres to support the activities of the United Nations programme on ageing, particularly research activities aimed at suggesting policy options to enhance contributions by the elderly to development; 7. Welcomes the decision of the General Assembly, in its resolution 47/5, to observe 1999 as the International Year of Older Persons; 8. Invites Governments, non-governmental organizations as well as bodies and organizations of the United Nations concerned with ageing to submit to the Secretary—General their proposals for the preparations for and observance of the International Year of Older Persons; 9. Calls upon the Secretary- General to a programme for the preparations and observance of the International Year of Older Persons and to submit it, through the Commission for Social Development at its thirty-fourth session in 1995, for consideration by the General Assembly at its fiftieth session in 1995. 5/. E/CN.5/1993/7.",10/26/1993,1993_175549,Dominican Republic,N/A,no
1993,General Assembly,N/A,Forty-eighth session,167,BUILDING A PEACEFUL AND BETTER WORLD THROUGH SPORT,"Algeria, Andorra, Antigua _ and Barbuda, Australia, Austria, Bahamas, Barbados, Belgium, Benin, Bolivia, Bosnia and Herzegovina, Botswana, Burkina Faso, Burundi, Cameroon, Cape Verde, Chad, Colombia, Comoros, Congo, Céte d’Ivoire, Croatia, Cuba, Cyprus, Djibouti, Dominica, Dominican Republic, Egypt, Ethiopia, Fiji, France, Gabon, Gambia, Greece, Grenada, Guinea, Guinea-Bissau, Guyana, Honduras, Indonesia, Kenya, Kyrgyzstan, Lesotho, Libyan Arab Jamahiriya, Liechtenstein, Luxembourg, Madagascar, Mali, Malta, Mauritania, Mauritius, Micronesia (Federated States of), Monaco, Mongolia, Morocco, Mozambique, Namibia, Niger, Nigeria, Norway, Pakistan, Paraguay, Peru, Poland, Romania, Russian Federation, Rwanda, Saint Kitts and Nevis, Saint Vincent and the Grenadines, Samoa, San Marino, Sao Tome and Principe, Senegal, Sierra Leone, Slovakia, Slovenia, Spain, Sudan, Suriname, Swaziland, Togo, Tunisia, Turkey, Uganda, United Republic of Tanzania, United States of America, Uruguay, Vanuatu, Yemen, Zaire, Zambia and Zimbabwe:",N/A,Observance of the Olympic Truce,"The General Assembly, Considering the appeal launched by the International Olympic Committee for an Olympic Truce, which was endorsed by the National Olympic Committees of one hundred eighty-four countries and presented to the Secretary-General, Recognizing that the goal of the Olympic Movement is to build a better and peaceful world by educating the youth of the world through sport, practised without discrimination of any kind and in the Olympic spirit, which requires mutual understanding, promoted by friendship, solidarity and fair play, 221093 Recognizing also the efforts of the International Olympic Committee to restore the ancient Greek tradition of the Ekecheria, or ""Olympic Truce"", in the interest of contributing to international understanding and the maintenance of peace, Recalling resolution CM/Res.1472(LVIII), which supports the appeal for an Olympic Truce, adopted by the Council of Ministers of the Organization of African Unity at its fifty-eighth ordinary session, held at Cairo from 21 to 26 June 1993, and endorsed by the Assembly of Heads of State and Government of that organization, Recognizing the valuable contribution that the appeal launched by the International Olympic Committee for an Olympic Truce could make towards advancing the purposes and principles of the Charter of the United Nations, 1. Commends the International Olympic Committee, the International Sports Federations and the National Olympic Committees for their efforts to mobilize the youth of the world in the cause of peace; 2. Urges Member States to observe the Olympic Truce from the seventh day before the opening and the seventh day following the closing of each of the Olympic Games, in accordance with the appeal launched by the International Olympic Committee; 3. Takes note of the idea of the ""Olympic Truce"", as dedicated in ancient Greece to the spirit of fraternity and understanding between peoples, and urges Member States to take the initiative to abide by the Truce, individually and collectively, and to pursue in conformity with the purposes and principles of the Charter of the United Nations the peaceful settlement of all international conflicts; 4. Calls upon all Member States to cooperate with the International Olympic Committee in its efforts to promote the Olympic Truce; 5. Requests the Secretary-General to promote the observance of the Olympic Truce among Member States, drawing the attention of world public opinion to the contribution such a truce would make to the promotion of international understanding and the maintenance of peace and goodwill, and to cooperate with the International Olympic Committee in the realization of this objective.",10/22/1993,1993_175554,Dominican Republic,N/A,no
1993,General Assembly,First Committee,Forty-eighth session,60,EDUCATION AND INFORMATION FOR DISARMAMENT,"Antigua and Barbuda, Bolivia, Cameroon, Canada, Chile, Colombia, Congo, Costa Rica, Cdéte d’Ivoire, Dominican Republic, Ecuador, El Salvador, Guatemala, Guinea-Bissau, Honduras, India, Indonesia, Kenya, Kuwait, Marshall Islands, Monaco, Nicaragua, Nigeria, Panama, Paraguay, Peru, Philippines, Spain, Togo, Trinidad and Tobago, Ukraine, Uruguay and Venezuela",N/A,Education and information for disarmament,"The General Assembly, Recalling its resolutions 44/123 of 15 December 1989 and 46/27 of 6 December 1991, Taking into account the Final Document of the tenth special session of the General Assembly, in particular paragraph 106 thereof, in which the Assembly urged Governments and international governmental and non-governmental organizations to take steps to develop programmes of education for disarmament and peace studies at all levels, Considering that paragraphs 99, 100 and 101 of the Final Document provide for the mechanisms of a programme to mobilize world public opinion to promote disarmament, including the dissemination of information and publicity to complement the educational work, Also considering that the United Nations Disarmament Information Programme plays an important role in complementing the educational and information efforts for disarmament carried out by Member States within their own educational and cultural development systems, Reissued for technical reasons. Recognizing that the important changes that have taken place in the world aimed at promoting freedom, democracy, respect for and enjoyment of human rights, disarmament and social development contribute to the achievement of positive results in the promotion of education and information for disarmament, Noting with satisfaction the efforts which the educational community is making in the preparation of curricula and activities to promote education for disarmament and peace as a means of contributing to the implementation of resolutions 44/123 and 46/27, 1. Expresses appreciation to the Secretary-General for his reports A/46/506 and A/48/366 submitted pursuant to the resolutions mentioned above; 2. Also expresses appreciation for the valuable information contained in the reports submitted by Member States, international governmental and non-governmental organizations and educational institutions for peace and disarmament; 3. Reaffirms that, in order to achieve positive results, it is indispensable to carry out educational and advisory programmes which promote peace and disarmament at all levels and are aimed at changing basic attitudes armaments and war, and which support with respect to aggression, violence, security and cooperation; regional and international measures geared to peace, 4. Reiterates that the efforts of Member States, international governmental and non-governmental organizations and educational institutions for peace and disarmament, in the promotion of activities under the Disarmament Information Programme will strengthen not only the education and information for disarmament described in the second and third preambular paragraphs but also the arms reduction and disarmament processes or agreements which are being carried out at the regional and international levels; 5. Invites Member States and international governmental and non-governmental organizations and educational institutions for peace and disarmament to redouble their efforts to respond to the appeal made in paragraph 106 of the Final Document of the tenth special session of the General Assembly and to submit to the Secretary-General a report on their activities in this regard; 6. Requests the Secretary-General to submit to the General Assembly at its fiftieth session, from within existing resources, the reports requested in paragraph 5 above under the item entitled ""Education and information for disarmament"".",11/03/1993,1993_175834,Dominican Republic,N/A,no
1993,General Assembly,N/A,Forty-eighth session,45,INTERNATIONAL ASSISTANCE FOR THE REHABILITATION AND RECONSTRUCTION OF NICARAGUA: AFTERMATH OF THE WAR AND NATURAL DISASTERS,"Argentina, Bangladesh, Bolivia, Chile, Colombia, Costa Rica, Ecuador, El Salvador, Guatemala, Honduras, Indonesia, Italy, Mexico, Nicaragua, Panama, Peru, Spain and Venezuela",N/A,resolution,"Addendum Add the following countries to the list of sponsors of the resolution: Antigua and Barbuda, Bahamas, Barbados, Cuba, Dominican Republic, Haiti, Jamaica, Japan, Mongolia, Nepal, Norway, Paraguay, Saint Vincent and the Grenadines, Suriname, Sweden, United States of America and Uruguay Guyana, Philippines, Trinidad and Tobago,",10/22/1993,1993_175950,Dominican Republic,221093 221093,no
