year,Council,Committee,Session,Agenda item,Agenda detail,cosponsored countries,body title number,body title detail,body text,date,file,filecountry,footnote,scanned
2006,General Assembly,Special Political And Decolonization Committee,Sixty-first session,31,United Nations Relief and Works Agency for Palestine Refugees in the Near East,"Algeria, Austria, Bahrain, Bangladesh, Belgium, Comoros, Cuba, Cyprus, Denmark, Djibouti, Egypt, Estonia, Finland, France, Germany, Greece, Guinea, Hungary, Indonesia, Iraq, Ireland, Italy, Jordan, Kuwait, Latvia, Lebanon, Lithuania, Luxembourg, Malaysia, Mali, Malta, Mauritania, Morocco, Namibia, Netherlands, Oman, Poland, Portugal, Qatar, Romania, Saudi Arabia, Senegal, Slovakia, Slovenia, Somalia, South Africa, Spain, Sudan, Sweden, Tunisia, United Arab Emirates, United Kingdom of Great Britain and Northern Ireland, Yemen and Palestine",N/A,Assistance to Palestine refugees,"The General Assembly, Recalling its resolution 194 (III) of 11 December 1948 and all its subsequent resolutions on the question, including resolution 60/100 of 8§ December 2005, Recalling also its resolution 302 (IV) of 8 December 1949, by which, inter alia, it established the United Nations Relief and Works Agency for Palestine Refugees in the Near East, Recalling further relevant Security Council resolutions, Aware of the fact that, for more than five decades, the Palestine refugees have suffered from the loss of their homes, lands and means of livelihood, Affirming the imperative of resolving the problem of the Palestine refugees for the achievement of justice and for the achievement of lasting peace in the region, Acknowledging the essential role that the United Nations Relief and Works Agency for Palestine Refugees in the Near East has played for more than fifty-six years since its establishment in ameliorating the plight of the Palestine refugees in the fields of education, health and relief and social services, 06-60470 ﬁEf 081106 N0 T 0 Taking note of the report of the Commissioner-General of the United Nations Relief and Works Agency for Palestine Refugees in the Near East covering the period from 1 January to 31 December 2005,! Aware of the continuing needs of the Palestine refugees throughout all the fields of operation, namely, Jordan, Lebanon, the Syrian Arab Republic and the Occupied Palestinian Territory, Expressing grave concern at the especially difficult situation of the Palestine refugees under occupation, including with regard to their safety, well-being and living conditions, Noting the signing of the Declaration of Principles on Interim Self- Government Arrangements on 13 September 1993 by the Government of Israel and the Palestine Liberation Organization®? and the subsequent implementation agreements, Aware of the important role to be played in the peace process by the Multilateral Working Group on Refugees of the Middle East peace process, 1. Notes with regret that repatriation or compensation of the refugees, as provided for in paragraph 11 of General Assembly resolution 194 (III), has not yet been effected, that, therefore, the situation of the Palestine refugees continues to be a matter of grave concern and that the Palestine refugees continue to require assistance to meet basic health, education and living needs; 2. Also notes with regret that the United Nations Conciliation Commission for Palestine has been unable to find a means of achieving progress in the implementation of paragraph 11 of General Assembly resolution 194 (III), and reiterates its request to the Conciliation Commission to exert continued efforts towards the implementation of that paragraph and to report to the Assembly as appropriate, but no later than 1 September 2007; 3. Affirms the necessity for the continuation of the work of the United Nations Relief and Works Agency for Palestine Refugees in the Near East and the importance of its unimpeded operation and its provision of services for the well- being of the Palestine refugees and for the stability of the region, pending the just resolution of the question of the Palestine refugees; 4. Calls upon all donors to continue to make the most generous efforts possible to meet the anticipated needs of the Agency, including with regard to increased expenditures arising from the deteriorating socio-economic and humanitarian situation in the region, particularly in the Occupied Palestinian Territory, and those mentioned in recent emergency appeals. U Official Records of the General Assembly, Sixty-first Session, Supplement No. 13 (A/61/13). 2 A/48/486-S/26560, annex.",11/06/2006,2006_1489349,Poland,N/A,yes
2006,General Assembly,Commission On Human Rights,Sixtieth session,71 (b),"Human rights questions: Human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms","Australia, Austria, Canada, France, Japan, the Netherlands and the United Kingdom of Great Britain and Northern Ireland",N/A,Khmer Rouge trials,"Addendum Add the following countries to the list of sponsors of the decision: Belgium, Bulgaria, Cambodia, Cyprus, Denmark, Germany, Ireland, Luxembourg, New Zealand, Poland, Portugal, Romania, Slovakia, Slovenia and Spain 06-23435 (E) 060206 *0623435*",02/06/2006,2006_566559,Poland,N/A,yes
2006,Economic And Social Council,N/A,Forty-fourth session,3 (b),(iii),"Andorra,* Austria,* Bolivia, China, Czech Republic, Denmark,* Estonia,* Finland, France, Germany, Greece,* Hungary,* Ireland,* Italy, Malta, Monaco, Netherlands, Poland,* Portugal,* Republic of Korea, Republic of Moldova, Romania, Slovakia,* Slovenia,* Spain, Sweden* and United Kingdom of Great Britain and Northern Ireland:*",N/A,Modalities for the first review and appraisal of the Madrid International Plan of Action on Ageing,"The Commission for Social Development, Recalling that in the Madrid International Plan of Action on Ageing, 2002,! adopted by the Second World Assembly on Ageing, held in Madrid from 8 to 12 April 2002, the systematic review of its implementation by Member States was requested as being essential for its success in improving the quality of life of older persons and that the modalities of the review and appraisal were to be decided as soon as possible, Bearing in mind that the Economic and Social Council, in its resolution 2003/14 of 21 July 2003, invited Governments, the United Nations system and civil society to participate in a bottom-up approach to the review and appraisal of the Madrid Plan of Action, 1 Report of the Second World Assembly on Ageing, Madrid, 8-12 April 2002 (United Nations publication, Sales No. E.02.1V.4), chap. I, resolution 1, annex II. 06-24337 (E) 150206 *0624337* Mindful that in its resolution 42/1 it decided to undertake the review and appraisal of the Madrid Plan of Action every five years, Taking note of the report by the Secretary-General on modalities for the review and appraisal of the Madrid Plan of Action,2 1. Endorses the calendar for the first cycle of the review and appraisal proposed in the report of the Secretary-General;3 2. Decides to start the first global cycle of review and appraisal of the Madrid Plan of Action in 2007 at its forty-fifth session and to conclude it in 2008 at its forty-sixth session; 3. Endorses as the global theme for the first review and appraisal of the implementation of the Madrid Plan of Action: “Addressing the challenges and opportunities of ageing”; 4. Recommends that the format of the concluding event of the first cycle of review and appraisal include, along with plenary debate, a series of panel discussions and parallel events related to the theme of the first review and appraisal cycle; 5. Invites those Member States that have not done so to establish their national mechanisms for the implementation of the Madrid Plan of Action at the national level and to inform the Secretariat accordingly, including the contact details of the national mechanisms, in order to facilitate international cooperation and exchange of information and good practices; 6. Encourages Member States to include both ageing-specific policies and ageing-mainstreaming efforts in their review and appraisal of the Madrid Plan of Action, bearing in mind the importance of mainstreaming ageing into global agendas; 7. Invites Member States to undertake an initial identification of actions they have taken since the Second World Assembly on Ageing in 2002, with the aim of presenting this information to the Commission at its forty-fifth session in 2007, and requests Member States to identify specific areas for in-depth participatory inquiries using a bottom-up approach so that each country may establish for itself the action or activity it intends to review, utilizing such an approach; 8. Invites all major stakeholders, including civil society, to participate in the process of the review and appraisal and contribute to its various activities and events; 9. Welcomes the guidelines proposed by the Secretary-General for the review and appraisal process, and requests that they be made available in all official languages of the United Nations; 10. Requests the Secretariat to work with the organizations, organs and bodies of the United Nations system and other interested parties to coordinate efforts in identifying support that could be provided to Governments, upon their request, in undertaking participatory review and appraisal of the implementation of the Madrid Plan of Action; 2 E/CN.5/2006/2. 3 Ibid., paras. 34-38. E/CN.5/2006/L.2 11. Requests the regional commissions to identify appropriate modalities for conducting the regional review and appraisal, encourages the convening of regional review and appraisal activities, and invites interested Governments to offer support and assistance, including voluntary financial contributions, to support national action in the context of the regional implementation and the convening of regional review and appraisal activities and events during 2006-2007; 12. Recommends to the Economic and Social Council the integration of ageing into monitoring, review and appraisal exercises of other major international development initiatives and policy frameworks, including the United Nations Millennium Declaration,* the Programme of Action of the International Conference on Population and Development,> the Copenhagen Declaration on Social Development® and the Programme of Action of the World Summit for Social Development? and the Beijing Platform for Action® and their follow-up processes; 13. Requests the Secretary-General to submit to it, at its forty-fifth session in 2007, a report on major developments in the area of ageing since the Second World Assembly, which will include short regional contributions by the regional commissions; 14. Also requests the Secretary-General to submit to it, at its forty-sixth session in 2008, a report, including the conclusions of the first review and appraisal exercise along with the identification of prevalent and emerging issues and related policy options. 4 See General Assembly resolution 55/2. 5 Report of the International Conference on Population and Development, Cairo, 5-13 September 1994 (United Nations publication, Sales No. E.95.XIII.18), chap. I, resolution 1, annex. 6 Report of the World Summit for Social Development, Copenhagen, 6-12 March 1995 (United Nations publication, Sales No. E.96.1V.8), chap. I, resolution 1, annex I. 8 Report of the Fourth World Conference on Women, Beijing, 4-15 September 1995 (United Nations publication, Sales No. E.96.1V.13), chap. I, resolution 1, annex II.",02/14/2006,2006_567602,Poland,* In accordance with rule 69 of the rules of procedure of the functional commissions of the Economic and Social Council.,yes
2006,Economic And Social Council,Commission On Human Rights,Fiftieth session,3,"Follow-up to the Fourth World Conference on Women and to the special session of the General Assembly entitled “Women 2000: gender equality, development and peace for the twenty-first century”","Austria,* Belgium, Bulgaria,* Cyprus,* Czech Republic,* Denmark,* Estonia,* Finland,* France,* Germany, Greece,* Hungary, Ireland,* Italy,* Latvia,* Lithuania,* Luxembourg,* Malta,* Netherlands, Norway,* Poland,* Portugal,* Romania,* Slovakia,* Slovenia,* Spain,* Sweden,* Turkey and United Kingdom of Great Britain and Northern Ireland*",N/A,Situation of women and girls in Afghanistan,"The Commission on the Status of Women, Recalling General Assembly resolutions 60/32 A and B of 30 November 2005, in particular the references to the situation of women and girls, Recalling also Security Council resolutions 1589 (2005) of 24 March 2005 and 1659 (2006) of 15 February 2006 on the situation in Afghanistan and 1325 (2000) of 31 October 2000 on women and peace and security, Recalling further Economic and Social Council resolution 2005/8 of 21 July 2005, 1. Welcomes the report of the Secretary-General on the situation of women and girls in Afghanistan; 2. Welcomes also the references to the situation of women and girls in General Assembly resolutions 60/32 A and B; 3. Requests the Secretary-General to take into account a gender perspective when preparing the reports requested in General Assembly resolutions 60/32 A and B and to include a specific and substantive section focusing on the situation of women and girls in Afghanistan in those reports; 4. Also requests the Secretary-General to transmit those reports to the Commission on the Status of Women at its fifty-first session. 06-26017 (E) 070306 *0626017*",03/04/2006,2006_569558,Poland,* In accordance with rule 69 of the rules of procedure of the functional commissions of the Economic and Social Council.,yes
2006,General Assembly,N/A,Sixtieth session,10,Support by the United Nations system of the efforts of Governments to promote and consolidate new,"Albania, Andorra, Austria, Azerbaijan, Belarus, Belgium, Benin, Bulgaria, Cambodia, Canada, Comoros, Congo, Croatia, Cyprus, Czech Republic, Estonia, Finland, France, Germany, Greece, Guatemala, Hungary, Iceland, India, Ireland, Italy, Japan, Kazakhstan, Latvia, Lithuania, Luxembourg, Mali, Malta, Mauritius, Mexico, Monaco, Mongolia, Morocco, Netherlands, Pakistan, Philippines, Poland, Portugal, Qatar, Republic of Korea, Republic of Moldova, Romania, Russian Federation, Saint Lucia, Senegal, Sierra Leone, Slovakia, Slovenia, South Africa, Spain, Sudan, Sweden, Thailand, Turkey, United Kingdom of Great Britain and Northern Ireland, United Republic of Tanzania, Uruguay",N/A,Support by the United Nations system of the efforts of Governments to promote and consolidate new or restored democracies,"The General Assembly, Bearing in mind the indissoluble links between the principles enshrined in the Universal Declaration of Human Rights! and the foundations of any democratic society, Recognizing that human rights, the rule of law and democracy are interlinked and mutually reinforcing and that they belong to the universal and indivisible core values and principles of the United Nations, Recalling the United Nations Millennium Declaration adopted by heads of State and Government on 8 September 2000,2 in particular paragraphs 6 and 24 thereof, and the 2005 World Summit Outcome,3 I Resolution 217 A (I11). 2 Resolution 55/2. 3 Resolution 60/1. 06-32117 (E) 250406 *0632117* Recalling also its resolutions 49/30 of 7 December 1994, 50/133 of 20 December 1995, 51/31 of 6 December 1996, 52/18 of 21 November 1997, 53/31 of 23 November 1998, 54/36 of 29 November 1999, 55/43 of 27 November 2000, 56/96 of 14 December 2001, 56/269 of 27 March 2002, 58/13 of 17 November 2003 and 58/281 of 9 February 2004, Recalling further the declarations and plans of action of the five international conferences of new or restored democracies adopted in Manila in 1988, Managua in 1994, Bucharest in 1997, Cotonou in 2000 and Ulaanbaatar in 2003, Recalling that the Fifth International Conference of New or Restored Democracies focused on democracy, good governance and civil society, Noting the results of the Parliamentarians’ Forum convened by the Inter- Parliamentary Union and the Parliament of Mongolia on the occasion of the Fifth International Conference of New or Restored Democracies, and noting the follow-up work conducted by the Inter-Parliamentary Union in the field of enhancing parliamentary democracy, Stressing that democracy, development and respect for all human rights and fundamental freedoms are interdependent and mutually reinforcing, Reaffirming that democracy is a universal value based on the freely expressed will of people to determine their own political, economic, social and cultural systems and their full participation in all aspects of their lives, Reaffirming also that while democracies share common features, there is no single model of democracy, that it does not belong to any country or region, and reaffirming further the necessity of due respect for sovereignty and the right of self- determination, Considering the major changes taking place on the international scene and the aspirations of all peoples for an international order based on the principles enshrined in the Charter of the United Nations, including the promotion and respect for human rights and fundamental freedoms for all and other important principles, such as respect for the equal rights and self-determination of peoples, peace, democracy, justice, equality, the rule of law, pluralism, development, better standards of living and solidarity, Bearing in mind that the activities of the United Nations carried out in support of Governments to promote and consolidate democracy are undertaken in accordance with the Charter and only at the specific request of the Member States concerned, Taking note with satisfaction of the seminars, workshops and conferences on democratization and good governance convened in 2004 and 2005, including those held under the auspices of the International Conference of New or Restored Democracies, Taking note of the views expressed by Member States in the debate on this question at its fifty-eighth to sixtieth sessions, Noting that a considerable number of societies have recently undertaken significant efforts to achieve their social, political and economic goals through democratization, good governance practices and the reform of their economies, A/60/L.53 pursuits that are deserving of the support and recognition of the international community, Noting with satisfaction that the Sixth International Conference of New or Restored Democracies will be held in Doha from 30 October to 1 November 2006, Stressing the importance of support by Member States, the United Nations system, the specialized agencies and other intergovernmental organizations for the holding of the Sixth International Conference of New or Restored Democracies, Having considered the report of the Secretary-General 4 1. Tuakes note with appreciation of the report of the Secretary-General,* and invites Member States to consider the proposals contained therein; 2. Invites Member States, the relevant organizations of the United Nations system, other intergovernmental organizations, national parliaments, including in collaboration with the Inter-Parliamentary Union and other parliamentary organizations, and non-governmental organizations to contribute actively to the follow-up to the Fifth International Conference of New or Restored Democracies and to make additional efforts to identify possible steps in support of the efforts of Governments to promote and consolidate new or restored democracies, including through those steps set out in the Ulaanbaatar Declaration and Plan of Action: Democracy, Good Governance and Civil Society,> and to inform the Secretary- General of the actions taken; 3. Recognizes that the United Nations has an important role to play in providing timely, appropriate and coherent support to the efforts of Governments to achieve democratization and good governance within the context of their development efforts; 4. Encourages the Secretary-General to continue to improve the capacity of the Organization to respond effectively to the requests of Member States by providing coherent and adequate support for their efforts to achieve the goals of good governance and democratization, including through the activities of the Democracy Fund at the United Nations; 5. Stresses that the activities of the Organization must be undertaken in accordance with the Charter of the United Nations; 6. Commends the Secretary-General, and through him the United Nations system, for the activities undertaken at the request of Governments to support efforts to consolidate democracy and good governance, and requests him to continue those activities; 7. Welcomes the work carried out by the follow-up mechanism to the Fifth International Conference of New or Restored Democracies and the efforts of the Chair of the Fifth International Conference to make the Conference and its follow- up more effective and efficient; 8. Welcomes also the comprehensive tripartite character (governments; parliaments; civil society) of the Sixth International Conference of New or Restored 4 A/60/556. 5 A/58/387, annexes I and II. A/60/L.53 Democracies, which will allow for greater interaction and cooperation in the common effort of promoting democracy; 9. Encourages the Inter-Parliamentary Union to continue to promote the contribution by parliaments worldwide to democracy, including through the International Conference of New or Restored Democracies process and the upcoming Parliamentarians’ Forum in Doha; 10. Requests the Secretary-General to examine options for strengthening the support provided by the United Nations system for the efforts of Member States to consolidate democracy and good governance, including the provision of support to the President of the Fifth International Conference in his efforts to make the Conference and its follow-up more effective and efficient; 11. Also requests the Secretary-General to submit a report to the General Assembly at its sixty-second session on the implementation of the present resolutions including the information requested in paragraph 2 above; 12. Decides to include in the provisional agenda of its sixty-second session the item entitled “Support by the United Nations system of the efforts of Governments to promote and consolidate new or restored democracies”.",04/21/2006,2006_573604,Poland,N/A,yes
2006,General Assembly,Special Political And Decolonization Committee,Sixtieth session,32,Comprehensive review of the whole question of peacekeeping operations in all their aspects,"Argentina, Canada, Egypt, Japan, Nigeria and Poland",N/A,Comprehensive review of the whole question of peacekeeping operations in all their aspects,"The General Assembly, Recalling its resolution 2006 (XIX) of 18 February 1965 and all other relevant resolutions, Recalling in particular its resolutions 59/281 of 29 March 2005 and 59/300 of 22 June 2005, Affirming that the efforts of the United Nations in the peaceful settlement of disputes, including through its peacekeeping operations, are indispensable, Convinced of the need for the United Nations to continue to improve its capabilities in the field of peacekeeping and to enhance the effective and efficient deployment of its peacekeeping operations, Considering the contribution that all States Members of the United Nations make to peacekeeping, Noting the widespread interest in contributing to the work of the Special Committee on Peacekeeping Operations expressed by Member States, in particular troop-contributing countries, Bearing in mind the continuous necessity of preserving the efficiency and strengthening the effectiveness of the work of the Special Committee, 1. Welcomes the report of the Special Committee on Peacekeeping Operations;! 1 A/60/19. For the final text, see Official Records of the General Assembly, Sixtieth Session, Supplement No. 19. 06-32621 (E) 280406 *0632621* 2. Endorses the proposals, recommendations and conclusions of the Special Committee, contained in paragraphs 28 to 188 of its report; 3. Urges Member States, the Secretariat and relevant organs of the United Nations to take all necessary steps to implement the proposals, recommendations and conclusions of the Special Committee; 4. Reiterates that those Member States that become personnel contributors to the United Nations peacekeeping operations in years to come or participate in the future in the Special Committee for three consecutive years as observers shall, upon request in writing to the Chairman of the Special Committee, become members at the following session of the Special Committee; 5. Decides that the Special Committee, in accordance with its mandate, shall continue its efforts for a comprehensive review of the whole question of peacekeeping operations in all their aspects and shall review the implementation of its previous proposals and consider any new proposals so as to enhance the capacity of the United Nations to fulfil its responsibilities in this field; 6. Requests the Special Committee to submit a report on its work to the General Assembly at its sixty-first session; 7. Decides to include in the provisional agenda of its sixty-first session the item entitled “Comprehensive review of the whole question of peacekeeping operations in all their aspects”.",04/25/2006,2006_574096,Poland,N/A,yes
2006,General Assembly,N/A,Sixtieth session,114,Admission of new Members to the United Nations,"Albania, Austria, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Netherlands, Poland, Portugal, Republic of Moldova, Romania, Serbia, Slovakia, Slovenia, Spain, Sweden, the former Yugoslav Republic of Macedonia, Turkey, Ukraine and United Kingdom of Great Britain and Northern Ireland",N/A,Admission of the Republic of Montenegro to membership in the United Nations,"The General Assembly, Having received the recommendation of the Security Council of 22 June 2006 that the Republic of Montenegro should be admitted to membership in the United Nations, ! Having considered the application for membership of the Republic of Montenegro,? Decides to admit the Republic of Montenegro to membership in the United Nations. 1 A/60/902. 2 A/60/890-S/2006/409. 06-40442 iEf 260606 N T",06/26/2006,2006_577542,Poland,N/A,yes
2006,Economic And Social Council,N/A,Substantive session,7 (h),"Coordination, programme and other questions: tobacco or health","Australia, Austria, Canada, Finland,* France, Germany, Hungary,* Iceland, India, Ireland,* Italy, Jordan,* Latvia,* Lithuania, Malta,* Netherlands,* Poland, Portugal,* Republic of Korea, South Africa,** Spain and United Kingdom of Great Britain and Northern Ireland",N/A,Smoke-free United Nations premises,"The Economic and Social Council, Recalling its resolution 2004/62 of 23 July 2004, Taking note of the report of the Secretary-General on the Ad Hoc Inter-Agency Task Force on Tobacco Control, ! Noting with concern the serious harmful impact of second-hand smoke on the health of non-smokers, which can lead to disease, disability and death, Acknowledging that second-hand smoke at the workplace is a fully preventable occupational health hazard, Recalling article 8 of the World Health Organization Framework Convention on Tobacco Control,2 entitled “Protection from exposure to tobacco smoke”,” which states, inter alia, that each party shall adopt and implement measures to provide “protection from exposure to tobacco smoke in indoor workplaces, public transport, indoor places and, as appropriate, other public places”, Emphasizing the importance of protecting the well-being of individuals in their working environments, 1. Recommends that the General Assembly, at its sixty-first session, consider the implementation of a complete ban on smoking at all United Nations 06-44238 iEf 260706 O O indoor premises, at Headquarters as well as at regional and country offices throughout the United Nations system, and the implementation of a complete ban on sales of tobacco products at all United Nations premises; 2. Also recommends that the General Assembly request the Secretary- General to submit a report on the implementation of the present resolution to the Economic and Social Council at its substantive session of 2008; 3. Decides to continue its consideration of the agenda item entitled “Tobacco or health” at its substantive session of 2008. 06-44238",07/25/2006,2006_579761,Poland,"* In accordance with rule 72 of the rules of procedure of the Economic and Social Council. ** On behalf of the States Members of the United Nations that are members of the Group of 77 and China. 1 E/2006/62. 2 United Nations, Treat Series, vol. 2302, No. 41032.",yes
2006,General Assembly,Special Political And Decolonization Committee,Sixtieth session,32,Comprehensive review of the whole question of peacekeeping operations in all their aspects,"Argentina, Canada, Egypt, Japan, Nigeria and Poland",N/A,Comprehensive review of a strategy to eliminate future sexual exploitation and abuse in United Nations peacekeeping operations,"The General Assembly, Recalling its resolution 2006 (XIX) of 18 February 1965 and all other relevant resolutions, Recalling in particular its resolution 60/1 of 16 September 2005, paragraph 165, and its resolutions 59/281 of 29 March 2005 and 59/300 of 22 June 2005, Recalling also its resolution 60/263 of 6 June 2006, in which it endorsed the decision contained in paragraph 75 of the report of the Special Committee on Peacekeeping Operations! that the Special Committee would consider, at the sixtieth session of the General Assembly, the Secretary-General’s strategy for victim assistance and the revised model memorandum of understanding, including a proposal on national investigations officers, Reaffirming the need for the Organization to adopt without delay a comprehensive strategy to eliminate future sexual exploitation and abuse in United Nations peacekeeping operations, as recommended by the Special Committee and the Adviser to the Secretary-General, Affirming the need for the Organization to adopt without delay a comprehensive strategy for assisting and supporting victims of sexual exploitation and abuse by United Nations staff or related personnel, 1 A/60/19. For the final text, see Official Records of the General Assembly, Sixtieth Session, Supplement No. 19 (A/60/19/Rev.1). 06-45353 iEi 040806 O R A0 Convinced of the need for the United Nations to take strong and effective steps in this regard, 1. Welcomes the report of the Special Committee on Peacekeeping Operations on its 2006 resumed session;? 2. Endorses the proposals, recommendations and conclusions of the Special Committee contained in paragraphs 5 to 10 of its report on its 2006 resumed session; 3. Urges Member States, the Secretariat and the relevant organs of the United Nations to take all necessary steps to implement the proposals, recommendations and conclusions of the Special Committee, and supports the request of the Special Committee to the Secretary-General that he provide a progress report on the implementation of its recommendations at its next regular session; 4. Requests the Special Committee to include this issue in its report to the General Assembly at its sixty-first session. 2 A/60/19/Add.1. For the final text, see Official Records of the General Assembly, Sixtieth Session, Supplement No. 19 (A/60/19/Rev.1), part two.",08/02/2006,2006_580615,Poland,N/A,yes
2006,General Assembly,N/A,Sixtieth session,N/A,United Nations Ason.63,"Croatia, Denmark, Egypt, Finland, Hungary, India, Ireland, Italy, the Netherlands, Norway, Poland, Rwanda, Sierra Leone and Sweden",N/A,The Peacebuilding Fund,"The General Assembly, Recalling the 2005 World Summit Outcome, ! Recalling also its resolution 60/180 and Security Council resolution 1645 (2005) on the operationalization of the Peacebuilding Commission, in particular paragraphs 24 and 25 thereof, 1. Takes note of the arrangements for establishing the Peacebuilding Fund as contained in the report of the Secretary-General2 and the Terms of Reference for the Fund contained in the annex thereto; 2. Affirms its role to provide overall policy guidance on the use of the Fund to maximize its impact and improve its functioning; 3. Welcomes the contributions and financial pledges already made to the Fund, and emphasizes the necessity of sustained contributions in order to enhance the capacity of the Fund to immediately release the resources needed to launch post- conflict peacebuilding activities; 4. Urges all Member States to consider making voluntary contributions to the Peacebuilding Fund; 1 See resolution 60/1. 2 A/60/984. 06-49026 iEf 060906 O O 5. Requests the Secretary-General to submit an annual report to the General Assembly on the operation and activities of the Fund; 6. Decides to include in the agenda for its sixty-first session an item entitled “Report of the Secretary-General on the Peacebuilding Fund”. 06-49026",09/06/2006,2006_582358,Poland,N/A,yes
