year,Council,Committee,Session,Agenda item,Agenda detail,cosponsored countries,body title number,body title detail,body text,date,file,filecountry,footnote,scanned
2021,General Assembly,N/A,Seventy-fifth session,10,Implementation of the Declaration of Commitment on HIV/AIDS and the political declarations on HIV/AIDS,"Belarus, Indonesia, Iran (Islamic Republic of), Russian Federation and Saudi Arabia",N/A,Organization of the 2021 high-level meeting on HIV/AIDS,"In operative paragraph 8, delete “including key populations,”. OpeA0 Please rccyclc@ E 21-02405 iEi 220221 DR R A T",02/22/2021,2021_3901818,Russian Federation,N/A,yes
2021,General Assembly,N/A,Seventy-fifth session,14,"Integrated and coordinated implementation of and follow-up to the outcomes of the major United Nations conferences and summits in the economic, social and related fields","Angola, Bangladesh, Bhutan, Eritrea, Fiji, India, Iraq, Kenya, Morocco, Nepal, Nigeria, Peru, Russian Federation, Senegal, Sudan, Syrian Arab Republic, Uganda, Viet Nam and Zimbabwe",N/A,"International Year of Millets, 2023","The General Assembly, Reaffirming its resolution 70/1 of 25 September 2015, entitled “Transforming our world: the 2030 Agenda for Sustainable Development”, in which it adopted a comprehensive, far-reaching and people-centred set of universal and transformative Sustainable Development Goals and targets, its commitment to working tirelessly for the full implementation of the Agenda by 2030, its recognition that eradicating poverty in all its forms and dimensions, including extreme poverty, is the greatest global challenge and an indispensable requirement for sustainable development, its commitment to achieving sustainable development in its three dimensions — economic, social and environmental — in a balanced and integrated manner, and to building upon the achievements of the Millennium Development Goals and seeking to address their unfinished business, Reaffirming also its resolutions 53/199 of 15 December 1998 and 61/185 of 20 December 2006 on the proclamation of international years, and Economic and Social Council resolution 1980/67 of 25 July 1980 on international years and anniversaries, in particular paragraphs 1 to 10 of the annex thereto on the agreed criteria for the proclamation of international years, as well as paragraphs 13 and 14, in which it is stated that an international year should not be proclaimed before the basic arrangements for its organization and financing have been made, Recalling resolution 10/2019 of 28 June 2019, adopted by the Conference of the Food and Agriculture Organization of the United Nations at its forty-first session,’ ' Food and Agriculture Organization of the United Nations, document C 2019/REP, appendix G. 21-02410 iEi 240221 DR R T 0 Considering the urgent need to raise awareness of the climate-resilient and nutritional benefits of millets and to advocate for diversified, balanced and healthy diets through the increased sustainable production and consumption of millets, Recognizing the important contribution of millets to the cultivation of nutritious foods in climate-adverse environments, Recalling its resolution 70/259 of 1 April 2016, by which it proclaimed the United Nations Decade of Action on Nutrition (2016-2025), as well as its resolution 72/306 of 24 July 2018 on the implementation of the Decade, and the need to promote sustainable food systems that foster diversified, balanced and healthy diets that include a variety of foods, Recognizing that the agriculture sector is inextricably linked with the entire food system and that agricultural technologies and digitalization can add value throughout the food system by improving the sustainability of storage, transport, trade, processing, transformation, retail, loss and waste reduction and recycling, as well as interactions among these processes, Recalling its resolution 72/239 of 20 December 2017, by which it proclaimed the United Nations Decade of Family Farming (2019-2028), and the global launch of the Decade in Rome on 29 May 2019, and cognizant of the important contributions of millets, particularly indigenous crops, to nutrition, livelihoods and incomes of family farmers, especially small-scale family farmers, and that they can thus play an important role in contributing to food security and in eradicating poverty and hence in contributing to the achievement of the Sustainable Development Goals, Noting the importance of sustainable farming and production practices to the livelihoods of millions of rural farm families and small family farmers around the world, Cognizant of the historical contribution of millets to food security, nutrition, livelihoods and incomes of family farmers, Concerned about the current need to invigorate market recognition of the benefits of millets and to promote efficient value chains, Calling upon Member States to take effective measures, as appropriate, to help to integrate smallholders into global production, value and supply chains for the sustainable production and consumption of millets, Recognizing the vast genetic diversity of millets and their adaptive capacities to a range of production environments, Recognizing also the need to empower women through education, to promote healthy diets, Recognizing further that the observance of an International Year of Millets in 2023 by the international community would contribute significantly to raising awareness on these issues, 1. Decides to declare 2023 the International Year of Millets; 2. Invites all Member States, organizations of the United Nations system, other international and regional organizations and other relevant stakeholders, including civil society, the private sector and academia, to observe the International Year, as appropriate, through activities aimed at raising awareness of and directing policy attention to the nutritional and health benefits of millet consumption and their suitability for cultivation under adverse and changing climatic conditions, while also directing policy attention to improving value chain efficiencies; 2/3 3. Invites the Food and Agriculture Organization of the United Nations, mindful of the provisions contained in the annex to Economic and Social Council resolution 1980/67, to facilitate the implementation of the International Year; 4. Also invites the Food and Agriculture Organization of the United Nations, mindful of the provisions of paragraphs 23 to 27 of the annex to Economic and Social Council resolution 1980/67, to inform the General Assembly at its seventy-ninth session regarding the implementation of the present resolution, including an evaluation of the International Year; 5. Stresses that the costs of all the activities that may arise from the implementation of the present resolution should be met through voluntary contributions, including from the private sector; 6. Invites all relevant stakeholders to contribute to and support the International Year; 7. Requests the Secretary-General to bring the present resolution to the attention of all Member States, the organizations of the United Nations system and other relevant stakeholders, including civil society, the private sector and academia, for appropriate observance. 21-02410 3/3",02/22/2021,2021_3902197,Russian Federation,N/A,yes
2021,General Assembly,N/A,Seventy-fifth session,33,The role of diamonds in fuelling conflict,"Angola, Armenia, Botswana and Russian Federation",N/A,The role of diamonds in fuelling conflict: breaking the link between the illicit transaction of rough diamonds and armed conflict as a contribution to prevention and settlement of conflicts,"The General Assembly, Recognizing that the trade in conflict diamonds continues to be a matter of serious international concern, which can be directly linked to the fuelling of armed conflict, the activities of rebel movements aimed at undermining or overthrowing legitimate Governments and the illicit traffic in and proliferation of armaments, especially small arms and light weapons, Recognizing also the devastating impact of conflicts fuelled by the trade in conflict diamonds on peace and the safety and security of people in affected countries, and the systematic and gross human rights violations that have been perpetrated in such conflicts, Noting the negative impact of such conflicts on regional stability and the obligations placed upon States by the Charter of the United Nations regarding the maintenance of international peace and security, and recognizing that continued action to curb the trade in conflict diamonds is imperative, Noting with appreciation that the Kimberley Process, as an international initiative led by Participants, has pursued its deliberations on an inclusive basis involving concerned stakeholders, including producing, exporting and importing States, the diamond industry and civil society, as well as applicant States and international organizations, Welcoming the important contribution of the Kimberley Process, which was initiated by African diamond-producing countries, and calling for the consistent implementation of commitments made by Kimberley Process Participants and the diamond industry and civil society organizations, as Observers, Acknowledging that the diamond sector is an important catalyst for promoting economic and social development, which are necessary for poverty reduction and | Please recycle @ E 21-02544 iEi 260221 00 D meeting the requirements of the Sustainable Development Goals' in many producing countries, particularly in developing countries, Noting that, while the vast majority of rough diamonds produced in the world are from legitimate sources, the elimination of conflict diamonds from legitimate trade is the primary objective of the Kimberley Process, and stressing the need to continue its activities in order to achieve this objective, Recognizing that the Kimberley Process promotes legitimate rough diamond trade, and recalling the positive benefits of legitimate diamond trade to producing countries, including its transparency and accountability throughout the diamond industry, and the contribution it has made to the economies of producing, exporting and importing States, and therefore underlining the need for continued international action with regard to the ethical exploitation, sale and trade of rough diamonds, Welcoming the efforts to enhance regional cooperation on Kimberley Process matters among artisanal and alluvial diamond-producing countries in Central Africa and the Mano River Union facing similar challenges, and further encouraging the sharing of lessons with partners in the region and outside, Acknowledging the successful role that the Kimberley Process has played, in the last 18 years, in stemming the flow of conflict diamonds and the valuable development impact it has had in improving the lives of many people dependent on the trade in diamonds, and recognizing the contribution of the Kimberley Process to the settlement of conflicts and the consolidation of peace in Angola, Cote d’Ivoire, Liberia and Sierra Leone, Recalling the Charter and all the relevant resolutions of the General Assembly and of the Security Council related to conflict diamonds, and determined to contribute to and support the implementation of the measures provided for in those resolutions, Noting with satisfaction that the implementation of the Kimberley Process Certification Scheme? continues to have a positive impact in reducing the opportunity for conflict diamonds to play a role in fuelling armed conflict and helps to protect legitimate trade and ensure the effective implementation of the relevant resolutions on trade in conflict diamonds, Recognizing that regular review and reform of the Kimberley Process will be necessary to keep pace with and aim to address the ongoing threat of instability, conflict and contemporary challenges in the diamond trade, as well as to seize contemporary opportunities, Welcoming the decision of the 56 Kimberley Process Participants, representing 82 countries, including the 27 States members of the European Union represented by the European Commission, to address the problem of conflict diamonds by participating in the Kimberley Process and implementing the Kimberley Process Certification Scheme, Welcoming also the United Kingdom of Great Britain and Northern Ireland as the fifty-sixth Kimberley Process Participant, Recognizing that State sovereignty should be fully respected and that the principles of equality, mutual benefits and consensus should be adhered to, and welcoming the implementation of the Kimberley Process Certification Scheme in such a way as not to impede the legitimate trade in diamonds or impose an undue ! See resolution 70/1. 2 See A/57/489. 2/4 burden on Governments or industry, particularly smaller producers, and not to hinder the development of the diamond industry, Recognizing also that the Kimberley Process Certification Scheme, which came into effect on 1 January 2003, will be credible only if all Participants have the requisite national legislation coupled with effective and credible internal systems of control designed to eliminate the presence of conflict diamonds in the chain of producing, exporting and importing rough diamonds within their own territories and across their borders, while taking into account that differences in production methods and trading practices, as well as differences in the institutional controls thereof, may require different approaches to meeting minimum standards, and encouraging all Participants to work towards overall compliance with the Kimberley Process standards, Welcoming the important contribution to fulfilling the purposes of the Kimberley Process that has been made and continues to be made by Participants, civil society organizations from across Participant countries, and the diamond industry, to assist international efforts to stop the trade in conflict diamonds, Taking note of the updated System of Warranties guidelines promulgated by the World Diamond Council in 2018, Noting with great concern the threat to human health, safety and well-being caused by the coronavirus disease (COVID-19) pandemic, as well as the severe disruption to societies and economies and the devastating impact on lives and livelihoods, and that the poorest and most vulnerable are the hardest hit by the pandemic, reaffirming the ambition to get back on track to achieve the Sustainable Development Goals by designing sustainable and inclusive recovery strategies to accelerate progress towards the full implementation of the 2030 Agenda and to help to reduce the risk of future shocks, and recognizing that the COVID-19 pandemic requires a global response based on unity, solidarity and renewed multilateral cooperation, Noting the precautionary measures against the disease taken all around the world to minimize the risk of its transmission, including various restrictions on movement of people and on large gatherings, which have drastically affected the daily work of Participants and Observers in the Kimberley Process and completely excluded the possibility of organizing and participating in the face-to-face Kimberley Process intersessional and plenary meetings in 2020, Welcoming the consensus decision reached by the Participants with no objection from the Observers through the adoption of the Administrative Decision of the Kimberley Process “On the Postponement of Russia’s Chairmanship to 2021 and Botswana’s Chairmanship to 2022” of 21 August 2020 by written procedure, and thanking the Russian Federation and Botswana for their flexibility, 1. Notes the postponement of the chairmanships of the Russian Federation and the Republic of Botswana in the Kimberley Process to 2021 and 2022 accordingly; 2. Acknowledges the work of the Kimberley Process in 2020 that was coordinated by the chairs of the Kimberley Process working bodies within their respective competence; 3. Appreciates the work of the Russian Federation as a caretaker of the Kimberley Process in 2020, ensuring the effective continuity of the Kimberley Process; 4. Notes the extension of the role of India as the Chair of the Committee on Participation and Chairmanship in 2021; 5. Recognizes that the Kimberley Process Certification Scheme helps to ensure the effective implementation of relevant resolutions of the Security Council containing sanctions on the trade in conflict diamonds and contributes to the 3/4 prevention of future conflicts fuelled by diamonds, and calls for the full implementation of existing Council measures targeting the illicit trade in rough diamonds, particularly conflict diamonds which play a role in fuelling conflict; 6. Reaffirms the importance of the tripartite nature of the Kimberley Process, stresses that the widest possible participation in the Kimberley Process Certification Scheme is essential, encourages Participants to contribute to the work of the Kimberley Process by participating actively in the Certification Scheme and ensuring compliance with its undertakings and the effective implementation of its measures, underscores the importance of the Civil Society Coalition and its members to the Kimberley Process, and acknowledges the importance of supporting additional applications for membership by civil society organizations; 7. Recalls the central place of mining communities in the Kimberley Process and the need to devote particular attention to engaging artisanal miners in governance structures, developing best practices, building upon experiences in other minerals and gold in artisanal and small-scale mining and promoting the rule of law; 8. Welcomes efforts to enhance cooperation with and assistance to Participants in Kimberley Process matters, including with a regional dimension, focusing on the implementation of best practices, capacity-building and compliance with Kimberley Process standards, rules and procedures; 9. Recognizes the value of engaging with relevant external organizations to support the work of the Kimberley Process and its working bodies, and in this regard welcomes the guidelines adopted by the Kimberley Process, which will facilitate engagement in a spirit of transparency and inclusiveness; 10. Encourages further strengthening of the Kimberley Process to enhance its effectiveness in addressing challenges posed to the diamond industry and related communities, including from instability and conflict, and to ensure that the Kimberley Process remains relevant for the future and continues to contribute to international peace and security and the achievement of the 2030 Agenda for Sustainable Development® and the Sustainable Development Goals, and looks forward to further exploring and advancing the ways in which the Kimberley Process contributes to peacebuilding and sustaining peace; 11. Requests the Chair of the Kimberley Process to submit to the General Assembly at its seventy-sixth session a report on the implementation of the Kimberley Process; 12. Decides to include in the provisional agenda of its seventy-sixth session the item entitled “The role of diamonds in fuelling conflict”. 3 Resolution 70/1. 4/4",02/23/2021,2021_3902589,Russian Federation,N/A,yes
2021,Security Council,N/A,N/A,N/A,United Nations Shro21/171,"Afghanistan, Albania, Algeria, Andorra, Angola, Antigua and Barbuda, Argentina, Armenia, Australia, Austria, Bahrain, Bangladesh, Belarus, Belgium, Bosnia and Herzegovina, Bulgaria, Burkina Faso, Cambodia, Canada, Chile, China, Colombia, Congo, Costa Rica, Cote d Ivoire, Croatia, Cyprus, Czech Republic, Denmark, Djibouti, Dominican Republic, Ecuador, Egypt, Estonia, Fiji, Finland, France, Georgia, Germany, Greece, Guatemala, Guinea, Guyana, Honduras, Iceland, India, Indonesia, Ireland, Italy, Japan, Jordan, Kenya, Latvia, Lebanon, Lesotho, Liberia, Libya, Liechtenstein, Lithuania, Luxembourg, Malaysia, Mali, Malta, Marshall Islands, Mauritania, Mexico, Monaco, Montenegro, Morocco, Mozambique, Namibia, Nauru, Nepal, Netherlands, New Zealand, Niger, Nigeria, North Macedonia, Norway, Oman, Papua New Guinea, Paraguay, Peru, Poland, Portugal, Qatar, Republic of Korea, Republic of Moldova, Romania, Russian Federation, Saint Lucia, Saint Vincent and the Grenadines, Samoa, San Marino, Senegal, Serbia, Sierra Leone, Slovakia, Slovenia, Spain, Sri Lanka, Sudan, Sweden, Switzerland, Tunisia, Turkey, Tuvalu, Uganda, Ukraine, United Kingdom of Great Britain and Northern Ireland, United States of America, Uruguay, Viet Nam, Yemen and Zimbabwe",N/A,N/A,"The Security Council, Recalling its resolutions 2286 (2016) and 2532 (2020) and General Assembly resolutions 74/270 and 74/274, Reaffirming that combating and sustainably recovering from the coronavirus disease (COVID-19) pandemic requires greater national, regional, and international cooperation and solidarity, and a coordinated, inclusive, comprehensive and global international response with the United Nations (UN) playing a key role, Recognising that armed conflicts can exacerbate the COVID-19 pandemic, and that inversely the pandemic can exacerbate the adverse humanitarian impact of armed conflicts, as well as exacerbating inequalities, and expressing concern that the call for a general and immediate cessation of hostilities contained in its resolution 2532 (2020) was not fully heeded, Recalling the obligations under the International Health Regulations (2005) and applicable international law, Please recycle @ 21-02814 iEi 030321 0 A $/2021/171 Emphasising the unity, common origin and solidarity of mankind, and the need for intensified international collaboration in the face of the common threat of pandemics, in particular by enabling equitable global access to quality, safe, efficacious and affordable diagnostics, therapeutics, medicines and vaccines, and essential health technologies, and their components, as well as equipment for the COVID-19 response, in situations of armed conflict, post-conflict situations, and complex humanitarian emergencies, and taking into account the need to maintain incentives for the development of new health products, Highlighting the World Health Organisation (WHO) call that as new variants arise there should be increased scientific collaboration, transparency, exchange of information and sharing scientific knowledge including of epidemiology and genomic sequencing data, and equitable access to COVID-19 health products, and recognising in that respect the crucial role of the WHO and the importance of the Access to COVID-19 Tools Accelerator (ACT-A), Stressing that equitable access to safe, efficacious, and affordable COVID-19 vaccines is essential to end the pandemic, noting the need to maintain incentives for the development of new health products, and highlighting the impediments to vaccination, including gaps in financing, supply, manufacturing capacity, delivery, logistics, and administration, as well as other such factors that could negatively affect vaccination efforts, in situations of armed conflict, in post-conflict situations, and complex humanitarian emergencies, Expressing concern that progress in vaccine access has been uneven and recognising that those affected by conflict and insecurity are particularly at risk of being left behind, Recognising efforts and measures proposed by the Secretary-General concerning the response to the potential impact of the COVID-19 pandemic to conflict-affected countries, in particular his appeal for an immediate global ceasefire, Recognising the role of extensive immunisation against COVID-19 as a global public good for health in preventing, containing, and stopping transmission, of COVID-19 and its variant strains, in order to bring the pandemic to an end, Recognising the critical role of, and efforts made by, health workers, especially female health workers and other frontline and essential workers, including humanitarian personnel, around the world aimed at addressing the pandemic through measures to protect the health, safety, and well-being of people, Stressing further that an effective health response to the pandemic requires addressing global and country-specific operational challenges such as protection of health workers, delays in regulatory approval, supply chain management and logistics, data on the provision of health-care services, as well as private sector and community responses, and emphasising the importance of the national vaccination programmes, Highlighting the WHO call for measures to counter the spread of stigmatisation, misinformation, and disinformation, such as on COVID-19 vaccines, including through community engagement, and through civilian, police, and peacekeeping efforts in situations of armed conflict, post-conflict situations, and complex humanitarian emergencies, Welcoming the efforts of countries that have donated to the COVID-19 Vaccine Global Access (COVAX) facility to provide the broadest and most equitable international access to the world’s neediest, as well as other donations of COVID-19 vaccines, 2/4 S/2021/171 Expressing appreciation for the continued contributions of national and international medical and humanitarian personnel, and commending the UN system especially the WHO for its key leadership role in quickly coordinating the global response to the COVID-19 pandemic and the efforts of Member States therein, Recognising the vital role of UN peacekeeping operations in contributing to the maintenance of international peace and security, expressing deep appreciation for the UN personnel in UN peacekeeping operations, including personnel from troop- and police-contributing countries, for their extraordinary efforts in the face of the COVID-19 pandemic and its consequences, stressing the importance of their health and well-being, and noting the establishment of the Group of Friends on COVID-19 vaccines for UN uniformed personnel with the goal to develop policy recommendations for the vaccination of uniformed peacekeepers to ensure the urgent vaccination of peacekeeping contingents and to improve safety of peacekeepers, Considering that the unprecedented extent of the COVID-19 pandemic is likely to endanger the maintenance of international peace and security, 1. Calls for the strengthening of national and multilateral approaches and international cooperation, such as the COVAX Facility created within the ACT-A, and other relevant initiatives as appropriate, in order to facilitate equitable and affordable access to COVID-19 vaccines in armed conflict situations, post-conflict situations and complex humanitarian emergencies, stresses the need to develop international partnerships particularly to scale-up manufacturing and distribution capabilities, in recognition of differing national contexts, and notes the need to maintain incentives for the development of new health products; and recognising the role of extensive immunisation against COVID-19 as a global public good for health; 2. Reiterates its demand for a general and immediate cessation of hostilities in all situations on its agenda and supports the efforts undertaken by the Secretary- General and his Special Representatives and Special Envoys in that respect; 3. Demands that all parties to armed conflicts engage immediately in a durable, extensive, and sustained humanitarian pause to facilitate, inter alia, the equitable, safe and unhindered delivery and distribution of COVID-19 vaccinations in areas of armed conflict; 4. Calls for full, safe, and unhindered humanitarian access, without delay, for humanitarian personnel and medical personnel, their equipment, transport and supplies, in order to facilitate, inter alia, COVID-19 vaccinations, as appropriate, and calls for the protection, safety, and security of such humanitarian and medical personnel, and in this regard urges all parties to protect civilian infrastructure which is critical to the delivery of humanitarian aid for essential services concerning vaccinations and related medical care, in situations of armed conflicts and complex humanitarian emergencies; 5. Reaffirms that this general and immediate cessation of hostilities and this humanitarian pause do not apply to military operations against the Islamic State in Iraq and the Levant (ISIL, also known as Da’esh), Al Qaeda and Al Nusra Front, and all other individuals, groups, undertakings and entities associated with Al Qaeda or ISIL, and other terrorist groups, which have been designated by the Security Council; 6. Demands that all parties to armed conflicts fully comply with their obligations under international law, including international human rights law, as applicable, and international humanitarian law, in particular their obligations under the Geneva Conventions of 1949 and the obligations, as applicable, under the Additional Protocols of 1977 and 2005, to ensure the respect and protection of all medical personnel and humanitarian personnel exclusively engaged in medical duties, 3/4 $/2021/171 their means of transport and equipment, as well as hospitals and other medical facilities; 7. Requests the Secretary-General to report on the implementation of this resolution, in particular a full assessment of the impediments to vaccine accessibility and the COVID-19 response, including vaccination programmes, in countries in situations of armed conflict and complex humanitarian emergencies, frequently and as necessary, and make recommendations to the Council; 8. Expresses its intention to review those specific situations brought to its attention by the Secretary-General where hostilities and the activities of armed groups are impeding COVID-19 vaccination and to consider what further measures may be necessary to ensure such impediments are removed and hostilities paused to enable vaccination; 9. Calls for COVID-19 national vaccination plans to include those at a higher risk of developing severe COVID-19 symptoms and the most vulnerable, including frontline workers, older people, refugees, internally displaced people, stateless people, indigenous people, migrants, persons with disabilities, detained persons, as well as people living in areas under the control of any non-state armed group; 10. Calls for full funding of the Global Humanitarian Overview 2021 that takes into account the impact of the COVID-19 pandemic on humanitarian situations, the ACT-A and its mechanisms such as the COVAX Facility and the health system connector, and other relevant initiatives to accelerate the development and production of, and equitable access to, COVID-19 diagnostics, therapeutics and vaccines; 11. Emphasises the urgent need for solidarity, equity, and efficacy and invites donation of vaccine doses from developed economies and all those in a position to do so to low- and middle-income countries and other countries in need, particularly through the COVAX Facility including on the basis of the WHO allocation framework in addition to country-specific frameworks, for fair access and equitable allocation of COVID-19 health products; 12. Calls on Member States and all relevant stakeholders to promote research and capacity-building initiatives, as well as to enhance cooperation on and access to science, innovation, technologies, technical assistance and knowledge sharing, including through improved coordination among existing mechanisms, especially with developing countries, in a collaborative, coordinated and transparent manner in response to the COVID-19 pandemic, and further calls for taking steps to avoid speculation and undue stockpiling that may hinder access to safe and effective vaccines, especially for situations of armed conflict; 13. Further requests that Special Representatives and Special Envoys of the Secretary-General, within their respective mandates, and in coordination with all relevant stakeholders, including civil society and the COVAX Facility and ACT-A and other relevant initiatives as appropriate, use their good offices and mediation with parties to armed conflicts to facilitate the COVID-19 response including vaccination in situations of armed conflict, and in their ordinary reporting to the Council identify barriers to accessibility and those disrupting or blocking efforts to establish vaccination pauses; 14. Decides to remain seized of the matter. 21-02814 4/4",02/26/2021,2021_3903136,Russian Federation,N/A,yes
2021,General Assembly,Commission On Human Rights,Forty-sixth session,4,Human rights situations that require the Council’s attention,"Belarus,* China and Russian Federation",N/A,46/... Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath,"Delete paragraph 2. (=], % [=] - Please recycle@ E H W GE.21-03601(E)",03/17/2021,2021_3905411,Russian Federation,* State not a member of the Human Rights Council.,yes
2021,Convention On The Rights Of The Child,Commission On Human Rights,Forty-sixth session,4,Human rights situations that require the Council’s attention,"Belarus,* China and Russian Federation",N/A,46/... Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath,Delete paragraph 15. GE.21-03614(E),03/17/2021,2021_3905412,Russian Federation,* State not a member of the Human Rights Council.,yes
2021,General Assembly,Commission On Human Rights,Forty-sixth session,4,Human rights situations that require the Council’s attention,"Belarus,* China and Russian Federation",N/A,46/... Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath,"Paragraph 13 should read 13. Requests the United Nations High Commissioner for Human Rights, with assistance from relevant special procedure mandate holders: (@) To monitor and report on the situation of human rights, to carry out a comprehensive examination of all alleged human rights violations committed in Belarus since 1 May 2020, including the possible gender dimensions of such violations, and to establish the facts and circumstances surrounding the alleged violations; (b) Tomake general recommendations on improving respect for and the protection of human rights, and to provide guidance on access to justice and accountability, as appropriate; (c) To engage with Belarusian authorities, Belarusian civil society and, where appropriate, international human rights organizations, United Nations agencies and the Organization for Security and Cooperation in Europe, with a view to exchanging information; GE.21-03613(E)",03/17/2021,2021_3905413,Russian Federation,* State not a member of the Human Rights Council.,yes
2021,General Assembly,Commission On Human Rights,Forty-sixth session,4,Human rights situations that require the Council’s attention,"Belarus,* China and Russian Federation",N/A,46/... Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath,"Paragraph 7 should read 7. Also calls upon the Belarusian authorities to ensure free and fair elections and to enter into a genuine dialogue with civil society in order to further ensure the rule of law, democracy and respect for human rights law and standards, and to that end to continue to engage meaningfully with the Organization for Security and Cooperation in Europe; GE.21-03612(E)",03/17/2021,2021_3905414,Russian Federation,* State not a member of the Human Rights Council.,yes
2021,General Assembly,Commission On Human Rights,Forty-sixth session,4,Human rights situations that require the Council’s attention,"Belarus,* China and Russian Federation",N/A,46/... Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath,The title should read Situation of human rights in Belarus Wl p S il +4'0 Please recycle@ i STl GE.21-03608(E),03/17/2021,2021_3905415,Russian Federation,* State not a member of the Human Rights Council.,yes
2021,Convention On The Rights Of The Child,Commission On Human Rights,Forty-sixth session,4,Human rights situations that require the Council’s attention,"Belarus,* China and Russian Federation",N/A,46/... Situation of human rights in Belarus in the run-up to the 2020 presidential election and in its aftermath,"The fifth preambular paragraph should read Taking note of the interim oral update presented by the High Commissioner to the Human Rights Council on 4 December 2020 and the subsequent report of the High Commissioner on the situation of human rights in Belarus in the context of the 2020 presidential election' and the recommendations and conclusions contained therein, including the recommendation that the Government of Belarus ensure that independent, impartial, prompt, thorough, effective, credible and transparent investigations are conducted into all allegations of human rights violations in the context of peaceful protests, including those involving loss of life and injuries, and torture or ill-treatment, and that perpetrators are brought to justice and adequately held to account, Please recycle @ GE.21-03609(E)",03/17/2021,2021_3905416,Russian Federation,* State not a member of the Human Rights Council. 1 A/HRC/46/4.,yes
