year,Council,Committee,Session,Agenda item,Agenda detail,cosponsored countries,body title number,body title detail,body text,date,file,filecountry,footnote,scanned
2001,Economic And Social Council,Commission On Human Rights,Forty-fifth session,3 (a),"Follow-up to the Fourth World Conference on Women and to the special session of the General Assembly entitled “Women 2000: gender equality, development and peace for the twenty-first century”: review of mainstreaming","Andorra*, Argentina, Australia, Austria, Canada*, Chile, Fiji*, Germany, Iceland*, Ireland*, Liechtenstein®, Mexico, Nauru*, New Zealand*, Norway*, Sweden*, Switzerland*, United Kingdom of Great Britain and Northern Ireland, United States of America and Vanuatu*",N/A,Mainstreaming a gender perspective into all policies and programmes in the United Nations system,"The Commission on the Status of Women, Affirming that gender mainstreaming constitutes a critical strategy in the implementation of the Beijing Platform for Action and the outcome of the twenty- third special session and for achieving the overall goal of gender equality, Recalling Economic and Social Council resolution 1996/6 of 22 July 1996, in which the Council decided that the Commission on the Status of Women would have a catalytic role on mainstreaming a gender perspective in policies and programmes and would identify issues where United Nations system-wide coordination needed to be improved in order to assist the Council in its coordination, Recalling also its resolution 41/6 of 21 March 1997Don mainstreaming a gender perspective into all policies and programmes in the United Nations system, ' Official Records of the Economic and Social Council, 1997, Supplement No. 7 (E/1997/27), chap. I, sect. C. Recalling further Economic and Social Council agreed conclusions 1997/2ﬂn mainstreaming a gender perspective into all policies and programmes in the United Nations system, in which there was a call for immediate and concrete steps to mainstream a gender perspective, including the implementation of the 1997/2 agreed conclusions as a matter of urgency and at the latest by the time of the five-year review of the Beijing Platform for Action in 2000, Recalling General Assembly resolution 55/71 of 4 December 2000, in which the Assembly, inter alia, invited the Economic and Social Council to continue policy coordination and inter-agency cooperation towards the achievement of the objectives of the Platform for Action and the outcome of the twenty-third special session of the General Assembly, including by considering dedicating specific segments to the advancement of women and implementation of the above-mentioned documents and by mainstreaming a gender perspective in all its work, 1. Reaffirms that the primary goal of mainstreaming a gender perspective is the achievement of gender equality as affirmed in the Beijing Platform for Action; 2. Reaffirms also that mainstreaming a gender perspective is integral to the empowerment of women and to achieving gender equality; 3. Welcomes the ongoing commitment of the Secretary-General to mainstreaming a gender perspective into the United Nations system and the steps taken by various entities of the United Nations system to integrate a gender perspective into their work, including those outlined in the report of the Secretary- General ongﬁollow-up to and implementation of the Beijing Declaration and Platform for Action; 4. Welcomes also the statement on gender equality and mainstreaming in the work of the United Nations system issued by the Administrative Committee on Coordination at its first regular session of 1998; 5. Welcomes further the work of the Inter-Agency Committee on Women and Gender Equality, particularly its coordination and catalytic role in the area of gender mainstreaming, policy analysis and operational activities in the work programmes of the bodies of the United Nations system, and its work in compiling good practices, guidelines and indicators in the area of gender mainstreaming; 6. Calls upon the Secretary-General, in future reports to the Commission on the Status of Women, the Economic and Social Council and the General Assembly on follow-up to and implementation of the Beijing Declaration and Platform for Action, to assess progress made on mainstreaming a gender perspective within the United Nations system, including by providing information on key achievements, lessons learned and best practices, and to recommend further actions and strategies for future action within the United Nations system,; Recommends that the Economic and Social Council adopt the following decision: The Economic and Social Council, 2 See Official Records of the General Assembly, Fifty-second Session, Supplement No. 3 (A/52/3/Rev.1). E/CN.6/2001/L.6 Having considered resolution 45/ of the Commission on the Status of Women, Decides to: (a) Establish, in the context of its general segment, a regular item on its agenda on mainstreaming a gender perspective in the United Nations system to, inter alia, monitor and evaluate achievements made and obstacles encountered by the United Nations system, including the Secretariat, and consider further measures to strengthen implementation and monitoring of gender mainstreaming in the United Nations system, including the development of guidelines and practical tools, such as, inter alia, performance indicators, mechanisms for accountability, gender training programmes and impact analyses, as well as the identification and compilation of best practices, and the use of Internet-based tools; (b) Devote a future coordination segment, by 2005, to the review and appraisal of the system-wide implementation of agreed conclusions 1997/2 on mainstreaming a gender perspective into all policies and programmes in the United Nations system and to identify further strategies to accelerate their implementation, and as part of this review and appraisal, and to request functional commissions to report on the progress made in implementing the agreed conclusions 1997/2 in their work; (c) Ensure that a gender perspective is mainstreamed into all its work and, in order to enhance its ability to do so, requests the Secretary-General and bodies reporting to the Economic and Social Council to address the gender aspects of issues before the Council in their reports; (d) Further intensify its efforts to ensure that gender mainstreaming is an integral part of all its activities concerning integrated and coordinated follow-up to United Nations conferences, building upon agreed conclusions 1997/2 of the Council. 8. Requests the Secretary-General to submit to the Commission on the Status of Women at its forty-sixth session a report on the implementation of the present resolution.",03/09/2001,2001_434781,Vanuatu,* In accordance with rule 69 of the rules of procedure of the functional commissions of the Economic and Social Council.,yes
2001,General Assembly,N/A,Fifty-fifth session,N/A,United Nations Assioo,"Argentina, Australia, Austria, Bangladesh, Belarus, Belgium, Canada, Chile, Cyprus, El Salvador, Ethiopia, Fiji, Finland, France, Germany, Greece, Indonesia, Italy, Japan, Luxembourg, Malaysia, Marshall Islands, Mauritius, Mexico, Micronesia (Federated States of), Nauru, Netherlands, New Zealand, Norway, Papua New Guinea, Portugal, Qatar, Republic of Korea, Saint Lucia, Samoa, Solomon Islands, Spain, Thail , Tonga, Tuvalu, United States of America and Vanuatu",N/A,United Nations Electoral Observation Mission for the general elections in Fiji in August 2001,"The General Assembly, Noting the request of the caretaker Government of the Republic of the Fiji Islands to the Secretary-General for the pﬂrticipation of the United Nations in the observation of the general elections in Fiji, Recalling its resolution 54/173 of 7 December 2000 on strengthening the role of the United Nations in enhancing the effectiveness of the principle of periodic and genuine elections and the promotion of democratization, Noting with satisfaction that increasing numbers of Member States are using elections as a peaceful means of national decision-making and confidence-building, thereby contributing to greater national peace and stability, Noting the letter dated 31 October 2000 from the Permanent Representative of New Zealand to the United Nations, on behalf of the Pacific Islands Forum, In order for the General Assembly to be able to consider the present resolution, it will be necessary to reopen consideration of agenda item 39. 1 A/55/1016, annex 1. addressed to the Secretary-General,El which transmitted the communiqué of the Forum’s thirty-first meeting, held at Tarawa from 27 to 30 October 2000, and recognizing and endorsing the need to address the fundamental causes of political instability in the region, Taking into account the positive impact on the regional promotion of democracy, peace and well-being that a stable democracy in Fiji will provide, Noting the letter from the Minister for Foreign Affairs, External Trade and Sugar of the caretaker Government addressed to the President of the General Assembly,® which registers the commitment of the caretaker Government to return Fiji to a full constitutional democracy through free and fair elections and invites the United Nations to observe the elections, Reaffirming the Universal Declaration of Human Rights,mwhich provides that everyone has the right to take part in the government of his or her country, directly or through freely chosen representatives, that everyone has the right of equal access to public service in his or her country, that the will of the people shall be the basis of the authority of the government and that this will shall be expressed in periodic and genuine elections which shall be by universal and equal suffrage and shall be held by secret vote or by equivalent free voting procedures, Taking into account the requested assistance provided by the United Nations in 1995, supporting the revision of the 1990 Constitution of Fiji leading to the promulgation of the Constitution (Amendment) Act 1997 of the Republic of the Fiji Islands, Recalling that the verification of free and fair elections should cover the entire time-span of the electoral process, and noting also that assistance by the United Nations to Member States should continue on a case-by-case basis in accordance with the evolving needs of requesting countries, Recognizing existing time constrains, which allow the Organization to observe only the election environment, polling, counting, computation of results, complaints and resolution mechanisms, the announcement of results and the post-election acceptance of results, Welcoming the early exercise of free and fair elections by the caretaker Government seeking to reinstate constitutional democracy, 1. Decides to authorize the Secretary-General to establish the United Nations Electoral Observer Mission to monitor the general elections in Fiji and the immediate post-election environment; 2. Requests the Secretary-General to arrange, as soon as possible, for the deployment of the Electoral Observer Mission so that it may commence its monitoring functions; 3. Calls upon the authorities directly concerned to extend their fullest cooperation to the Electoral Observer Mission in order to facilitate the accomplishment of its task, as requested by the United Nations; 2 A/55/536, annex. 3 A/55/1016, annex II. 4 Resolution 217 A (I11). A/55/L.90 4. Requests the Secretary-General to report to the General Assembly at its fifty-sixth session on the implementation of the current resolution under the agenda item entitled, “Support by the United Nations system of the efforts of Governments to promote and consolidate new or restored democracies”.",07/18/2001,2001_445263,Vanuatu,*,yes
2001,General Assembly,First Committee,Fifty-sixth session,75 (f),Review and implementation of the Concluding Document,"Australia, Bangladesh, Bhutan, Brunei Darussalam, Cambodia, China, Democratic People’s Republic of Korea, Fiji, Japan, Kazakhstan, Indonesia, Malaysia, Mongolia, Myanmar, Nauru, Nepal, New Zealand, Pakistan, Philippines, Sri Lanka, Thailand and Vanuatu",N/A,United Nations Regional Centre for Peace and Disarmament in Asia and the Pacific,"The General Assembly, Recalling its resolutions 42/39 D of 30 November 1987 and 44/117 F of 15 December 1989, by which it established the United Nations Regional Centre for Peace and Disarmament in Asia and renamed it the United Nations Regional Centre for Peace and Disarmament in Asia and the Pacific, with headquarters in Kathmandu and with the mandate of providing, on request, substantive support for the initiatives and other activities mutually agreed upon by the Member States of the Asia-Pacific region for the implementation of measures for peace and disarmament, through appropriate utilization of available resources, Welcoming the report of the Secretary-General,EI in which he expresses his belief that the mandate of the Regional Centre remains valid and that the Centre could be a useful instrument for fostering a climate of cooperation in the post-cold- war era, Noting that trends in the post-cold-war era have emphasized the function of the Regional Centre in assisting Member States as they deal with new security concerns and disarmament issues emerging in the region, Commending the useful activities carried out by the Regional Centre in encouraging regional and subregional dialogue for the enhancement of openness, transparency and confidence-building, as well as the promotion of disarmament and security through the organization of regional meetings, which has come to be widely known within the Asia-Pacific region as the “Kathmandu process”, Expressing its appreciation to the Regional Centre for its organization of the thirteenth regional disarmament meeting in Asian and the Pacific, held at Kathmandu from 9 to 11 March 2001, the United Nations regional disarmament meeting on the theme “A Pacific Way to Disarmament”, held at Wellington, New Zealand from 27 to 30 March 2001, and the meeting of the United Nations Conference on Disarmament Issues on the theme “The Asia-Pacific region: evolution of the scope of security and disarmament in the twenty-first century”, held at Kanazawa, Japan, from 28 to 31 August 2001, Welcoming the idea of the possible creation of an educational and training programme for peace and disarmament in Asia and the Pacific for young people with different backgrounds, to be financed from voluntary contributions, Noting the important role of the Regional Centre in assisting region-specific initiatives of Member States, including its assistance in the work related to the establishment of a nuclear-weapon-free zone in Central Asia, as well as to Mongolia’s international security and nuclear-weapon-free status, including the organization of a United Nations-sponsored non-governmental expert group meeting on the theme “Ways and means of strengthening Mongolia’s international security and nuclear-weapons-free status”, which was held at Sapporo, Japan, on 5 and 6 September 2001, Appreciating highly the important role that Nepal has played as the host nation of the headquarters of the Regional Centre, 1. Reaffirms its strong support for the forthcoming operation and further strengthening of the United Nations Regional Centre for Peace and Disarmament in Asia and the Pacific; 2. Underlines the importance of the Kathmandu process as a powerful vehicle for the development of the practice of region-wide security and disarmament dialogue; 3. Expresses its appreciation for the continuing political support and voluntary financial contributions to the Regional Centre, which are essential for its continued operation; 4. Appeals to Member States, in particular those within the Asia-Pacific region, as well as to international governmental and non-governmental organizations and foundations, to make voluntary contributions, the only resources of the Regional Centre, to strengthen the programme of activities of the Centre and the implementation thereof; 5. Requests the Secretary-General, taking note of paragraph 6 of General Assembly resolution 49/76 D of 15 December 1994, to provide the Regional Centre with the necessary support, within existing resources, in carrying out its programme of activities; 6. Urges the Secretary-General to ensure the physical operation of the Regional Centre from Kathmandu within six months of the date of signature of the host country agreement and to enable the Centre to function effectively; A/C.1/56/L.50 7. Requests the Secretary-General to report to the General Assembly at its fifty-seventh session on the implementation of the present resolution; 8. Decides to include in the provisional agenda of its fifty-seventh session the item entitled “United Nations Regional Centre for Peace and Disarmament in Asia and the Pacific”.",10/19/2001,2001_450857,Vanuatu,N/A,yes
2001,General Assembly,N/A,Fifty-sixth session,171,Observance of the International Day for Preventing the Exploitation of the Environment in War and Armed Conflict,"Azerbaijan, Bahrain, Bhutan, Chile, Comoros, Costa Rica, Djibouti, Ecuador, Gabon, Honduras, India, Kuwait, Maldives, Mali, Marshall Islands, Micronesia (Federated States of), Oman, Qatar, Saudi Arabia, United Arab Emirates and Vanuatu",N/A,Observance of the International Day for Preventing the Exploitation of the Environment in War and Armed Conflict,"The General Assembly, Recalling the United Nations Millennium Declaration,""‘—‘lwhich emphasized the necessity of safeguarding nature for the sake of the future of the next generations and working for the protection of our common environment, Considering that damage to the environment in times of armed conflict impairs ecosystems and natural resources long beyond the period of conflict, and often extends beyond the limits of national territories and the present generation, Recalling Article 2, paragraph 4, of the Charter of the United Nations, which states that all Member States shall refrain from the threat or use of force against the territorial integrity of any State in their international relations, 1. Declares 6 November of each year as the International Day for Preventing the Exploitation of the Environment in War and Armed Conflict; 2. Invites Member States, entities of the United Nations system and other international and regional organizations to observe 6 November of every year as the International Day for Preventing the Exploitation of the Environment in War and Armed Conflict; 3. Requests the Secretary-General to ensure the implementation of the present resolution and to promote it in the international community. 1 See resolution 55/2.",10/31/2001,2001_451521,Vanuatu,N/A,yes
2001,General Assembly,N/A,Fifty-sixth session,21 (b),Cooperation between the United Nations and regional and other organizations: cooperation between the United Nations and the International Organization of la Francophonie,"Andorra, Austria, Belgium, Benin, Bulgaria, Burkina Faso, Burundi, Cambodia, Cameroon, Canada, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cote d’Ivoire, Czech Republic, Democratic Republic of the Congo, Djibouti, Equatorial Guinea, France, Gabon, Greece, Guinea, Guinea-Bissau, Haiti, Lao People’s Democratic Republic, Lebanon, Lithuania, Luxembourg, Madagascar, Mali, Mauritania, Mauritius, Monaco, Morocco, Niger, Norway, Poland, Portugal, Republic of Moldova, Romania, Rwanda, Saint Lucia, Sao Tome and Principe, Senegal, Seychelles, Slovenia, the former Yugoslav Republic of Macedonia, Togo, Vanuatu and Viet Nam",N/A,Cooperation between the United Nations and the International Organization of la Francophonie,"The General Assembly, Recalling its resolutions 33/18 of 10 November 1978, 50/3 of 16 October 1995, 52/2 of 17 October 1997 and 54/25 of 15 November 1999, as well as its decision 53/453 of 18 December 1998, Recalling also the Articles of the Charter of the United Nations which encourage the promotion of the purposes and principles of the United Nations through regional cooperation, Having considered the report of the Secretary-General on cooperatign between the United Nations and the International Organization of la Francophonie, Noting the desire of the two organizations to consolidate, develop and tighten the ties that exist between them in the political, economic, social and cultural fields, Noting with satisfaction the substantial progress achieved in cooperation between the United Nations, its specialized agencies and other United Nations bodies and programmes and the International Organization of la Francophonie, Convinced that strengthening cooperation between the United Nations and the International Organization of la Francophonie serves the purposes and principles of the United Nations, Considering that the International Organization of la Francophonie brings together a considerable number of States Members of the United Nations, among which it promotes multilateral cooperation in areas of interest to the United Nations, Noting with appreciation the will shown by the heads of State and Government of countries that use French as a common language at their eighth summit session, held in Moncton, Canada, from 3 to 5 September 1999, to play an active part in resolving the main political and economic problems of the contemporary world and to consolidate the partnership with the United Nations to that end, 1. Takes note of the report of the Secretary-General on cooperati(ﬁ between the United Nations and the International Organization of la Francophonie; 2. Notes with satisfaction the positive evolution and development of cooperation between the two organizations; 3. Expresses its appreciation to the Secretary-General of the United Nations and the Secretary-General of the International Organization of la Francophonie for their sustained efforts to strengthen cooperation and coordination between the two organizations, thereby serving their mutual interests in the political, economic, social and cultural fields; 4. Notes with satisfaction that the International Organization of la Francophonie is participating more frequently in the work of the United Nations, to which it makes a valuable contribution; 5. Welcomes the involvement of the countries that use French as a common language, particularly through the International Organization of la Francophonie, in United Nations activities, including the preparation for, conduct of and follow-up to international conferences organized under United Nations auspices; 6. Emphasizes the importance of the steps taken by the International Organization of la Francophonie during the past two years to promote dialogue between cultures and civilizations; 7. Commends the International Organization of la Francophonie for its efforts in relation to conflict prevention, management and resolution, promotion of human rights and strengthening of democracy and the rule of law, as well as its action in favour of the development of multilateral cooperation among countries with French as a common language, particularly in the areas of economic, social and cultural development, and the promotion of new information technologies, and requests United Nations bodies to give it their support; 8. Commends also the high-level meetings held periodically between the secretariats of the United Nations and the International Organization of la Francophonie, and advocates the participation of those secretariats in major meetings of the two organizations; A/56/L.34 9. Expresses its appreciation to the Secretary-General for including the International Organization of la Francophonie in the periodic meetings he holds with the heads of regional organizations, and invites him to continue to do so, taking into account the role played by the International Organization of la Francophonie in conflict prevention and support for democracy and the rule of law; 10. Recommends to the United Nations and the International Organization of la Francophonie that they should continue and intensify their consultations with a view to ensuring greater coordination in the areas of conflict prevention, peace- building, support for the rule of law and democracy and promotion of human rights; 11. Notes with satisfaction the strengthening of collaboration between the United Nations and the International Organization of la Francophonie in the area of electoral monitoring and assistance, and advocates the strengthening of cooperation between the two organizations in that area; 12. Requests the Secretary-General, acting in cooperation with the Secretary- General of the International Organization of la Francophonie, to encourage the holding of periodic meetings between representatives of the United Nations Secretariat and representatives of the secretariat of the International Organization of la Francophonie in order to promote the exchange of information, coordination of activities and identification of new areas of cooperation; 13. Invites the Secretary-General to take the necessary steps, in consultation with the Secretary-General of the International Organization of la Francophonie, to continue to promote cooperation between the two organizations; 14. Invites the specialized agencies, funds and programmes of the United Nations, as well as the regional commissions, including the Economic Commission for Africa, to collaborate to this end with the Secretary-General of the International Organization of la Francophonie by identifying new synergies in favour of development, in particular in the areas of poverty elimination, energy, sustainable development, education, training and the development of new information technologies; 15. Requests the Secretary-General to submit to the General Assembly at its fifty-seventh session a report on the implementation of the present resolution; 16. Decides to include in the provisional agenda of its fifty-seventh session the item entitled “Cooperation between the United Nations and the International Organization of la Francophonie”.",12/05/2001,2001_453822,Vanuatu,* Reissued for technical reasons. 1 A/56/390.,yes
2001,General Assembly,N/A,Fifty-sixth session,21 (m),Cooperation between the United Nations and regional and other organizations: cooperation between the United Nations and the Pacific Islands Forum,"Australia, Comoros, Cuba, Cyprus, Dominican Republic, El Salvador, Fiji, Indonesia, Israel, Kiribati, Marshall Islands, Mexico, Micronesia (Federated States of), Nauru, Nepal, New Zealand, Palau, Papua New Guinea, Samoa, Seychelles, Singapore, Solomon Islands, Tonga, Trinidad and Tobago, Tuvalu, United Republic of Tanzania, United States of America and Vanuatu",N/A,Cooperation between the United Nations and the Pacific Islands Forum,"The General Assembly, Recalling its resolution 49/1 of 17 October 1994, by which it granted observer status to the South Pacific Forum, Taking note of the communiqué of the thirtieth meeting of the Pacific Islands Forum, held at Koror, Palau, on 3 to 5 October 1999, which, inter alia, agreed to change the name of the organization from the “South Pacific Forum” to the “Pacific Islands Forum™, Recalling that the purposes of the United Nations are, inter alia, to achieve international cooperation in addressing international problems of an economic, social, cultural or humanitarian character, Bearing in mind that the purposes of the Pacific Islands Forum, established in 1971, are, inter alia, to promote regional cooperation among its members through trade, investment, economic development and political and international affairs, Welcoming the ongoing efforts towards closer cooperation between the United Nations and the Pacific Islands Forum, Bearing in mind the provisions of Chapter VIII of the Charter of the United Nations on the existence of regional arrangements or agencies for dealing with such matters relating to the maintenance of international peace and security as are appropriate for regional action and other activities consistent with the purposes and principles of the United Nations, Welcoming the assistance given by the United Nations towards the maintenance of peace and security in the Pacific Islands Forum region, Also welcoming the fact that in the United Nations Millennium Declaration, adopted by resolution 55/2 of 8 September 2000, heads of State and Government resolved to address the special needs of small island developing States by implementing the Programme of Action for the Sustainable Development of Small Island Developing Staﬁs and the outcome of the twenty-second special session of the General Assembly, Taking note of the communiquéDof the thirty-second meeting of the Pacific Islands Forum, held at Yaren, Nauru, from 16 to 18 August 2001, Affirming the need to strengthen the cooperation that already exists between entities of the United Nations system and the Pacific Islands Forum in the areas of economic and social development, as well as in political and humanitarian affairs, Mindful of the need for the coordinated utilization of available resources to promote the common objectives of the two organizations, 1. Takes note of the decision of the heads of Government of the Pacific Islands Forum on the pursuit of a closer and cooperative relationship between the United Nations and the Pacific Islands Forum,; 2. Invites the Secretary-General of the United Nations to take the necessary measures, in consultation with the Secretary-General of the Pacific Islands Forum, to promote and expand cooperation and coordination between both secretariats in order to increase the capacity of the two organizations to attain their common objectives; 3. Requests the Secretary-General of the United Nations, in consultation with the Secretary-General of the Pacific Islands Forum, to, as a matter of priority, promote meetings between their representatives for consultations on policies, projects and procedures that will facilitate, broaden and, if necessary, formalize, cooperation and coordination between the two organizations; 4. Calls upon the Secretary-General of the United Nations, in consultation with the Secretary-General of the Pacific Islands Forum, to assist in the development of long-term peace-building programmes to address new security threats in the Pacific Islands Forum region; 5. Urges specialized agencies and other organizations and programmes of the United Nations system to cooperate with the Secretary-General of the United Nations in order to initiate, maintain and increase consultations and programmes with the Pacific Islands Forum and its associated institutions in the attainment of their objectives; 1 Report of the Global Conference on the Sustainable Development of Small Island Developing States, Bridgetown, Barbados, 25 April-6 May 1994 (United Nations publication, Sales No. E.94.1.18 and corrigenda), chap. I, resolution 1, annex II. A/56/L.29 6. Invites initiatives from Member States to assist in the cooperation efforts between the United Nations and the Pacific Islands Forum; 7. Requests the Secretary-General to submit to the General Assembly at its fifty-seventh session a report on the implementation of the present resolution; 8. Decides to include in the provisional agenda of its fifty-seventh session the item entitled “Cooperation between the United Nations and the Pacific Islands Forum”.",11/30/2001,2001_453830,Vanuatu,N/A,yes
2001,General Assembly,N/A,Fifty-sixth session,23,Building a peaceful and better world through sport and the Olympic ideal,"Andorra, Angola, Argentina, Armenia, Azerbaijan, Bahamas, Bangladesh, Benin, Bolivia, Bosnia and Herzegovina, Botswana, Brunei Darussalam, Burkina Faso, Burundi, Cambodia, Cameroon, Cape Verde, Chad, Chile, Congo, Céte d’Ivoire, Cyprus, Czech Republic, Democratic Republic of the Congo, Djibouti, Dominica, Dominican Republic, Ecuador, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Fiji, France, Georgia, Germany, Ghana, Greece, Guatemala, Guinea, Guinea-Bissau, Guyana, Haiti, Indonesia, Iraq, Israel, Italy, Jamaica, Japan, Kazakhstan, Kenya, Kuwait, Latvia, Liechtenstein, Lithuania, Luxembourg, Malaysia, Mali, Mauritania, Monaco, Morocco, Namibia, Nauru, Niger, Nigeria, Oman, Panama, Papua New Guinea, Peru, Philippines, Poland, Portugal, Republic of Korea, Republic of Moldova, Romania, San Marino, Slovakia, South Africa, Swaziland, Sweden, Syrian Arab Republic, the former Yugoslav Republic of Macedonia, Togo, Tunisia, Tuvalu, Uganda, Ukraine, United Republic of Tanzania, United States of America, Uruguay and Zambia",N/A,Building a peaceful and better world through sport and the Olympic ideal,"Addendum Add the following countries to the list of sponsors of the resolution: Afghanistan, Albania, Algeria, Antigua and Barbuda, Australia, Austria, Bahrain, Barbados, Belarus, Belgium, Belize, Bhutan, Brazil, Bulgaria, Canada, Central African Republic, China, Colombia, Comoros, Costa Rica, Croatia, Denmark, El Salvador, Estonia, Finland, Gabon, Grenada, Honduras, Hungary, Iceland, India, Iran (Islamic Republic of), Ireland, Jordan, Kyrgyzstan, Lao People’s Democratic Republic, Lebanon, Lesotho, Madagascar, Malawi, Maldives, Malta, Marshall Islands, Mauritius, Micronesia (Federated States of), Mongolia, Mozambique, Myanmar, Nepal, Netherlands, New Zealand, Nicaragua, Norway, Pakistan, Paraguay, Russian Federation, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Singapore, A/56/L.47/Add.1 Slovenia, Solomon Islands, Somalia, Spain, Sudan, Suriname, Thailand, Tonga, Trinidad and Tobago, Turkey, United Kingdom of Great Britain and Northern Ireland, Uzbekistan, Vanuatu, Venezuela, Viet Nam, Yemen and Zimbabwe",12/13/2001,2001_454285,Vanuatu,* Reissued for technical reasons.,yes
2001,General Assembly,N/A,Fifty-sixth session,20 (b),"Strengthening of the coordination of humanitarian and disaster relief assistance of the United Nations, including special economic assistance: special economic assistance to individual countries or regions","Algeria, Angola, Antigua and Barbuda, Argentina, Australia, Austria, Belgium, Benin, Bolivia, Brazil, Bulgaria, Canada, Cape Verde, Chile, Colombia, Costa Rica, Cyprus, Czech Republic, Denmark, Ecuador, Fiji, Finland, France, Germany, Greece, Ireland, Italy, Japan, Luxembourg, Malta, Mozambique, Nauru, Netherlands, New Zealand, Norway, Panama, Paraguay, Peru, Portugal, Sao Tome and Principe, Slovakia, Slovenia, South Africa, Spain, Suriname, Sweden, Uganda, United Kingdom of Great Britain and Northern Ireland, United States of America and Uruguay",N/A,"Assistance for humanitarian relief, rehabilitation and development for East Timor","Addendum Add the following countries to the list of sponsors of the resolution: Micronesia (Federated States of), Papua New Guinea, Republic of Korea, Samoa, Solomon Islands, Tonga, Ukraine and Vanuatu 01-70425 (E) 191201",12/18/2001,2001_454993,Vanuatu,N/A,yes
2001,General Assembly,N/A,Fifty-sixth session,20 (f) and 43,"Strengthening of the coordination of humanitarian and disaster relief assistance of the United Nations, including special economic assistance: emergency international assistance for peace, normalcy and reconstruction of war-stricken Afghanistan","Afghanistan, Albania, Algeria, Andorra, Angola, Argentina, Armenia, Australia, Austria, Azerbaijan, Bangladesh, Belarus, Belgium, Benin, Bolivia, Bosnia and Herzegovina, Brazil, Bulgaria, Cambodia, Cameroon, Canada, Cape Verde, Chile, China, Colombia, Costa Rica, Cote d’Ivoire, Croatia, Cyprus, Czech Republic, Denmark, Djibouti, Dominican Republic, Ecuador, El Salvador, Equatorial Guinea, Estonia, Fiji, Finland, France, Gabon, Georgia, Germany, Greece, Grenada, Guinea, Guyana, Hungary, Iceland, Ireland, Israel, Italy, Japan, Kazakhstan, Kyrgyzstan, Liechtenstein, Lithuania, Luxembourg, Malta, Marshall Islands, Micronesia (Federated States of), Monaco, Mongolia, Morocco, Nauru, Netherlands, New Zealand, Norway, Panama, Paraguay, Peru, Philippines, Poland, Portugal, Republic of Korea, Republic of Moldova, Romania, Russian Federation, San Marino, Slovakia, Slovenia, Solomon Islands, Somalia, South Africa, Spain, Sweden, Tajikistan, the former Yugoslav Republic of Macedonia, Turkey, Ukraine, United Kingdom of Great Britain and Northern Ireland, United States of America, Uzbekistan and Yugoslavia",N/A,"Emergency international assistance for peace, normalcy and reconstruction of war-stricken Afghanistan and the situation in Afghanistan and its implications for international peace and security","Addendum Add the following countries to the list of sponsors of the resolution: Bhutan, Central African Republic, Egypt, Eritrea, Haiti, India, Iran (Islamic Republic of), Jordan, Latvia, Madagascar, Mauritius, Namibia, Nepal, Nicaragua, Nigeria, Pakistan, Rwanda, Senegal, Seychelles, Suriname, Tunisia, Turkmenistan, United Republic of Tanzania, Uruguay, Vanuatu and Venezuela 01-71410 (E) 241201",12/23/2001,2001_455318,Vanuatu,N/A,yes
2001,General Assembly,N/A,Fifty-sixth session,38,Assistance in mine action,"Andorra, Argentina, Australia, Austria, Belgium, Bosnia and Herzegovina, Brazil, Bulgaria, Cambodia, Canada, Cape Verde, Colombia, Croatia, Cyprus, Czech Republic, Denmark, Ecuador, Estonia, Finland, France, Germany, Greece, Guatemala, Hungary, Iceland, Ireland, Italy, Japan, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Peru, Philippines, Poland, Portugal, Republic of Korea, Republic of Moldova, Romania, San Marino, Senegal, Slovakia, Slovenia, Spain, Sweden, Thailand, the former Yugoslav Republic of Macedonia, Togo, Turkey, Ukraine, United Kingdom of Great Britain and Northern Ireland and United States of America",N/A,Assistance in mine action,"Addendum Add the following countries to the list of sponsors of the resolution: Angola, Armenia, Bangladesh, Bolivia, Burkina Faso, Chad, Congo, Costa Rica, El Salvador, Eritrea, Ethiopia, Gabon, Guinea, Jordan, Liberia, Mali, Mozambique, New Zealand, Nicaragua, Niger, Seychelles, South Africa, Suriname, Uruguay, Vanuatu, Yugoslavia and Zambia 01-71416 (E) 241201",12/23/2001,2001_455319,Vanuatu,N/A,yes
