year,Council,Committee,Session,Agenda item,Agenda detail,cosponsored countries,body title number,body title detail,body text,date,file,filecountry,footnote,scanned
2015,Security Council,N/A,N/A,N/A,United Nations S2015/100,"Angola, Armenia, Australia, Austria, Belarus, Belgium, Bulgaria, Cambodia, Chad, Chile, China, Croatia, Cyprus, Czech Republic, Denmark, Egypt, Finland, France, Germany, Greece, Hungary, Iceland, Iraq, Italy, Japan, Jordan, Kazakhstan, Lebanon, Luxembourg, Malaysia, Malta, Montenegro, Morocco, Netherlands, New Zealand, Nicaragua, Nigeria, Norway, Philippines, Poland, Portugal, Republic of Korea, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Somalia, Spain, Sweden, Syrian Arab Republic, Tunisia, Turkey, United Kingdom of Great Britain and Northern Ireland, United States of America, and Bolivarian Republic of Venezuela",N/A,N/A,"The Security Council, Reaffirming its primary responsibility for the maintenance of international peace and security, in accordance with the Charter of the United Nations, Reaffirming that terrorism in all forms and manifestations constitutes one of the most serious threats to international peace and security and that any acts of terrorism are criminal and unjustifiable regardless of their motivations, whenever and by whomsoever committed, Reaffirming the need to combat by all means, in accordance with the Charter of the United Nations and international law, including applicable international human rights, refugee, and humanitarian law, threats to international peace and security caused by terrorist acts, stressing in this regard the important role the United Nations plays in leading and coordinating this effort, Emphasizing that sanctions are an important tool under the Charter of the United Nations in the maintenance and restoration of international peace and security including countering terrorism, and underlining the importance of prompt and effective implementation of relevant resolutions, in particular Security Council resolutions 1267 (1999) and 1989 (2011) as key instruments in the fight against terrorism, Recalling its Resolutions 1267 (1999), 1989 (2011), 2161 (2014), 2170 (2014), and 2178 (2014) and its Presidential Statements of 28 July 2014 and 19 November 2014, including its stated intention to consider additional measures to disrupt oil trade by Islamic State in Iraq and the Levant (ISIL, also known as Daesh), Al-Nusrah Front (ANF) and all other individuals, groups, undertakings and entities associated with Al-Qaida, as a source of terrorism financing, 2 Y ~ >) s ba i) an Ss = — 15-01922 (E) 120215 A AM A A S/2015/100 Recognizing the importance of the role that financial sanctions play in disrupting ISIL, ANF and all other individuals, groups, undertakings and entities associated with Al-Qaida, and emphasizing also the need for a comprehensive approach to fully disrupt ISIL and ANF that integrates multilateral strategies with national action by Member States, Reaffirming the independence, sovereignty, unity and territorial integrity of the Republic of Iraq and the Syrian Arab Republic, and reaffirming further the purposes and principles of the Charter of the United Nations, Reaffirming also that terrorism cannot and should not be associated with any religion, nationality, or civilization, Stressing that terrorism can only be defeated by a sustained and comprehensive approach involving the active participation and collaboration of all States, and international and regional organizations to impede, impair, isolate and incapacitate the terrorist threat, Expressing, in this regard, its deep appreciation for Arab League Resolution 7804 (7 September 2014), the Paris Statement (15 September 2014), the FATF statement on countering the financing of ISIL (24 October 2014) and the Manama declaration on countering terrorist finance (9 November 2014), Reaffirming its resolution 1373 (2001) and in particular its decisions that all States shall prevent and suppress the financing of terrorist acts and refrain from providing any form of support, active or passive, to entities or persons involved in terrorist acts, including by suppressing recruitment of members of terrorist groups and eliminating the supply of weapons to terrorists, Recognizing the significant need to build capacities of Member States to counter terrorism and terrorist finance, Reiterating its deep concern that oilfields and their related infrastructure, as well as other infrastructure such as dams and power plants, controlled by ISIL, ANF and potentially other individuals, groups, undertakings and entities associated with Al-Qaida, are generating a significant portion of the groups’ income, alongside extortion, private foreign donations, kidnap ransoms and stolen money from the territory they control, which support their recruitment efforts and strengthen their operational capability to organize and carry out terrorist attacks, Condemning in the strongest terms abductions of women and children, expressing outrage at their exploitation and abuse, including rape, sexual abuse, forced marriage, committed by ISIL, ANF, and other individuals, groups, undertakings and entities associated with Al-Qaida, and encouraging all state and non-state actors with evidence to bring it to the attention of the Council, along with any information that human trafficking may support the perpetrators financially, Reaffirming the obligation of Member States to freeze without delay funds and other financial assets or economic resources of persons who commit, or attempt to commit, terrorist acts or participate in or facilitate the commission of terrorist acts; of entities owned or controlled directly or indirectly by such persons; and of persons and entities acting on behalf of, or at the direction of such persons and entities, including funds derived or generated from property owned or controlled directly or indirectly by such persons and associated persons and entities, 2/7 S/2015/100 Expressing its concern that economic resources such as oil, oil products, modular refineries and related material, other natural resources including precious metals such as gold, silver, and copper, diamonds, and any other assets are made available to ISIL, ANF, and other individuals, groups, undertakings and entities associated with Al-Qaida, and noting that direct or indirect trade with ISIL and ANF in such materials could constitute a violation of the obligations imposed by resolution 2161 (2014), Reminding all States of their obligation to ensure that any person who participates in the financing, planning, preparation or perpetration of terrorist acts or in supporting terrorist acts is brought to justice, Reaffirming its decision 2133 (2014) and noting again that ransom payments to terrorist groups are one of the sources of income which supports their recruitment efforts, strengthens their operational capability to organize and carry out terrorist attacks, and incentivizes future incidents of kidnapping for ransom, Expressing concern at the increased use, in a globalized society, by terrorists and their supporters, of new information and communications technologies, in particular the Internet, to facilitate terrorist acts, as well as their use to incite, recruit, fund or plan terrorist acts, Expressing grave concern at the increased incidents of kidnapping and hostage-murdering committed by ISIL, and condemning those heinous and cowardly murders which demonstrate that terrorism is a scourge impacting all of humanity and people from all regions and religions or belief, Welcoming the report on ANF and ISIL from the Analytical Support and Sanctions Monitoring Team, published on 14 November 2014, and taking note of its recommendations, Noting with concern the continued threat posed to international peace and security by ISIL, ANF and all other individuals, groups, undertakings and entities associated with Al-Qaida, and reaffirming its resolve to address all aspects of that threat, Acting under Chapter VII of the Charter of the United Nations, Oil Trade 1. Condemns any engagement in direct or indirect trade, in particular of oil and oil products, and modular refineries and related material, with ISIL, ANF and any other individuals, groups, undertakings and entities designated as associated with Al-Qaida by the Committee pursuant to resolutions 1267 (1999) and 1989 (2011), and reiterates that such engagement would constitute support for such individuals, groups, undertakings and entities and may lead to further listings by the Committee; 2. Reaffirms that States are required by resolution 2161 (2014) to ensure that their nationals and those in their territory not make assets or economic resources, directly or indirectly, available to ISIL, ANF and all other individuals, groups, undertakings and entities associated with Al-Qaida, and notes that this obligation applies to the direct and indirect trade in oil and refined oil products, modular refineries and related material; 3/7 S/2015/100 3. Reaffirms that States are required by resolution 2161 (2014) to freeze without delay the funds and other financial assets or economic resources of ISIL, ANF, and other individuals, groups, undertakings and entities associated with Al-Qaida, including funds derived from property owned or controlled directly or indirectly, by them or by persons acting on their behalf or at their direction; 4. Reaffirms that States are required by resolution 2161 (2014) to ensure that no funds, other financial assets or economic resources are made available, directly or indirectly, by their nationals or by persons within their territory for the benefit of ISIL, ANF, and other individuals, groups, undertakings and entities associated with Al-Qaida; 5. Recalls that funds and other financial assets or economic resources made available to or for the benefit of listed individuals or entities are not always held directly by them, and recalls in addition that in identifying such funds and benefits, States should be alert to the possibility that property owned or controlled indirectly by the listed party may not be immediately visible; 6. Confirms that economic resources include oil, oil products, modular refineries and related material, other natural resources, and any other assets which are not funds but which potentially may be used to obtain funds, goods or services; 7. Emphasizes therefore that States are required by UN Security Council resolution 2161 (2014) to freeze without delay funds, other financial assets and economic resources of ISIL, ANF, and other individuals, groups, undertakings and entities associated with Al-Qaida, including oil, oil products, modular refineries and related material and other natural resources owned or controlled by them, or persons acting on their behalf or at their direction, as well as any funds or negotiable benefit arising from such economic resources; 8. Recognizes the need to take measures to prevent and suppress the financing of terrorism, individual terrorists, and terrorist organizations, including from the proceeds of organized crime, inter alia, the illicit production and trafficking of drugs and their chemical precursors, and the importance of continued international cooperation to that aim; 9. Emphasizes that States are required to ensure that their nationals and persons in their territory not make available, directly or indirectly, any funds, other financial assets or economic resources, including oil, oil products, modular refineries and related material and other natural resources that are identified as directed to, collected for, or otherwise for the benefit of ISIL, ANF, and other individuals, groups, undertakings and entities associated with Al-Qaida, as well as any funds or negotiable benefit arising from such economic resources; 10. Expresses concern that vehicles, including aircraft, cars and trucks and oil tankers, departing from or going to areas of Syria and Iraq where ISIL, ANF or any other groups, undertakings and entities associated with Al-Qaida operate, could be used to transfer oil and oil products, modular refineries and related material, cash, and other valuable items including natural resources such as precious metals and minerals like gold, silver, copper and diamonds, as well as grain, livestock, machinery, electronics, and cigarettes by or on behalf of such entities for sale on international markets, for barter for arms, or for use in other ways that would result in violations of the asset freeze or arms embargo in paragraph | of resolution 2161 (2014) and encourages Member States to take appropriate steps in accordance with 4/7 S/2015/100 international law to prevent and disrupt activity that would result in violations of the asset freeze or targeted arms embargo in paragraph | of resolution 2161 (2014); 11. Reaffirms that all States shall ensure that any person who participates in the financing, planning, preparation or perpetration of terrorist acts or in supporting terrorist acts is brought to justice and ensure that such terrorist acts are established as serious criminal offenses in domestic laws and regulations and that the punishment duly reflects the seriousness of such terrorist acts, and emphasizes that such support may be provided through trade in oil and refined oil products, modular refineries and related material with ISIL, ANF and all other individuals, groups, undertakings and entities associated with Al-Qaida; 12. Decides that Member States shall inform the 1267/1989 Committee within 30 days of the interdiction in their territory of any oil, oil products, modular refineries, and related material being transferred to or from ISIL or ANF, and calls upon Member States to report to the Committee the outcome of proceedings brought against individuals and entities as a result of such activity; 13. Encourages the submission of listing requests to the Committee by Member States of individuals and entities engaged in oil trade-related activities with ISIL, ANF and all other individuals, groups, undertakings and entities associated with Al-Qaida and directs the 1267/1989 Al-Qaida Sanctions Committee to immediately consider designations of individuals and entities engaged in oil trade- related activities with ISIL, the ANF and all other individuals, groups, undertakings and entities associated with Al-Qaida; 14. Calls upon Member States to improve international, regional, and subregional cooperation, including through increased sharing of information for the purpose of identifying smuggling routes used by ISIL and ANF, and for Member States to consider provision of technical assistance and capacity building to assist other Member States to counter smuggling of oil and oil products, and modular refineries and related material, by ISIL, ANF and any other individual, group, undertaking or entity associated with Al-Qaida; Cultural Heritage 15. Condemns the destruction of cultural heritage in Iraq and Syria particularly by ISIL and ANF, whether such destruction is incidental or deliberate, including targeted destruction of religious sites and objects; 16. Notes with concern that ISIL, ANF and other individuals, groups, undertakings and entities associated with Al-Qaida, are generating income from engaging directly or indirectly in the looting and smuggling of cultural heritage items from archaeological sites, museums, libraries, archives, and other sites in Iraq and Syria, which is being used to support their recruitment efforts and strengthen their operational capability to organize and carry out terrorist attacks; 17. Reaffirms its decision in paragraph 7 of resolution 1483 (2003) and decides that all Member States shall take appropriate steps to prevent the trade in Iraqi and Syrian cultural property and other items of archaeological, historical, cultural, rare scientific, and religious importance illegally removed from Iraq since 6 August 1990 and from Syria since 15 March 2011, including by prohibiting cross - border trade in such items, thereby allowing for their eventual safe return to the Iraqi and Syrian people and calls upon the United Nations Educational, Scientific, 5/7 S/2015/100 and Cultural Organization, Interpol, and other international organizations, as appropriate, to assist in the implementation of this paragraph; Kidnapping for Ransom and External Donations 18. Reaffirms its condemnation of incidents of kidnapping and hostage- taking committed by ISIL, ANF and all other individuals, groups, undertakings and entities associated with Al-Qaida for any purpose, including with the aim of raising funds or gaining political concessions and expresses its determination to prevent kidnapping and hostage-taking committed by terrorist groups and to secure the safe release of hostages without ransom payments or political concessions, in accordance with applicable international law; 19. Reaffirms that the requirements of paragraph | (a) of resolution 2161 (2014) apply to the payment of ransoms to individuals, groups, undertakings or entities on the Al-Qaida Sanctions List, regardless of how or by whom the ransom is paid, emphasizes that this obligation applies to ISIL and ANF, and calls upon all Member States to encourage private sector partners to adopt or to follow relevant guidelines and good practices for preventing and responding to terrorist kidnap pings without paying ransom; 20. Reiterates its call upon all Member States to prevent terrorists from benefiting directly or indirectly from ransom payments or from political concessions and to secure the safe release of hostages, and reaffirms the need for all Member States to cooperate closely during incidents of kidnapping and hostage-taking committed by terrorist groups; 21. Expresses its grave concern of reports that external donations continue to make their way to ISIL, ANF and other individuals, groups, undertakings and entities associated with Al-Qaida, and recalls the importance of all Member States complying with their obligation to ensure that their nationals and persons within their territory do not make donations to individuals and entities designated by the Committee or those acting on behalf of or at the direction of designated entities; 22. Stresses that donations from individuals and entities have played a role in developing and sustaining ISIL and ANF, and that Member States have an obligation to ensure that such support is not made available to those terrorist groups and other individuals, groups, undertakings and entities associated with Al-Qaida by their nationals and persons within their territory, and urges Member States to address this directly through enhanced vigilance of the international financial system and by working with their non-profit and charitable organizations to ensure financial flows through charitable giving are not diverted to ISIL, ANF or any other individuals, groups, undertakings and entities associated with Al-Qaida; Banking 23. Urges Member States to take steps to ensure that financial institutions within their territory prevent ISIL, ANF or other individuals, groups, undertakings or entities associated with Al-Qaida from accessing the international financial system; Arms and related materiel 24. Reaffirms its decision that States shall prevent the direct or indirect supply, sale, or transfer to ISIL, ANF and all other individuals, groups, undertakings 6/7 S/2015/100 and entities associated with Al-Qaida from their territories or by their nationals outside their territories, or using their flag vessels or aircraft, of arms and related materiel of all types including weapons and ammunition, military vehicles and equipment, paramilitary equipment, and spare parts for the aforementioned, and technical advice, assistance or training related to military activities, as well as its calls for States to find ways of intensifying and accelerating the exchange of operational information regarding traffic in arms, and to enhance coordination of efforts on national, subregional, regional and international levels; 25. Expresses concern at the proliferation of all arms and related materiel of all types, in particular man-portable surface-to-air missiles, to ISIL, ANF and all other individuals, groups, undertakings and entities associated with Al-Qaida, and its potential impact on regional and international peace and security and impeding efforts to combat terrorism in some cases; 26. Reminds Member States of their obligation pursuant to paragraph | (c) of resolution 2161 (2014), to prevent the direct or indirect supply, sale or transfer of arms and related materiel of all types to listed individuals and entities, including ISIL and ANF; 27. Calls upon all States to consider appropriate measures to prevent the transfer of all arms and related materiel of all types, in particular man-portable surface-to-air missiles, if there is a reasonable suspicion that such arms and related materiel would be obtained by ISIL, the ANF or other individuals, groups, undertakings and entities associated with Al-Qaida; Asset Freeze 28. Reaffirms that the requirements in paragraph | (a) of Security Council resolution 2161 apply to financial and economic resources of every kind, including but not limited to those used for the provision of Internet hosting or related services, used for the support of Al-Qaida and other individuals, groups, undertakings or entities included on the Al-Qaida Sanctions List; Reporting 29. Calls upon Member States to report to the Committee within 120 days on the measures they have taken to comply with the measures imposed in this resolution; 30. Requests the Analytical Support and Sanctions Monitoring Team, in close cooperation with other United Nations counter-terrorism bodies to conduct an assessment of the impact of these new measures and to report to the Committee established pursuant to resolutions 1267 (1999) and 1989 (2011) within 150 days, and thereafter to incorporate reporting on the impact of these new measures into their reports to the Committee in order to track progress on implementation, identify unintended consequences and unexpected challenges, and to help facilitate further adjustments as required, and further requests the Committee established pursuant to resolutions 1267 (1999) and 1989 (2011) to update the Security Council on the implementation of this resolution as part of its regular oral reports to the Council on the state of the overall work of the Committee and the Monitoring Team; 31. Decides to remain actively seized of the matter. 15-01922 7/7",02/12/2015,2015_787856,Nigeria,2 Y ~ >) s ba i) an Ss = —,yes
2015,Security Council,N/A,N/A,N/A,United Nations S 2015/114,"Angola, Chad, Chile, France, Jordan, Lithuania, Malaysia, New Zealand, Nigeria, Spain, United Kingdom of Great Britain and Northern Ireland, United States of America and Bolivarian Republic of Venezuela",N/A,N/A,"The Security Council, Recalling its previous resolutions, statements of its President and press statements on the situation in Guinea-Bissau, in particular resolutions 1876 (2009), 2030 (2011), 2048 (2012), 2092 (2013), 2103 (2013), 2157 (2014) and 2186 (2014), Taking note of the report of the Secretary-General on Guinea-Bissau, dated 19 January 2015 (S/2015/37) and the recommendations contained therein, and commending the engagement of the Special Representative of the Secretary-General and head of the United Nations Integrated Peacebuilding Office in Guinea-Bissau (UNIOGBIS), Taking into consideration the recommendation of the Secretary-General to reinforce the role of the Special Representative of the Secretary-General in assisting the Government of Guinea-Bissau through the use of the good offices, and in continuing to coordinate international support, Welcoming the progress made by Guinea-Bissau, recognizing the concrete steps taken by the Government towards peace, security and stability in the country, by continuing to take steps towards the Reform of the Security Sector, tackling corruption through the reinforcement of the judicial system, improving public administration and State revenue’s management, as well as the supply of basic services to the population, and commending its commitment to the implementation of its national priorities, Welcoming the establishment of the Peace and Stability Commission by the National Assembly, which constitutes a concrete step towards the establishment of a nationally owned reconciliation process, while recognizing the need for UNIOGBIS to support national efforts to maintain constitutional order and to promote a multi layered national dialogue towards peace and reconciliation, Emphasizing the need for respect of democratic principles and stressing the importance of national reconciliation, inclusive dialogue and good governance, essential for the attainment of lasting peace in Guinea-Bissau, further stressing the importance of including all Bissau-Guineans in this process at national and local levels, while upholding the principles of separation of powers, rule of law, justice and combating impunity, and encouraging all stakeholders to engage in the process, 1o0oT > Please reeyele OS IMM A 15-02253 i 180215 A A A UT $/2015/114 Stressing that the consolidation of peace and stability in Guinea-Bissau can only result from a consensual, inclusive and nationally owned process, respect for constitutional order, priority reforms in the defence, security and justice sectors, the promotion of the rule of law, the protection of human rights, the promotion of socioeconomic development and the fight against impunity and drug trafficking, Underscoring the importance of the Government of Guinea-Bissau, with the support of UNIOGBIS and international partners, to continue developing national security and rule of law institutions that are transparent, accountable and professional, Stressing that all stakeholders in Guinea-Bissau should work to ensure short, medium and long-term stability through clear commitment and genuine inclusive political dialogue aimed at creating conditions conducive to finding viable and sustainable solutions to the country’s social, economic, political and military problems, which would facilitate the implementation of key reforms and the strengthening of State institutions, Noting efforts of the government to gain effective civilian control and oversight over the defence and security forces, as failure to do so could adversely affect the effective functioning of State institutions, as a result of collusion between some political actors and the military leadership, Commending the efforts of the Economic Community of West African States (ECOWAS) in helping to sustain peace, security and development and to support the security sector reform (SSR) process in Guinea-Bissau namely through the activities of its Mission (ECOMIB), Welcoming the continued contribution of ECOMIB in ensuring an environment that enables the implementation of critical reforms in the defence and security sector and encouraging the international community to support the continuation of such efforts, Reiterating its call on the Government of Guinea-Bissau to conduct transparent, independent and credible investigations into all alleged human rights violations and abuses, in accordance with international standards, and to hold those responsible accountable for their actions, Reiterating its concern at the threat posed by drug trafficking and related transnational organized crime to peace and stability; and, in this regard, welcoming the efforts of the Government of Guinea-Bissau to update the three-year national plan for combating drug trafficking and organized crime prepared in June 2011, and to define new priority areas accordingly, Re-emphasizing the need to tackle the problem of drug trafficking in the countries of origin, transit and final destination on a basis of a common and shared responsibility, to tackle the world drug problem and related criminal activities; and, in this regard, stressing the need for increased coherence, coordination and efficiency among relevant partners to enhance their collective efforts, in particular through sharing of information, Reiterating the importance and urgency of the continued evaluation capacity and support provided by the relevant United Nations (UN) entities and international, regional, subregional and bilateral partners for the long-term security and development of Guinea-Bissau, particularly towards the implementation of security 2/6 $/2015/114 and justice sectors reforms, the fight against drug trafficking, transnational organized crime and human trafficking, as well as the creation of an enabling environment for good governance and inclusive and sustainable social development, and in this regard, commending the important work of the United Nations Office on Drugs and Crime (UNODC) in collaboration with relevant UN entities in Guinea- Bissau and the subregion, and encouraging enhanced cooperation between UNODC and UNIOGBIS, Underlining that any lasting solution to instability in Guinea-Bissau should include concrete actions to fight impunity and ensure that those responsible for politically motivated assassinations and other serious crimes such as breaches of constitutional order and drug trafficking-related activities are brought to justice, including through national judicial mechanisms, Emphasizing the important role of women in prevention and resolution of conflicts and in peacebuilding, as recognized in resolutions 1325 (2000), 1820 (2008), 1888 (2009), 1889 (2009), 1960 (2010), 2106 (2013) and 2122 (2013), welcoming the cooperation between UNIOGBIS, National authorities and civil society organizations to increase women’s participation in Guinea-Bissau and underlining that a gender perspective must continue to inform the implementation of all relevant aspects of the mandate of UNIOGBIS, Welcoming the establishment of a national technical commission with a focus on responsible extraction and exploitation of natural resources for inclusive growth and development, Reaffirming that Guinea-Bissau’s partners should continue to actively and closely coordinate their actions in support of the Government’s efforts to address the country’s political, security and development challenges, and in this regard, welcoming the coordinated support provided by the country’s partners, namely those in the UN system, the European Union, the World Bank, the African Union, the Economic Community of West African States, the Community of Portuguese Countries and the African Development Bank, to the Government to organize the International Donor Conference for Guinea-Bissau on 25 March 2015 in Brussels and taking note of the 9 February final communiqué of the Preparatory Meeting on Guinea-Bissau International Donors’ Conference in Accra, Ghana, Taking note of the statement made by the Chair of the Guinea-Bissau Configuration of the Peacebuilding Commission (PBC) on 5 February 2015 and welcoming the continued engagement of the PBC with Guinea-Bissau, Emphasizing the importance of preventing the further spread of the Ebola Virus Disease, including to Guinea-Bissau and the need for ongoing preparedness efforts to build domestic capacity to fight further transmission of the Disease, Reaffirming its full commitment to the consolidation of peace and stability in Guinea-Bissau, 1. Decides to extend the mandate of UNIOGBIS for a period of 12 months beginning on 1 March 2015 until 29 February 2016; 2. Expresses its strong support for the key role of the Special Representative of the Secretary-General for Guinea-Bissau, and requests UNIOGBIS, including through the use of the good offices and political support of the Special Representative, to focus, in particular, on the following priorities: 3/6 $/2015/114 (a) Support an inclusive political dialogue and national reconciliation process to strengthen democratic governance and work towards consensus on key political issues particularly with regards to the implementation of necessary urgent reforms; (b) Provide strategic and technical advice and support to national authorities and relevant stakeholders, including in coordination with ECOWAS/ECOMIB and other international partners, in implementing the national security sector reform and tule of law strategies, as well as developing civilian and military justice systems that are compliant with international standards; (c) Support the Government of Guinea-Bissau towards the mobilization, harmonization and coordination of international assistance, including for the implementation of the national security sector reform and rule of law strategies, and enhancing cooperation with the African Union (AU), ECOWAS, the Community of Portuguese Speaking Countries (CPLP), the European Union (EU) and other partners in support of the maintenance of constitutional order and the stabilization of Guinea-Bissau; 3. Also affirms that UNIOGBIS and the Special Representative will continue to lead international efforts in the following priority areas: (a) Provide support to the Government of Guinea-Bissau in strengthening democratic institutions and enhancing the capacity of state organs to function effectively and constitutionally; (b) Provide strategic and technical advice and support for the establishment of effective and efficient law enforcement and criminal justice and penitentiary systems, capable of maintaining public security and combating impunity, while respecting human rights and fundamental freedoms; (c) Assisting national authorities in the promotion and protection of human rights as well as undertaking human rights monitoring and reporting activities; (d) Provide strategic and technical advice and support to the Government of Guinea-Bissau to combat drug trafficking and transnational organized crime, in close cooperation with UNODC; (e) Provide support to the Government of Guinea-Bissau to incorporate a gender perspective into peacebuilding, in line with Security Council resolutions 1325 (2000) and 1820 (2008); as well as implementation of the National Action Plan on Gender in order to ensure the involvement, representation and participation of women at all levels through inter alia the provision of gender advisers; (f) Work with the Peacebuilding Commission in support of Guinea-Bissau’s peacebuilding priorities; 4. Calls upon the authorities of Guinea-Bissau and all stakeholders, including the military, political parties, and civil society to work together to consolidate progress made so far, and to address the root causes of instability with particular attention to political-military dynamics, ineffective state institutions and rule of law, impunity and human rights violations and abuses, poverty and lack of access to basic services; 5. Reiterates its demand to the security and defence services to submit themselves fully to civilian control; 4/6 $/2015/114 6. Takes note of the evolving human rights situation in the country and urges the authorities of Guinea-Bissau to take all necessary measures to protect human rights, put an end to impunity, initiate investigations to identify the perpetrators of human rights violations and abuses, including those against women and children; and bring them to justice and take action to protect witnesses in order to ensure due process; 7. Welcomes the joint efforts by international partners, in particular the UN, AU, ECOWAS, the EU and CPLP, to enhance cooperation in support of the government in Guinea-Bissau and encourages them to continue to work together towards the country’s stabilization in accordance with the priority structural reforms established by the government; 8. Recognizes the commencement of the implementation of defence and security sector reforms and encourages the continuation of such efforts as a crucial element for long-term stability in Guinea-Bissau and further encourages coordinated action by all relevant subregional, regional and international partners of Guinea-Bissau in this field in order to obtain expeditious and positive results; 9. Recognizes the important role of ECOMIB in securing the state institutions and in supporting SSR, supports its continuation, in accordance with the expressed will of the authorities of Guinea-Bissau and encourages the support of the international community to it, as requested by the Heads of State of ECOWAS in its 46th Ordinary Summit; 10. Calls upon the authorities of Guinea-Bissau to continue to actively reform and strengthen the judicial system, while ensuring the separation of powers and access to justice for all citizens; 11. Calls upon the authorities of Guinea-Bissau to review, adopt and implement national legislations and mechanisms to more effectively combat transnational organized crime, in particular drug trafficking and money-laundering, and in this context, to provide additional support to the Transnational Crime Unit (TCU) established under the West Africa Coast Initiative (WACI) and the Intergovernmental Action Group against Money Laundering in West Africa (GIABA); and urges the authorities of Guinea-Bissau to demonstrate full commitment to combating drug trafficking; 12. Encourages members of the international community to enhance cooperation with Guinea-Bissau, in order to enable it to ensure control of air traffic and surveillance of maritime security within its jurisdiction, in particular to fight drug trafficking and organized crime, as well as illegal fishing in Guinea-Bissau’s territorial waters and exclusive economic zone and other cases of illegal exploitation of natural resources; 13. Encourages international bilateral and multilateral partners to continue their technical support to Guinea-Bissau in strengthening efforts to tackle transnational organized crime including illicit activities, such as money-laundering and drug trafficking, calls upon them to increase their support to WACI and the TCU to fight transnational organized crime and drug trafficking, which threaten security and stability in Guinea-Bissau and in the subregion and further encourages them to contribute to support the presence of UNODC in Guinea-Bissau and to the UNIOGBIS Trust Fund for immediate, medium and longer-term priorities, including for post-election reforms; 5/6 $/2015/114 14. Stresses the importance of combating drug trafficking to achieve political and economic stability in Guinea-Bissau, requests the Secretary-General to ensure the relevant capacity within UNIOGBIS, continuing to provide an anti-drug component, including appropriate expertise, and further requests the Special Representative of the Secretary-General to increase efforts to achieve greater coherence, coordination and efficiency among relevant UN agencies, funds and programmes in the country to maximize their collective effectiveness, in particular through provision by these agencies, funds and programs of relevant information to the Special Representative on individuals, groups, undertakings and entities associated with drug trafficking that contribute to creating a threat to the peace, stability and security of Guinea-Bissau and the subregion; 15. Commends the good offices role of the Special Representatives of the Secretary-General to support the Government of Guinea-Bissau, and invites the Secretary-General to reinforce UNIOGBIS’ capacities in this regard and to continue strengthening the coordination for international support; 16. Welcomes the convening of an international donor conference in Brussels in March 2015 and strongly encourages the international community to support Guinea-Bissau in mobilizing resources to implement Government priorities and start the long term work of stabilizing the country in order to move it towards sustainable development and also encourages UNIOGBIS to assist in the coordination of international assistance to the Government of Guinea-Bissau in its fight against poverty; 17. Welcomes Guinea-Bissau’s steps in building domestic capacity to prevent transmission of the Ebola Virus disease, and encourages the continuation of efforts aimed at further developing national capacities and practices for prevention of and response to the disease; 18. Requests the Secretary-General submit to the Council regular reports every six months on the implementation of this resolution and submit a report within six months to the Committee established pursuant to its resolution 2048 (2012) on the progress made with regards to the stabilization of the country and restoration of constitutional order and recommendations on the continuation of the sanctions regime in the post-election environment, in line with paragraph 12 of resolution 2048 (2012); 19. Decides to review the sanctions measures established pursuant to resolution 2048 (2012) seven months from the adoption of this resolution; 20. Decides to remain actively seized of the matter. 15-02253 6/6",02/18/2015,2015_788053,Nigeria,N/A,yes
2015,General Assembly,N/A,Sixty-ninth session,129,Seventieth anniversary of the end of the Second World War,"Angola, Argentina, Azerbaijan, Belarus, Belgium, Brazil, Burundi, China, Croatia, Cuba, Cyprus, Democratic People’s Republic of Korea, Ecuador, Eritrea, Fiji, Germany, Greece, Iceland, India, Iraq, Kazakhstan, Kyrgyzstan, Luxembourg, Malta, Mongolia, Montenegro, Morocco, Netherlands, Nicaragua, Poland, Romania, Russian Federation, Serbia, Slovenia, the former Yugoslav Republic of Macedonia, Turkmenistan, Venezuela (Bolivarian Republic of) and Viet Nam",N/A,Seventieth anniversary of the end of the Second World War,"Addendum Add the following countries to the list of sponsors of the resolution: Andorra, Armenia, Australia, Austria, Bolivia (Plurinational State of), Bosnia and Herzegovina, Bulgaria, Cambodia, Colombia, Czech Republic, Denmark, France, Guatemala, Guyana, Hungary, Indonesia, Italy, Japan, Jordan, Lao People’s Democratic Republic, Lebanon, Monaco, New Zealand, Nigeria, Norway, Pakistan, Peru, Philippines, Portugal, Republic of Korea, Republic of Moldova, San Marino, Slovakia, Spain, Sri Lanka, Sudan, Syrian Arab Republic, Tajikistan, Thailand, Turkey, Uganda, United Kingdom of Great Britain and Northern Ireland, United States of America, Zambia and Zimbabwe eee #F, eT ie Please recycle OO as 3, 15-02938 (E) 040315 AM A TA A",02/26/2015,2015_788838,Nigeria,N/A,yes
