year,Council,Committee,Session,Agenda item,Agenda detail,cosponsored countries,body title number,body title detail,body text,date,file,filecountry,footnote,scanned
2006,General Assembly,Commission On Human Rights,Sixtieth session,71 (b),"Human rights questions: human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms","Australia, Austria, Canada, France, Japan, the Netherlands and the United Kingdom of Great Britain and Northern Ireland",N/A,Khmer Rouge trials,"The General Assembly concurs with the recommendation of the Secretary- General in his report on Khmer Rouge trials' that the international judges, the international co-prosecutor and the international co-investigating judge should be deemed officials of the United Nations for the purposes of their terms and conditions of service and approves the granting of that status to them for those purposes. In order for the General Assembly to be able to consider the present decision, it will be necessary to reopen consideration of sub-item (b) of agenda item 71. ' A/60/565. 06-23090 (E) 010206 *0623090°*",02/01/2006,2006_566195,Canada,*,yes
2006,General Assembly,N/A,Sixtieth session,49,Information and communication technologies for development,"China, South Africa,* Switzerland, Tunisia and Turkey",N/A,World Summit on the Information Society,"Addendum Add the following countries to the list of sponsors of the resolution: Belarus, Canada and Norway 06-28612 (E) 270306 *0628612*",03/27/2006,2006_571399,Canada,* On behalf of the States Members of the United Nations that are members of the Group of 77.,yes
2006,General Assembly,N/A,Sixtieth session,10,Support by the United Nations system of the efforts of Governments to promote and consolidate new,"Albania, Andorra, Austria, Azerbaijan, Belarus, Belgium, Benin, Bulgaria, Cambodia, Canada, Comoros, Congo, Croatia, Cyprus, Czech Republic, Estonia, Finland, France, Germany, Greece, Guatemala, Hungary, Iceland, India, Ireland, Italy, Japan, Kazakhstan, Latvia, Lithuania, Luxembourg, Mali, Malta, Mauritius, Mexico, Monaco, Mongolia, Morocco, Netherlands, Pakistan, Philippines, Poland, Portugal, Qatar, Republic of Korea, Republic of Moldova, Romania, Russian Federation, Saint Lucia, Senegal, Sierra Leone, Slovakia, Slovenia, South Africa, Spain, Sudan, Sweden, Thailand, Turkey, United Kingdom of Great Britain and Northern Ireland, United Republic of Tanzania, Uruguay",N/A,Support by the United Nations system of the efforts of Governments to promote and consolidate new or restored democracies,"The General Assembly, Bearing in mind the indissoluble links between the principles enshrined in the Universal Declaration of Human Rights! and the foundations of any democratic society, Recognizing that human rights, the rule of law and democracy are interlinked and mutually reinforcing and that they belong to the universal and indivisible core values and principles of the United Nations, Recalling the United Nations Millennium Declaration adopted by heads of State and Government on 8 September 2000,2 in particular paragraphs 6 and 24 thereof, and the 2005 World Summit Outcome,3 I Resolution 217 A (I11). 2 Resolution 55/2. 3 Resolution 60/1. 06-32117 (E) 250406 *0632117* Recalling also its resolutions 49/30 of 7 December 1994, 50/133 of 20 December 1995, 51/31 of 6 December 1996, 52/18 of 21 November 1997, 53/31 of 23 November 1998, 54/36 of 29 November 1999, 55/43 of 27 November 2000, 56/96 of 14 December 2001, 56/269 of 27 March 2002, 58/13 of 17 November 2003 and 58/281 of 9 February 2004, Recalling further the declarations and plans of action of the five international conferences of new or restored democracies adopted in Manila in 1988, Managua in 1994, Bucharest in 1997, Cotonou in 2000 and Ulaanbaatar in 2003, Recalling that the Fifth International Conference of New or Restored Democracies focused on democracy, good governance and civil society, Noting the results of the Parliamentarians’ Forum convened by the Inter- Parliamentary Union and the Parliament of Mongolia on the occasion of the Fifth International Conference of New or Restored Democracies, and noting the follow-up work conducted by the Inter-Parliamentary Union in the field of enhancing parliamentary democracy, Stressing that democracy, development and respect for all human rights and fundamental freedoms are interdependent and mutually reinforcing, Reaffirming that democracy is a universal value based on the freely expressed will of people to determine their own political, economic, social and cultural systems and their full participation in all aspects of their lives, Reaffirming also that while democracies share common features, there is no single model of democracy, that it does not belong to any country or region, and reaffirming further the necessity of due respect for sovereignty and the right of self- determination, Considering the major changes taking place on the international scene and the aspirations of all peoples for an international order based on the principles enshrined in the Charter of the United Nations, including the promotion and respect for human rights and fundamental freedoms for all and other important principles, such as respect for the equal rights and self-determination of peoples, peace, democracy, justice, equality, the rule of law, pluralism, development, better standards of living and solidarity, Bearing in mind that the activities of the United Nations carried out in support of Governments to promote and consolidate democracy are undertaken in accordance with the Charter and only at the specific request of the Member States concerned, Taking note with satisfaction of the seminars, workshops and conferences on democratization and good governance convened in 2004 and 2005, including those held under the auspices of the International Conference of New or Restored Democracies, Taking note of the views expressed by Member States in the debate on this question at its fifty-eighth to sixtieth sessions, Noting that a considerable number of societies have recently undertaken significant efforts to achieve their social, political and economic goals through democratization, good governance practices and the reform of their economies, A/60/L.53 pursuits that are deserving of the support and recognition of the international community, Noting with satisfaction that the Sixth International Conference of New or Restored Democracies will be held in Doha from 30 October to 1 November 2006, Stressing the importance of support by Member States, the United Nations system, the specialized agencies and other intergovernmental organizations for the holding of the Sixth International Conference of New or Restored Democracies, Having considered the report of the Secretary-General 4 1. Tuakes note with appreciation of the report of the Secretary-General,* and invites Member States to consider the proposals contained therein; 2. Invites Member States, the relevant organizations of the United Nations system, other intergovernmental organizations, national parliaments, including in collaboration with the Inter-Parliamentary Union and other parliamentary organizations, and non-governmental organizations to contribute actively to the follow-up to the Fifth International Conference of New or Restored Democracies and to make additional efforts to identify possible steps in support of the efforts of Governments to promote and consolidate new or restored democracies, including through those steps set out in the Ulaanbaatar Declaration and Plan of Action: Democracy, Good Governance and Civil Society,> and to inform the Secretary- General of the actions taken; 3. Recognizes that the United Nations has an important role to play in providing timely, appropriate and coherent support to the efforts of Governments to achieve democratization and good governance within the context of their development efforts; 4. Encourages the Secretary-General to continue to improve the capacity of the Organization to respond effectively to the requests of Member States by providing coherent and adequate support for their efforts to achieve the goals of good governance and democratization, including through the activities of the Democracy Fund at the United Nations; 5. Stresses that the activities of the Organization must be undertaken in accordance with the Charter of the United Nations; 6. Commends the Secretary-General, and through him the United Nations system, for the activities undertaken at the request of Governments to support efforts to consolidate democracy and good governance, and requests him to continue those activities; 7. Welcomes the work carried out by the follow-up mechanism to the Fifth International Conference of New or Restored Democracies and the efforts of the Chair of the Fifth International Conference to make the Conference and its follow- up more effective and efficient; 8. Welcomes also the comprehensive tripartite character (governments; parliaments; civil society) of the Sixth International Conference of New or Restored 4 A/60/556. 5 A/58/387, annexes I and II. A/60/L.53 Democracies, which will allow for greater interaction and cooperation in the common effort of promoting democracy; 9. Encourages the Inter-Parliamentary Union to continue to promote the contribution by parliaments worldwide to democracy, including through the International Conference of New or Restored Democracies process and the upcoming Parliamentarians’ Forum in Doha; 10. Requests the Secretary-General to examine options for strengthening the support provided by the United Nations system for the efforts of Member States to consolidate democracy and good governance, including the provision of support to the President of the Fifth International Conference in his efforts to make the Conference and its follow-up more effective and efficient; 11. Also requests the Secretary-General to submit a report to the General Assembly at its sixty-second session on the implementation of the present resolutions including the information requested in paragraph 2 above; 12. Decides to include in the provisional agenda of its sixty-second session the item entitled “Support by the United Nations system of the efforts of Governments to promote and consolidate new or restored democracies”.",04/21/2006,2006_573604,Canada,N/A,yes
2006,General Assembly,Special Political And Decolonization Committee,Sixtieth session,32,Comprehensive review of the whole question of peacekeeping operations in all their aspects,"Argentina, Canada, Egypt, Japan, Nigeria and Poland",N/A,Comprehensive review of the whole question of peacekeeping operations in all their aspects,"The General Assembly, Recalling its resolution 2006 (XIX) of 18 February 1965 and all other relevant resolutions, Recalling in particular its resolutions 59/281 of 29 March 2005 and 59/300 of 22 June 2005, Affirming that the efforts of the United Nations in the peaceful settlement of disputes, including through its peacekeeping operations, are indispensable, Convinced of the need for the United Nations to continue to improve its capabilities in the field of peacekeeping and to enhance the effective and efficient deployment of its peacekeeping operations, Considering the contribution that all States Members of the United Nations make to peacekeeping, Noting the widespread interest in contributing to the work of the Special Committee on Peacekeeping Operations expressed by Member States, in particular troop-contributing countries, Bearing in mind the continuous necessity of preserving the efficiency and strengthening the effectiveness of the work of the Special Committee, 1. Welcomes the report of the Special Committee on Peacekeeping Operations;! 1 A/60/19. For the final text, see Official Records of the General Assembly, Sixtieth Session, Supplement No. 19. 06-32621 (E) 280406 *0632621* 2. Endorses the proposals, recommendations and conclusions of the Special Committee, contained in paragraphs 28 to 188 of its report; 3. Urges Member States, the Secretariat and relevant organs of the United Nations to take all necessary steps to implement the proposals, recommendations and conclusions of the Special Committee; 4. Reiterates that those Member States that become personnel contributors to the United Nations peacekeeping operations in years to come or participate in the future in the Special Committee for three consecutive years as observers shall, upon request in writing to the Chairman of the Special Committee, become members at the following session of the Special Committee; 5. Decides that the Special Committee, in accordance with its mandate, shall continue its efforts for a comprehensive review of the whole question of peacekeeping operations in all their aspects and shall review the implementation of its previous proposals and consider any new proposals so as to enhance the capacity of the United Nations to fulfil its responsibilities in this field; 6. Requests the Special Committee to submit a report on its work to the General Assembly at its sixty-first session; 7. Decides to include in the provisional agenda of its sixty-first session the item entitled “Comprehensive review of the whole question of peacekeeping operations in all their aspects”.",04/25/2006,2006_574096,Canada,N/A,yes
2006,Economic And Social Council,N/A,Substantive session,7 (d),"Coordination, programme and other questions: long-term programme of support for Haiti","Benin, Brazil, Canada, Haiti, Spain, Trinidad and Tobago* and Tunisia",N/A,Ad Hoc Advisory Group on Haiti,"The Economic and Social Council, Recalling its resolutions 2004/52 of 23 July 2004 and 2005/46 of 27 July 2005 and its decision 2004/322 of 11 November 2004, 1. Takes note with appreciation of the report of the Ad Hoc Advisory Group on Haiti; ! 2. Commends the Government and people of Haiti for the successful legislative and presidential elections and welcomes the support provided by the international community to this process; 3. Welcomes the extension of the time frame for the Interim Cooperation Framework to allow for the preparation of a national poverty reduction strategy and the continued support provided by donors, the United Nations system and the Bretton Woods institutions under the Framework; 4. Decides to extend the mandate of the Ad Hoc Advisory Group until the substantive session of the Economic and Social Council in July 2007, with the purpose of following closely and providing advice on Haiti’s long-term development strategy to promote socio-economic recovery and stability, with particular attention to the need to ensure coherence and sustainability in international support for Haiti, based on the long-term national development priorities, building upon the Interim Cooperation Framework and the forthcoming poverty reduction strategy, and stressing the need to avoid overlap and duplication with respect to existing mechanisms; 06-42563 iEf 140706 O A 5. Expresses its satisfaction to the Secretary-General for the support provided to the Ad Hoc Advisory Group, and requests him to continue to support the Group’s activities adequately; 6. Requests the Ad Hoc Advisory Group, in accomplishing its mandate, to continue to cooperate with the Secretary-General, the United Nations Development Group, relevant United Nations funds and programmes and specialized agencies, the Bretton Woods institutions, regional organizations and institutions, including the Organization of American States and the Caribbean Community, the Inter-American Development Bank and other major stakeholders; 7. Requests the Ad Hoc Advisory Group to submit a report on its work, with recommendations, as appropriate, to the Economic and Social Council at its substantive session of 2007; 8. Decides that the work of the Ad Hoc Advisory Group will be reviewed at the substantive session of 2007, with a view to considering whether to continue its mandate, based on the Council’s consideration of the report of the Ad Hoc Advisory Group and the situation then prevailing in Haiti, with due account being taken of the creation of the Peacebuilding Commission. 06-42563",07/12/2006,2006_578812,Canada,* In accordance with rule 72 of the rules of procedure of the Economic and Social Council. 1 E/2006/69 and Corr.1.,yes
2006,Economic And Social Council,N/A,Substantive session,7 (h),"Coordination, programme and other questions: tobacco or health","Australia, Austria, Canada, Finland,* France, Germany, Hungary,* Iceland, India, Ireland,* Italy, Jordan,* Latvia,* Lithuania, Malta,* Netherlands,* Poland, Portugal,* Republic of Korea, South Africa,** Spain and United Kingdom of Great Britain and Northern Ireland",N/A,Smoke-free United Nations premises,"The Economic and Social Council, Recalling its resolution 2004/62 of 23 July 2004, Taking note of the report of the Secretary-General on the Ad Hoc Inter-Agency Task Force on Tobacco Control, ! Noting with concern the serious harmful impact of second-hand smoke on the health of non-smokers, which can lead to disease, disability and death, Acknowledging that second-hand smoke at the workplace is a fully preventable occupational health hazard, Recalling article 8 of the World Health Organization Framework Convention on Tobacco Control,2 entitled “Protection from exposure to tobacco smoke”,” which states, inter alia, that each party shall adopt and implement measures to provide “protection from exposure to tobacco smoke in indoor workplaces, public transport, indoor places and, as appropriate, other public places”, Emphasizing the importance of protecting the well-being of individuals in their working environments, 1. Recommends that the General Assembly, at its sixty-first session, consider the implementation of a complete ban on smoking at all United Nations 06-44238 iEf 260706 O O indoor premises, at Headquarters as well as at regional and country offices throughout the United Nations system, and the implementation of a complete ban on sales of tobacco products at all United Nations premises; 2. Also recommends that the General Assembly request the Secretary- General to submit a report on the implementation of the present resolution to the Economic and Social Council at its substantive session of 2008; 3. Decides to continue its consideration of the agenda item entitled “Tobacco or health” at its substantive session of 2008. 06-44238",07/25/2006,2006_579761,Canada,"* In accordance with rule 72 of the rules of procedure of the Economic and Social Council. ** On behalf of the States Members of the United Nations that are members of the Group of 77 and China. 1 E/2006/62. 2 United Nations, Treat Series, vol. 2302, No. 41032.",yes
2006,General Assembly,Special Political And Decolonization Committee,Sixtieth session,32,Comprehensive review of the whole question of peacekeeping operations in all their aspects,"Argentina, Canada, Egypt, Japan, Nigeria and Poland",N/A,Comprehensive review of a strategy to eliminate future sexual exploitation and abuse in United Nations peacekeeping operations,"The General Assembly, Recalling its resolution 2006 (XIX) of 18 February 1965 and all other relevant resolutions, Recalling in particular its resolution 60/1 of 16 September 2005, paragraph 165, and its resolutions 59/281 of 29 March 2005 and 59/300 of 22 June 2005, Recalling also its resolution 60/263 of 6 June 2006, in which it endorsed the decision contained in paragraph 75 of the report of the Special Committee on Peacekeeping Operations! that the Special Committee would consider, at the sixtieth session of the General Assembly, the Secretary-General’s strategy for victim assistance and the revised model memorandum of understanding, including a proposal on national investigations officers, Reaffirming the need for the Organization to adopt without delay a comprehensive strategy to eliminate future sexual exploitation and abuse in United Nations peacekeeping operations, as recommended by the Special Committee and the Adviser to the Secretary-General, Affirming the need for the Organization to adopt without delay a comprehensive strategy for assisting and supporting victims of sexual exploitation and abuse by United Nations staff or related personnel, 1 A/60/19. For the final text, see Official Records of the General Assembly, Sixtieth Session, Supplement No. 19 (A/60/19/Rev.1). 06-45353 iEi 040806 O R A0 Convinced of the need for the United Nations to take strong and effective steps in this regard, 1. Welcomes the report of the Special Committee on Peacekeeping Operations on its 2006 resumed session;? 2. Endorses the proposals, recommendations and conclusions of the Special Committee contained in paragraphs 5 to 10 of its report on its 2006 resumed session; 3. Urges Member States, the Secretariat and the relevant organs of the United Nations to take all necessary steps to implement the proposals, recommendations and conclusions of the Special Committee, and supports the request of the Special Committee to the Secretary-General that he provide a progress report on the implementation of its recommendations at its next regular session; 4. Requests the Special Committee to include this issue in its report to the General Assembly at its sixty-first session. 2 A/60/19/Add.1. For the final text, see Official Records of the General Assembly, Sixtieth Session, Supplement No. 19 (A/60/19/Rev.1), part two.",08/02/2006,2006_580615,Canada,N/A,yes
2006,General Assembly,N/A,Sixtieth session,N/A,United Nations A60/L.63/Add 1,"Croatia, Denmark, Egypt, Finland, Hungary, India, Ireland, Italy, the Netherlands, Norway, Poland, Rwanda, Sierra Leone and Sweden",N/A,The Peacebuilding Fund,"Addendum Add the following countries to the list of sponsors of the resolution: Angola, Argentina, Bosnia and Herzegovina, Botswana, Bulgaria, Canada, Chile, Cyprus, Czech Republic, El Salvador, Fiji, Ghana, Greece, Guatemala, Iceland, Indonesia, Luxembourg, Mauritius, Pakistan, Republic of Korea, Republic of Moldova, Slovakia, Spain, Sri Lanka, Turkey and Zambia 06-51590 ﬁEf 110906 O T 0",09/08/2006,2006_582483,Canada,N/A,yes
2006,General Assembly,Commission On Human Rights,Second session,2,IMPLEMENTATION OF GENERAL ASSEMBLY RESOLUTION 60/251 OF 15 MARCH 2006 ENTITLED “HUMAN RIGHTS COUNCIL”,Canada,2006,Impunity,"The Human Rights Council, Recalling Commission on Human Rights resolution 2005/81 of 21 April 2005 on impunity, 1. Urges all States to provide the victims of violations of human rights and international humanitarian law that constitute crimes with a fair, equitable, independent and impartial judicial process through which these violations can be investigated and made public in accordance with international standards of justice, fairness and due process of law, and to encourage victims to participate in judicial as well as truth and reconciliation processes, including by taking appropriate measures to ensure the protection of, and support and assistance to, victims as well as witnesses, such as contact points and child- and gender-sensitive procedures, paying special attention to crimes of sexual violence, 2. Welcomes the efforts by the Office of the United Nations High Commissioner for Human Rights to strengthen its capacity and expertise to provide support for international commissions of inquiry and fact-finding missions, and encourages continued endeavours as the Office seeks to play an effective and much stronger protection role at the country level. 3. Requests the High Commissioner for Human Rights to ensure the wide dissemination of the updated Set of Principles for the protection and promotion of human rights through action to combat impunity (E/CN.4/2005/102 and Add.1), and to continue to support judicial mechanisms and commissions of inquiry, and to provide, upon request, technical and legal assistance in developing national legislation and institutions to combat impunity in accordance with international standards of justice, fairness and due process of law.",10/03/2006,2006_584349,Canada,N/A,yes
2006,General Assembly,Commission On Human Rights,Second session,2,IMPLEMENTATION OF GENERAL ASSEMBLY RESOLUTION 60/251 OF 15 MARCH 2006 ENTITLED “HUMAN RIGHTS COUNCIL”,Canada,2006,Human rights and mass exoduses,"The Human Rights Council, Recalling Commission on Human Rights resolution 2005/48 of 19 April 2005, Calls upon States, intergovernmental bodies and concerned international organizations to continue to respond to the assistance and protection needs of forcibly displaced populations, to intensify their cooperation to address human rights situations that can lead to mass exoduses, to promote comprehensive approaches involving all relevant stakeholders, to identify durable solutions for refugees and internally displaced persons and to prevent new flows of refugees and internally displaced persons from becoming protracted.",10/03/2006,2006_584350,Canada,N/A,yes
