year,Council,Committee,Session,Agenda item,Agenda detail,cosponsored countries,body title number,body title detail,body text,date,file,filecountry,footnote,scanned
2019,General Assembly,N/A,Seventy-third session,72,"Elimination of racism, racial discrimination, xenophobia and related intolerance","Indonesia, Japan, Kuwait, Malaysia, Pakistan, Qatar, Samoa, Somalia, Suriname and Turkey",N/A,Combating terrorism and other acts of violence based on religion or belief,"Addendum Add the following countries to the list of sponsors of the resolution: Algeria, Azerbaijan, Bahrain, Bangladesh, Belarus, Ecuador, Egypt, Fiji, [ran (Islamic Republic of), Jordan, Kazakhstan, Kyrgyzstan, Lebanon, Libya, Maldives, Mali, Morocco, Nigeria, Panama, Paraguay, Philippines, Russian Federation, Saudi Arabia, Serbia, Spain, Tajikistan, Tunisia, Turkmenistan, Uzbekistan, Venezuela (Bolivarian Republic of), Viet Nam, Zimbabwe and State of Palestine Remove the following country from the list of sponsors of the resolution: Japan Please recycle 19-05483 iii 040419 A A",04/02/2019,2019_3799138,Azerbaijan,N/A,yes
2019,General Assembly,N/A,Seventy-third session,29,Advancement of women,"Albania, Andorra, Angola, Armenia, Australia, Austria, Azerbaijan, Bangladesh, Belgium, Benin, Bosnia and Herzegovina, Bulgaria, Cabo Verde, Canada, Central African Republic, Chile, China, Colombia, Comoros, Céte d’Ivoire, Croatia, Czechia, Djibouti, Egypt, Equatorial Guinea, Eritrea, Estonia, Finland, France, Georgia, Hungary, Ireland, Israel, Japan, Kenya, Latvia, Lebanon, Liberia, Lithuania, Luxembourg, Malaysia, Mali, Malta, Mexico, Micronesia (Federated States of), Monaco, Mongolia, Morocco, Nigeria, Norway, Paraguay, Peru, Philippines, Portugal, Qatar, Republic of Moldova, Romania, Samoa, Seychelles, Sierra Leone, Spain, Sri Lanka, Switzerland, Thailand, Turkey, Uruguay, Vanuatu, Venezuela (Bolivarian Republic of), Viet Nam and Zambia",N/A,Twenty-fifth anniversary of the Fourth World Conference on Women,"The General Assembly, Recalling Economic and Social Council resolution 2018/9 of 12 June 2018, Recognizing the significance of the Fourth World Conference on Women, held in Beijing in September 1995, Recalling that the Council, in its resolution 2016/3 of 2 June 2016, requested the Commission on the Status of Women, in order to achieve concrete results in each review cycle, to consider and make a recommendation at its sixty-second session on how best to utilize the year 2020, on the occasion of the twenty-fifth anniversary of the Fourth World Conference on Women, so as to accelerate the realization of gender equality and the empowerment of women and girls, 1. Decides, in order to celebrate the twenty-fifth anniversary of the Fourth World Conference on Women, so as to accelerate the realization of gender equality and the empowerment of all women and girls, to convene a one-day high-level meeting of the General Assembly in the margins of the general debate of the Assembly at its seventy-fifth session, and that the outcome of the high-level meeting shall take the form of a Chair’s summary; 3 ii 200519 Please rec ree HOTA TA , OF 19-0801 ii 200519 A AT 2. Recommends that the President of the General Assembly conduct consultations to finalize the organizational arrangements for the high-level meeting of the Assembly. 19-08018 2/2",05/15/2019,2019_3805205,Azerbaijan,"* In order for the General Assembly to take action on the present proposal, it will be necessary to reopen consideration of agenda item 29 and to consider it directly in plenary meeting. 3 ii 200519 Please rec ree HOTA TA , OF",yes
2019,General Assembly,Commission On Human Rights,Seventy-third session,74,Promotion and protection of human rights,"Brazil, Canada, Egypt, Iraq, Jordan, Nigeria, Pakistan, Poland and United States of America",N/A,International Day Commemorating the Victims of Acts of Violence Based on Religion or Belief,"Addendum Add the following countries to the list of sponsors ofthe resolution: Afghanistan, Albania, Angola, Argentina, Armenia, Australia, Austria, Azerbaijan, Bahrain, Bangladesh, Belgium, Benin, Bosnia and Herzegovina, Bulgaria, Cameroon, Central African Republic, Colombia, Congo, Croatia, Cyprus, Czechia, Democratic Republic of the Congo, Djibouti, Equatorial Guinea, Eritrea, Estonia, Georgia, Germany, Greece, Guatemala, Guinea- Bissau, Guyana, Hungary, Ireland, Israel, Italy, Japan, Kazakhstan, Kiribati, Latvia, Lebanon, Liberia, Libya, Lithuania, Luxembourg, Mali, Malta, Monaco, Montenegro, Morocco, New Zealand, North Macedonia, Norway, Oman, Panama, Paraguay, Philippines, Portugal, Qatar, Republic of Korea, Republic of Moldova, Romania, San Marino, Saudi Arabia, Senegal, Serbia, Singapore, Slovakia, Slovenia, Spain, Sri Lanka, Thailand, Turkey, Turkmenistan, Ukraine, United Arab Emirates, United Kingdom of Great Britain and Northern Ireland, Uzbekistan and State of Palestine Please recycle eS",05/28/2019,2019_3806819,Azerbaijan,N/A,yes
2019,General Assembly,N/A,Seventy-third session,128 (z),Cooperation between the United Nations and regional and other organizations: cooperation between the United Nations and the International Fund for Saving the Aral Sea,"Belarus, Canada, China, Kazakhstan, Norway, Turkmenistan and Uzbekistan",N/A,Cooperation between the United Nations and the International Fund for Saving the Aral Sea,"Addendum Add the following countries to the list of sponsors ofthe resolution: Austria, Azerbaijan, Estonia, Georgia, Italy, Latvia, Lithuania, Papua New Guinea, Poland, Republic of Moldova, Russian Federation, Singapore, Thailand and Turkey Please recycle eS 19-08707 (E) 300519",05/28/2019,2019_3806820,Azerbaijan,N/A,yes
2019,Security Council,N/A,N/A,N/A,United Nations S2019/475,"Albania, Algeria, Armenia, Austria, Azerbaijan, Bahrain, Belgium, Bulgaria, Canada, China, Costa Rica, Cote d’Ivoire, Croatia, Cyprus, Czechia, Democratic Republic of the Congo, Djibouti, Dominican Republic, Egypt, Equatorial Guinea, Estonia, Finland, France, Georgia, Germany, Greece, Hungary, Iceland, Indonesia, Iraq, Israel, Italy, Jordan, Kazakhstan, Kuwait, Latvia, Lebanon, Liechtenstein, Lithuania, Luxembourg, Malta, Montenegro, Morocco, North Macedonia, Norway, Oman, Palau, Peru, Poland, Portugal, Qatar, Romania, San Marino, Saudi Arabia, Serbia, Slovakia, Slovenia, Somalia, South Africa, Spain, Sudan, Sweden, Switzerland, Tajikistan, Ukraine, United Arab Emirates, United States of America and Uruguay",N/A,N/A,"The Security Council, Guided by the purposes and principles of the Charter of the United Nations, Recalling its primary responsibility under the Charter of the United Nations for the maintenance of international peace and security, and in this context, the need to promote respect for the rules and principles of international humanitarian law, Reaffirming the importance of addressing the root causes of armed conflicts to achieve sustainable peace and security, by dialogue, mediation, consultations and political negotiations to bridge differences and to end conflicts, Recalling international law relevant to the issue of missing persons as a result of armed conflict, consistent with international humanitarian law, in particular the Geneva Conventions of 12 August 1949 and the Additional Protocols thereto of 1977, and further recalling the obligation of States Parties to the 1949 Geneva Conventions to respect and ensure respect for the Conventions in all circumstances, Recalling all relevant Security Council resolutions, including resolutions 1265 (1999), 1296 (2000), 1674 (2006), 1738 (2006), 1894 (2009), 2222 (2015) and 2286 (2016) on the protection of civilians in armed conflict, as well as relevant statements of its President related to the protection of civilians in armed conflict, Recalling all relevant Security Council resolutions, including resolutions 2417 (2018), 2175 (2014) and 1502 (2003) on the protection of humanitarian personnel, Recalling further General Assembly resolution 73/178 entitled “Missing Persons”, t ae 5 iF 5 Ee a ata Please recycle 19-09428 Hi 120619 A A A S/2019/475 Noting the report of the Secretary-General on the Protection of Civilians in Armed Conflict of 07 May 2019 (S/2019/373), and the relevant conclusions contained therein, Noting that this year marks the 70th anniversary of the Geneva Conventions of 1949, which together with their Additional Protocols are a key part of the legal framework for the protection of civilians in armed conflict, Noting further that this year also marks the 20th anniversary of the progressive consideration by the Security Council of the protection of civilians in armed conflict as a thematic issue; and acknowledging the enduring need for the Security Council and Member States to strengthen further the protection of civilians in armed conflict, Urging States which have not yet done so to consider becoming parties to Additional Protocols I and II of 1977 to the Geneva Conventions at the earliest possible date, Reaffirming that parties to armed conflict bear the primary responsibility to take all feasible steps to ensure the protection of civilians and recalls that States bear the primary responsibility to respect and ensure the human rights of all individuals within their territory and subject to their jurisdiction, as provided for by relevant international law, Stressing the important contribution of measures to prevent persons from going missing as a result of armed conflict, including, inter alia; enacting national legislation, ensuring detainee registration, providing appropriate training for armed forces, producing and providing proper means of identification, including for members of armed forces, the establishment of national information bureaus upon the outbreak of an armed conflict, grave registration services and registers of deaths and ensuring accountability as appropriate in cases of missing persons, Cognizant of the great scientific and technological progress which has significantly increased the efficacy of the search for and identification of missing persons including through, inter alia; forensic sciences, DNA analysis, satellite maps and imagery, and ground penetrating radar, Emphasizing the importance of the principles of humanity, neutrality, impartiality and independence in the provision of humanitarian assistance and reaffirming also the need for actors engaged in the provision of such assistance in situations of armed conflict to promote and fully respect these principles; and recalls, in this regard, the statement of its President of 9 March 2000 (S/PRST/2000/7), Reiterating strong support for the efforts of the international organizations, in particular, International Committee of the Red Cross in addressing the issue of missing persons, consistent with the Geneva Conventions of 1949 and their Additional Protocols of 1977, and appreciating the work of the national, regional and international organizations and mechanisms in this field, Expressing its concern about the dramatic increase in persons reported missing as a result of armed conflict, which entails consequences for the missing persons themselves and for their families, especially women and children, and communities in the immediate and long-term, and reaffirming in this regard the importance of allowing families to know the fate and whereabouts of their missing relatives, consistent with applicable international humanitarian law, which is of crucial humanitarian importance, Recognizing that it is critical for States to address the issue holistically, from prevention to tracing the location, identifying missing persons and returning human remains to their families, without adverse distinction, that informed and early action is crucial for addressing cases of missing persons in an effective and credible manner, 2/5 S/2019/475 and that the manner in which these cases are addressed affects relations between parties to armed conflict and efforts to resolve conflicts, Recognizing the importance of truth, justice and accountability in efforts towards reconciliation and the peaceful settlement of conflicts, and the end of impunity, Acknowledging that full and timely support for humanitarian components can be critical in ensuring and enhancing the sustainability of any peace agreement and post-conflict peacebuilding and emphasizes the importance of inclusion of humanitarian elements in peace negotiations and agreements, including the issue of prisoners of war, detainees and missing persons and others protected by international humanitarian law, 1. Reaffirms its strong condemnation of the deliberate targeting of civilians or other protected persons in situations of armed conflict, and calls upon all parties to armed conflict to put an end to such practices, in accordance with their obligations under international humanitarian law; 2. Calls upon parties to armed conflict to take all appropriate measures, to actively search for persons reported missing, to enable the return of their remains, and to account for persons reported missing without adverse distinction and to put in place appropriate channels enabling response and communication with families on the search process, and to consider the provision of information on available services in relation to administrative, legal, economic and psychosocial difficulties and needs they may face as a result of having a missing relative, including through an interaction with competent national and international organizations and institutions; 3. Calls upon parties to armed conflict to take appropriate measures to prevent persons from going missing as a result of armed conflict, through the facilitation of the reunion of families dispersed as a result of armed conflict, and to allow for the exchange of family news, consistent with their international obligations; 4. Calls upon parties to armed conflict to pay the utmost attention to cases of children reported missing as a result of armed conflict, and to take appropriate measures to search for and identify those children; 5. Calls upon parties to armed conflict to register and notify the personal details of persons deprived of their liberty, including prisoners of war, as a result of armed conflict, and belonging to the adverse party, and allow them to correspond with their families, consistent with their international obligations; 6. Further calls upon States, in cases of missing persons as a result of armed conflict, to take measures, as appropriate, in order to ensure thorough, prompt, impartial and effective investigations and the prosecution of offences linked to missing persons as a result of armed conflict, in accordance with national and international law, with a view to full accountability; 7. Urges parties to armed conflict to collect, protect, and manage all relevant data and documents on missing persons as a result of armed conflict while respecting privacy, consistent with applicable national and international law; 8. Urges parties to armed conflict to search for and recover the dead as a result of armed conflict, identify them, including by recording all available information and mapping the location of burial sites, to respect the remains of the dead, including by respecting and properly maintaining their graves, and to return them, whenever possible, to their relatives, consistent with applicable obligations under international humanitarian law and human rights law; as it relates to personal data protection, to refrain from deliberate relocation of remains from mass graves, to avoid excavation and recovery efforts by untrained persons that result in the damage 3/5 S/2019/475 or destruction of human remains, and to ensure that, in any exhumation or recovery effort, data possibly leading to the identification of the deceased person is adequately collected and recorded; 9. Urges parties to armed conflict to establish national information bureaus or other mechanisms, upon the outbreak of a conflict, to exchange information on detainees and civilians belonging to an adverse party, to transmit such information to that party, with the support of the Central Tracing Agency as a neutral intermediary, where appropriate, and to open enquiries regarding these persons; 10. Reiterates its support for the efforts of the ICRC in seeking access to information on persons reported missing and calls on all parties to armed conflict to comply with their commitments in respect to such access and to cooperate with the ICRC and its Central Tracing Agency in addressing the issue of missing persons, consistent with applicable obligations under international humanitarian law; 11. Stresses the importance of strengthening the role and capacity of the existing national, regional and international mechanisms that assist in addressing the issue of missing persons as a result of armed conflict, to provide advice and support to Member States, other national, international and regional organizations and mechanisms in this field to provide training, to exchange, as appropriate, on respective registries of missing persons cases, and to share best practices in close cooperation with all relevant organisations; 12. Urges all parties to armed conflict to allow safe and unimpeded access of humanitarian personnel, including those engaged in the search for and identification of missing persons or their remains as soon as circumstances permit; 13. Calls upon all Member States to engage in networking, exchange of experience, best practices and technical recommendations, and other means of cooperation and coordination with state institutions, and, as appropriate, with national commissions on missing persons, competent regional and international organizations and mechanisms; 14. Underscores that accountability for missing persons as a result of armed conflict can be among the components of the design and implementation of peace negotiations and agreements and peacebuilding processes, including with reference to justice and rule of law mechanisms; 15. Calls upon all parties to armed conflict, when negotiating and implementing peace agreements, to include provisions to facilitate the search for missing persons and to take all necessary steps to protect victims and witnesses testifying on those reported missing in order to end impunity; 16. Underscores that the steps set out in this resolution can contribute to the process of confidence building between parties to armed conflict, expediting peace negotiations and settlement, transitional justice processes, reconciliation, peacebuilding and sustaining peace; 17. Encourages Member States to increase their voluntary financial, technical training and logistical assistance for states, upon their request, in support of exhumation and identification processes relevant to the search for missing persons as a result of armed conflict, in particular to advance forensic scientific and methodological efforts for the recovery, identification and management of bodies or human remains in a way that respects human dignity; 18. Encourages the relevant United Nations Secretary-General’s special representatives, envoys, coordinators and advisors to take into account, while implementing their respective mandates, the issue of missing persons as a result of armed conflict; 4/5 S/2019/475 19. Requests the Secretary-General to include as a sub-item in the reports on the protection of civilians the issue of missing persons as a result of armed conflict, including measures undertaken by parties to armed conflict in the implementation of the provisions of this resolution, and to brief the Security Council every twelve months on the implementation of the resolution, within the annual briefing on the protection of civilians. 19-09428 5/5",06/11/2019,2019_3808664,Azerbaijan,N/A,yes
2019,General Assembly,Commission On Human Rights,Seventy-third session,74 (b),"Promotion and protection of human rights: human rights questions, including alternative approaches for improving the effective enjoyment of human rights and fundamental freedoms","Afghanistan, Australia, Canada, Egypt, Equatorial Guinea, France, Iraq, Kazakhstan, Mali, Nigeria, Qatar, Saudi Arabia, Somalia, Spain and Turkey",N/A,Enhancement of international cooperation to assist victims of terrorism,"Addendum Add the following countries to the list of sponsors of the resolution: Albania, Algeria, Andorra, Antigua and Barbuda, Argentina, Austria, Azerbaijan, Bahrain, Bangladesh, Belgium, Bosnia and Herzegovina, Bulgaria, Cameroon, Central African Republic, Chad, Croatia, Cyprus, Czechia, Denmark, Djibouti, Eritrea, Estonia, Finland, Germany, Greece, Guinea, Hungary, Iceland, India, Indonesia, Ireland, Israel, Italy, Kenya, Kiribati, Latvia, Lebanon, Libya, Liechtenstein, Lithuania, Luxembourg, Maldives, Malta, Mexico, Monaco, Montenegro, Morocco, Netherlands, New Zealand, North Macedonia, Norway, Panama, Poland, Portugal, Republic of Korea, Romania, San Marino, Senegal, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Tajikistan, Tunisia, Turkmenistan, United Kingdom of Great Britain and Northern Ireland, United States of America, Uzbekistan and Yemen edad Please recycle OQ hie _ 19-11079 Hi 030719 A TT A A",06/28/2019,2019_3811717,Azerbaijan,N/A,yes
2019,General Assembly,N/A,Seventy-third session,128 (i),Cooperation between the United Nations and regional and other organizations: cooperation between the United Nations and the Economic Cooperation Organization,"Equatorial Guinea, Guinea, Kyrgyzstan, Tajikistan and Uzbekistan",N/A,Cooperation between the United Nations and the Economic Cooperation Organization,"Addendum Add the following countries to the list of sponsors of the resolution: Afghanistan, Angola, Azerbaijan, Benin, Bolivia (Plurinational State of), [ran (Islamic Republic of), Kazakhstan, Pakistan, Palau, Panama and Turkey Please recycle eS 19-12756 Hi 310719 A TT A A",07/25/2019,2019_3813834,Azerbaijan,N/A,yes
2019,General Assembly,N/A,Seventy-third session,15,Culture of peace,Bahrain,N/A,Promoting the Culture of Peace with Love and Conscience,"Addendum Add the following countries to the list of sponsors of the resolution: Afghanistan, Azerbaijan, Bangladesh, Benin, Burkina Faso, Djibouti, Equatorial Guinea, Guatemala, Guinea, Jordan, Kazakhstan, Kuwait, Lebanon, Morocco, Oman, Pakistan, Panama, Philippines, Samoa, Saudi Arabia, Tajikistan, Tunisia, Turkmenistan, United Arab Emirates, Uzbekistan, Venezuela (Bolivarian Republic of) and Yemen op ES ee OF Please recycle OQ io 19-12755 Hi 310719 A TA AA",07/25/2019,2019_3813841,Azerbaijan,N/A,yes
2019,General Assembly,N/A,Seventy-third session,15,Culture of peace,Morocco,N/A,Promoting interreligious and intercultural dialogue and tolerance in countering hate speech,"Addendum Add the following countries to the list of sponsors of the resolution: Afghanistan, Albania, Angola, Antigua and Barbuda, Austria, Azerbaijan, Bahrain, Bangladesh, Belgium, Benin, Bolivia (Plurinational State of), Bosnia and Herzegovina, Brazil, Bulgaria, Burkina Faso, Burundi, Cabo Verde, Cameroon, Canada, Congo, Croatia, Cyprus, Czechia, Céte d’Ivoire, Djibouti, Ecuador, Egypt, Equatorial Guinea, Eritrea, Estonia, Finland, France, Gabon, Gambia, Germany, Ghana, Greece, Guatemala, Guinea, Hungary, Iceland, Iraq, Ireland, Israel, Italy, Japan, Jordan, Kazakhstan, Kenya, Kuwait, Latvia, Lebanon, Liberia, Lithuania, Luxembourg, Mali, Malta, Monaco, Montenegro, Nigeria, North Macedonia, Norway, Oman, Pakistan, Panama, Papua New Guinea, Poland, Portugal, Qatar, Romania, Rwanda, Saint Lucia, Saint Vincent and the Grenadines, San Marino, Saudi Arabia, Senegal, Serbia, Slovakia, Slovenia, Spain, Suriname, Tajikistan, Tunisia, Turkmenistan, Uganda, United Arab Emirates, United Kingdom of Great Britain and Northern Ireland, Uzbekistan, Venezuela (Bolivarian Republic of) and Yemen Bagel Please recycle OQ en 19-12754 Hi 310719 A TT A",07/25/2019,2019_3813845,Azerbaijan,N/A,yes
2019,General Assembly,N/A,Seventy-fourth session,N/A,United Nations As74/290,"Letter dated 31 July 2019 from the Permanent Representatives of Armenia, Azerbaijan, Belarus, China, Kazakhstan, Kyrgyzstan, the Russian Federation, Tajikistan, Turkmenistan and Uzbekistan to the United Nations addressed to the Secretary-General We have the honour to request, in accordance with rule 14 of the rules of procedure of the General Assembly, the inclusion in the agenda of the seventy-fourth session of the General Assembly of a supplementary item entitled “Seventy-fifth anniversary of the end of the Second World War”, to be considered by the General Assembly in plenary session. In conformity with rule 20 of the rules of procedure of the General Assembly, an explanatory note (annex I)",N/A,We should be grateful if you would have the present letter and its annexes circulated as a document of the General Assembly.,"(Signed) Mher Margaryan Permanent Representative of the Republic of Armenia to the United Nations (Signed) Yashar Aliyev Permanent Representative of the Republic of Azerbaijan to the United Nations (Signed) Valentin Rybakov Permanent Representative of the Republic of Belarus to the United Nations 19-13639 Hi 150819 A A A A/74/290 (Signed) Zhang Jun Permanent Representative of the People’s Republic of China to the United Nations (Signed) Kairat Umarov Permanent Representative of the Republic of Kazakhstan to the United Nations (Signed) Mirgul Moldoisaeva Permanent Representative of the Kyrgyz Republic to the United Nations (Signed) Vassily Nebenzia Permanent Representative of the Russian Federation to the United Nations (Signed) Mahmadamin Mahmadaminov Permanent Representative of the Republic of Tajikistan to the United Nations (Signed) Aksoltan Ataeva Permanent Representative of Turkmenistan to the United Nations (Signed) Bakhtiyor Ibragimov Permanent Representative of the Republic of Uzbekistan to the United Nations 2/4 A/74/290 Annex I Explanatory note In 2020 the States Members of the United Nations will solemnly mark the seventy-fifth anniversary of the victory in the Second World War. That war, unprecedented in its scale and ferocity, turned into a great tragedy for the peoples of Europe, Asia and the world. A threat to the very basic principles of civilization was averted at the cost of colossal joint efforts and grave losses. Through the suffering and death of millions of people, the world community came to realize the indispensability of a system of collective security and the necessity of establishing reliable machinery to ensure international peace. The burning desire to spare humanity forever from the miseries of war inspired States to establish a reliable mechanism for maintaining international peace and security — the United Nations. The objectives set for the Organization when established are still relevant. Among them are the strengthening of an equitable world order based on the principles of humanism and mutually beneficial cooperation, the effective maintenance of international peace and security, and the promotion of sustained development in the political, socioeconomic and other spheres. Today we need to remember the lessons of the Second World War and to work to promote the preservation of the historical memory of peoples. The perception of the victory won in 1945 as a common value for all of humanity is essential for the coming together of the international community to address dangerous modern challenges and threats. The memory of the victory over fascism is also relevant in terms of preventing attempts to revise the results of the Second World War and the conclusions of the Nuremberg Tribunal and the International Military Tribunal for the Far East, as well as in the light of the objectives of the United Nations to oppose crimes based on race, nationality and ethnic origin and the spread of ideas of intolerance and related contemporary forms of racial discrimination. It is in the direct interest of humanity to further strengthen the role and effectiveness of the United Nations as the central element in the collective security system designed to put into practice the high goal proclaimed in the Charter of the United Nations — “to save succeeding generations from the scourge of war”. Consideration of this agenda item could lead to the adoption by the General Assembly of a resolution on the seventy-fifth anniversary of the Second World War. This would make it possible to hold a special solemn meeting of the General Assembly in memory of all victims of the war. 3/4 A/74/290 Annex IT Draft resolution Seventy-fifth anniversary of the end of the Second World War The General Assembly, Recalling its resolution 59/26 of 22 November 2004, in which it, inter alia, declared 8 and 9 May as a time of remembrance and reconciliation, while recognizing that Member States may have individual dates of victory, liberation and commemoration, Recalling that 2020 will mark the seventy-fifth anniversary of the end of the Second World War, a war which brought untold sorrow to mankind, particularly in Asia and Europe, Stressing that this historic event established the conditions for the creation of the United Nations, designed to save succeeding generations from the scourge of war, Calling upon the States Members of the United Nations to unite their efforts in dealing with new challenges and threats, with the United Nations playing a central role, and to make every effort to settle all disputes by peaceful means in conformity with the Charter of the United Nations and in such a manner that international peace and security are not endangered, Underlining the progress made since the end of the Second World War in overcoming its legacy and towards reconciliation, international and regional cooperation and the promotion of democratic values, human rights and fundamental freedoms, in particular through the United Nations, and the establishment of regional organizations and other appropriate frameworks, 1. Invites all Member States, organizations of the United Nations system, non-governmental organizations and individuals to observe these days in an appropriate manner to pay tribute to all victims of the Second World War; 2. Requests the President of the General Assembly to hold a special solemn meeting of the General Assembly in the second week of May 2020 in commemoration of all victims of the war; 3. Requests the Secretary-General to bring the present resolution to the attention of all Member States and organizations of the United Nations system and to take measures necessary for its implementation. 19-13639 4/4",08/07/2019,2019_3823809,Azerbaijan,N/A,yes
